Winner,Loser
A&M-Corpus Christi,Sam Houston St.
San Diego,San Francisco
Saint Mary's (CA),Santa Clara
N.C. Central,Savannah St.
Longwood,Seattle U
La.-Monroe,South Alabama
UMKC,South Dakota St.
Providence,South Fla.
SIUE,Southeast Mo. St.
Southern Miss.,UCF
Southern U.,Ark.-Pine Bluff
St. Bonaventure,Duquesne
Syracuse,UConn
TCU,Colorado St.
Temple,Xavier
Florida,Tennessee
Tennessee St.,Tennessee Tech
Texas Southern,Grambling
Texas Tech,Oklahoma
The Citadel,Ga. Southern
Bowling Green,Toledo
Towson,James Madison
UTEP,Tulane
Tulsa,Houston
UC Davis,Long Beach St.
Cal Poly,UC Irvine
UC Santa Barbara,UC Riverside
UNC Asheville,Radford
Chattanooga,UNCG
UNLV,San Diego St.
USC Upstate,Jacksonville
UT Arlington,Texas St.
UTSA,SFA
Utah St.,New Mexico St.
Chicago St.,Utah Valley
Gardner-Webb,VMI
Youngstown St.,Valparaiso
Vanderbilt,Kentucky
North Carolina,Virginia
Wagner,Mt. St. Mary's
Oregon,Washington St.
Weber St.,Eastern Wash.
West Virginia,Louisville
Oral Roberts,Western Ill.
Troy,Western Ky.
Creighton,Wichita St.
William & Mary,Northeastern
Appalachian St.,Wofford
New Mexico,Wyoming
Columbia,Yale
Hartford,Binghamton
Virginia Tech,Boston College
Missouri St.,Bradley
Omaha,CSU Bakersfield
Detroit Mercy,Green Bay
Drake,Evansville
Hawaii,Fresno St.
Georgetown,St. John's (NY)
Iona,Marist
LIU Brooklyn,St. Francis Brooklyn
Loyola Maryland,Fairfield
Michigan,Illinois
Wright St.,Milwaukee
UMBC,New Hampshire
Oregon St.,Washington
Purdue,Northwestern
Seton Hall,Pittsburgh
Southern California,Stanford
Vermont,Stony Brook
Alcorn,Ark.-Pine Bluff
Stetson,Belmont
Coppin St.,UMES
Morgan St.,Delaware St.
ETSU,Jacksonville
Howard,Bethune-Cookman
Baylor,Iowa St.
Kansas St.,Kansas
FGCU,Lipscomb
Northwestern St.,McNeese
Southern U.,Mississippi Val.
N.C. A&T,Savannah St.
N.C. Central,South Carolina St.
Prairie View,Grambling
Louisville,Syracuse
Texas Southern,Jackson St.
USC Upstate,North Florida
Utah Valley,Montana Tech
Nevada,CSU Bakersfield
Central Mich.,Eastern Mich.
Southern Ill.,Creighton
Hofstra,Delaware
Drexel,William & Mary
Alabama,Florida
Charleston So.,Gardner-Webb
James Madison,Georgia St.
High Point,Radford
Valparaiso,Ill.-Chicago
Indiana St.,Illinois St.
Kent St.,Buffalo
Butler,Loyola Chicago
Siena,Manhattan
Milwaukee,Cleveland St.
Minnesota,Ohio St.
LSU,Mississippi St.
New Mexico St.,Northern N.M.
Old Dominion,UNCW
UC Davis,Pacific
Winthrop,Presbyterian
Seattle U,Northwest (WA)
Seton Hall,St. John's (NY)
Tennessee St.,Jacksonville St.
Oklahoma,Texas
Texas Tech,Texas A&M
Northeastern,Towson
Coastal Caro.,UNC Asheville
TCU,UNLV
Kennesaw St.,UT Martin
Utah St.,Montana Tech
George Mason,VCU
Liberty,VMI
Clemson,Virginia
Green Bay,Youngstown St.
Akron,Miami (OH)
American,Navy
Colgate,Army West Point
Boise St.,Colorado St.
CSUN,Cal Poly
Sam Houston St.,Central Ark.
Appalachian St.,Chattanooga
Cincinnati,Providence
Davidson,Samford
Dayton,Charlotte
Wright St.,Detroit Mercy
Bradley,Drake
Duquesne,Fordham
Eastern Ill.,SIUE
Eastern Wash.,Northern Colo.
Evansville,UNI
Fairfield,Saint Peter's
South Carolina,Georgia
Wake Forest,Georgia Tech
Hampton,UMES
Hawaii,New Orleans
Lafayette,Holy Cross
IUPUI,South Dakota
Indiana,Northwestern
Rider,Iona
Lamar University,Southeastern La.
Marist,Loyola Maryland
Hartford,Maine
Miami (FL),North Carolina
Missouri,Oklahoma St.
Montana St.,Weber St.
Austin Peay,Morehead St.
Southeast Mo. St.,Murray St.
Boston U.,New Hampshire
Niagara,Canisius
Norfolk St.,Delaware St.
South Dakota St.,North Dakota St.
Notre Dame,Rutgers
Oakland,Southern Utah
Ohio,Bowling Green
Omaha,Neb.-Kearney
Fort Wayne,Oral Roberts
Portland St.,Sacramento St.
Illinois,Purdue
SMU,UAB
Rhode Island,Saint Joseph's
Saint Louis,Richmond
Saint Mary's (CA),Loyola Marymount
San Diego St.,New Mexico
South Fla.,Villanova
UCLA,Southern California
Southern Miss.,Tulsa
St. Bonaventure,Temple
Tennessee,Arkansas
Tennessee Tech,Eastern Ky.
Texas St.,A&M-Corpus Christi
Ball St.,Toledo
Tulane,Memphis
UC Irvine,UC Santa Barbara
UC Riverside,Cal St. Fullerton
UConn,DePaul
Binghamton,UMBC
UNCG,Col. of Charleston
SFA,UT Arlington
McNeese,UTSA
Albany (NY),Vermont
Longwood,Washington Adventist
Western Ill.,UMKC
Northern Ill.,Western Mich.
Wichita St.,Missouri St.
Wofford,Elon
Wyoming,Air Force
Arkansas St.,Troy
Maryland,Boston College
Robert Morris,Central Conn. St.
Saint Francis (PA),Central Conn. St.
Houston Baptist,Chicago St.
Mt. St. Mary's,Fairleigh Dickinson
Florida St.,Virginia Tech
Penn St.,Iowa
LIU Brooklyn,Sacred Heart
Bucknell,Lehigh
Little Rock,FIU
Denver,Louisiana
Duke,NC State
UTRGV,NJIT
Louisiana Tech,North Dakota
North Texas,La.-Monroe
California,Oregon
Stanford,Oregon St.
Seattle U,Pepperdine
Quinnipiac,St. Francis Brooklyn
Robert Morris,Bryant
Saint Francis (PA),Bryant
San Diego,Portland
San Francisco,BYU
Santa Clara,Gonzaga
Ole Miss,Vanderbilt
Wagner,Monmouth
Washington,Arizona St.
Washington St.,Arizona
Pittsburgh,West Virginia
Western Caro.,The Citadel
Western Ky.,Fla. Atlantic
Michigan St.,Wisconsin
Harvard,Brown
Penn,Cornell
Princeton,Columbia
FGCU,Stetson
VCU,UNI
Loyola Marymount,Valparaiso
Dartmouth,Yale
Alabama St.,Alcorn
Albany (NY),Rider
Appalachian St.,Winthrop
Arkansas St.,FIU
Army West Point,American
South Carolina St.,Bethune-Cookman
Boise St.,TCU
Bowling Green,Morehead St.
Holy Cross,Bucknell
Northern Colo.,Cal Poly
Cal St. Fullerton,Montana St.
Northwestern St.,Campbell
Canisius,UMBC
Central Mich.,A&M-Corpus Christi
Chattanooga,The Citadel
Cleveland St.,Drexel
Utah,Colorado
Dartmouth,Brown
Xavier,Dayton
Delaware,Hampton
Gardner-Webb,Delaware St.
Denver,La.-Monroe
Detroit Mercy,James Madison
Belmont,ETSU
Eastern Ky.,Fort Wayne
Green Bay,Eastern Mich.
Elon,Western Caro.
Wagner,Fairleigh Dickinson
Arkansas,Florida
CSUN,Fresno St.
Providence,Georgetown
Virginia Tech,Georgia Tech
Coppin St.,Howard
Nicholls St.,IUPUI
Idaho,Portland St.
Eastern Ill.,Ill.-Chicago
Nebraska,Illinois
Illinois St.,Oakland
Butler,Indiana St.
Iowa St.,Oklahoma
Grambling,Jackson St.
Jacksonville St.,Presbyterian
Baylor,Kansas St.
Kent St.,Col. of Charleston
South Carolina,LSU
Massachusetts,La Salle
George Mason,Lamar University
Lehigh,Lafayette
Troy,Little Rock
Creighton,Long Beach St.
North Texas,Louisiana
Louisiana Tech,Central Ark.
DePaul,Louisville
Bradley,Loyola Chicago
Loyola Maryland,Boston U.
Manhattan,UNCW
Maine,Marist
SMU,Marshall
McNeese,Southeast Mo. St.
Memphis,UTEP
Jacksonville,Mercer
Miami (FL),Wake Forest
Michigan,Ohio St.
Middle Tenn.,Fla. Atlantic
Milwaukee,Fairfield
Northwestern,Minnesota
Auburn,Mississippi St.
Mississippi Val.,Prairie View
Texas A&M,Missouri
Montana,Hawaii
Morgan St.,Liberty
Mt. St. Mary's,Monmouth
N.C. A&T,N.C. Central
NC State,Florida St.
Houston Baptist,NJIT
Navy,Colgate
Iona,Nevada
New Mexico St.,Drake
North Carolina,Clemson
Longwood,North Dakota
North Dakota St.,Western Mich.
North Florida,Kennesaw St.
SIUE,Northern Ill.
Villanova,Notre Dame
Missouri St.,Old Dominion
Kentucky,Ole Miss
Oral Roberts,Akron
California,Oregon St.
Pacific,Idaho St.
Penn,Columbia
Pepperdine,Portland
Princeton,Cornell
LIU Brooklyn,Quinnipiac
Radford,Binghamton
Tulsa,Rice
Richmond,Charlotte
SFA,High Point
St. Francis Brooklyn,Sacred Heart
George Washington,Saint Joseph's
Saint Louis,Fordham
Murray St.,Saint Mary's (CA)
Saint Peter's,Hartford
Samford,Furman
CSU Bakersfield,San Diego
Air Force,San Diego St.
San Francisco,Gonzaga
Sacramento St.,San Jose St.
Santa Clara,BYU
Savannah St.,Florida A&M
Cincinnati,Seton Hall
Hofstra,Siena
South Dakota St.,Buffalo
Ball St.,Southern Ill.
Houston,Southern Miss.
Alabama A&M,Southern U.
St. Bonaventure,Rhode Island
Northeastern,Stony Brook
Temple,Duquesne
Alabama,Tennessee
Coastal Caro.,Tennessee Tech
Oklahoma St.,Texas
Ark.-Pine Bluff,Texas Southern
South Dakota,Texas St.
Kansas,Texas Tech
Sam Houston St.,Toledo
New Hampshire,Towson
UAB,Tulane
Northern Ariz.,UC Davis
UC Irvine,Eastern Wash.
UC Riverside,Southern Utah
Utah St.,UC Santa Barbara
UCF,East Carolina
St. John's (NY),UCLA
UConn,Marquette
Ohio,UNC Asheville
Ga. Southern,UNCG
New Mexico,UNLV
Lipscomb,USC Upstate
Weber St.,UT Arlington
Southeastern La.,UT Martin
UTRGV,Chicago St.
Georgia St.,UTSA
Vermont,Niagara
Virginia,Maryland
Washington,Arizona
Washington St.,Arizona St.
Evansville,Western Ill.
South Alabama,Western Ky.
Davidson,Wichita St.
VMI,William & Mary
Charleston So.,Wofford
UMKC,Wright St.
Colorado St.,Wyoming
Harvard,Yale
Austin Peay,Youngstown St.
Boston College,Duke
Iowa,Indiana
Purdue,Michigan St.
Stanford,Oregon
Pittsburgh,South Fla.
Rutgers,Syracuse
Miami (OH),Tennessee St.
Georgia,Vanderbilt
Wisconsin,Penn St.
Alabama St.,Southern U.
Alabama A&M,Alcorn
Ark.-Pine Bluff,Prairie View
Hampton,Delaware St.
Lipscomb,ETSU
Marist,Fairfield
South Carolina St.,Florida A&M
Howard,UMES
Jacksonville,Kennesaw St.
Mississippi Val.,Texas Southern
Norfolk St.,Longwood
North Florida,Mercer
Savannah St.,Bethune-Cookman
St. John's (NY),DePaul
Texas,Baylor
Seattle U,UC Davis
Villanova,UConn
Belmont,USC Upstate
Green Bay,Cleveland St.
Colorado St.,New Mexico
Creighton,Evansville
Florida,Auburn
Georgia Tech,Clemson
Butler,Ill.-Chicago
Miami (OH),Kent St.
Valparaiso,Loyola Chicago
Massachusetts,Xavier
Maryland,Miami (FL)
Northwestern,Michigan
Mississippi St.,Kentucky
Missouri,Kansas St.
NC State,North Carolina
Ohio St.,Illinois
Seton Hall,Georgetown
Hartford,Stony Brook
UNCG,Wofford
Binghamton,Vermont
Virginia Tech,Virginia
The Citadel,Appalachian St.
Holy Cross,Army West Point
Akron,Bowling Green
NJIT,CSU Bakersfield
High Point,Campbell
Nicholls St.,Central Ark.
Toledo,Central Mich.
Lafayette,Colgate
Coppin St.,Morgan St.
Duquesne,Dayton
Towson,Delaware
Drake,Southern Ill.
Drexel,James Madison
Northeastern,George Mason
Charlotte,George Washington
Indiana,N.C. Central
Missouri St.,Indiana St.
Texas A&M,Kansas
LSU,Georgia
Lamar University,SFA
Navy,Lehigh
Long Beach St.,UC Santa Barbara
Longwood,UVa-Wise
Marquette,Rutgers
Marshall,Houston
Memphis,East Carolina
Minnesota,Michigan St.
Maine,New Hampshire
Eastern Mich.,Northern Ill.
Notre Dame,West Virginia
Buffalo,Ohio
Oklahoma,Oklahoma St.
Georgia St.,Old Dominion
Purdue,Nebraska
Rice,UCF
Saint Joseph's,Richmond
Northwestern St.,Sam Houston St.
UTEP,Southern Miss.
Fordham,St. Bonaventure
Syracuse,South Fla.
Air Force,TCU
La Salle,Temple
Tennessee,Ole Miss
Southeastern La.,Texas St.
Iowa St.,Texas Tech
SMU,Tulane
CSUN,UC Riverside
UMBC,Boston U.
UNI,Bradley
UNLV,Boise St.
McNeese,UT Arlington
A&M-Corpus Christi,UTSA
UNCW,VCU
Vanderbilt,South Carolina
Western Mich.,Ball St.
Illinois St.,Wichita St.
William & Mary,Hofstra
San Diego St.,Wyoming
Arkansas,Alabama
Binghamton,Albany (NY)
American,Bucknell
UT Martin,Austin Peay
Kennesaw St.,Belmont
Pacific,Cal St. Fullerton
Utah,California
Central Conn. St.,Mt. St. Mary's
Furman,Chattanooga
Liberty,Coastal Caro.
Col. of Charleston,Ga. Southern
Colorado,Stanford
Davidson,Elon
Cleveland St.,Detroit Mercy
Florida St.,Duke
ETSU,Stetson
Morehead St.,Eastern Ill.
Eastern Ky.,SIUE
Idaho St.,Eastern Wash.
Fla. Atlantic,South Alabama
Fresno St.,Seattle U
Gonzaga,BYU
North Dakota St.,IUPUI
Ill.-Chicago,Milwaukee
Fairleigh Dickinson,LIU Brooklyn
Little Rock,North Texas
Cincinnati,Louisville
Loyola Chicago,Green Bay
Marist,Siena
Mercer,Lipscomb
La.-Monroe,Middle Tenn.
Monmouth,St. Francis Brooklyn
Montana,Northern Ariz.
New Mexico St.,Hawaii
UMKC,Oakland
Santa Clara,Pepperdine
Sacramento St.,Portland St.
Quinnipiac,Robert Morris
Radford,Presbyterian
Sacred Heart,Robert Morris
Sacred Heart,Saint Francis (PA)
Portland,Saint Mary's (CA)
Western Caro.,Samford
Loyola Marymount,San Diego
Louisiana Tech,San Jose St.
South Dakota,Fort Wayne
Jacksonville St.,Southeast Mo. St.
Arizona,Southern California
Tennessee St.,Murray St.
FIU,Troy
Arizona St.,UCLA
UNC Asheville,Gardner-Webb
USC Upstate,FGCU
Utah Valley,Houston Baptist
VMI,Charleston So.
Bryant,Wagner
Northern Colo.,Weber St.
South Dakota St.,Western Ill.
Western Ky.,Arkansas St.
Iowa,Wisconsin
Youngstown St.,Wright St.
Brown,Cornell
Iona,Fairfield
Harvard,Princeton
Rider,Loyola Maryland
Manhattan,Canisius
Saint Peter's,Niagara
Jacksonville,North Florida
Dartmouth,Penn
Utah St.,Idaho
Valparaiso,Butler
West Virginia,Marquette
Yale,Columbia
Prairie View,Alabama A&M
Texas Southern,Alabama St.
Alcorn,Southern U.
American,Lafayette
Western Caro.,Appalachian St.
Arizona,UCLA
Grambling,Ark.-Pine Bluff
Jackson St.,Ark.-Pine Bluff
Auburn,Arkansas
Austin Peay,Southeast Mo. St.
BYU,Portland
Eastern Mich.,Ball St.
Baylor,Oklahoma
Mercer,Belmont
Wyoming,Boise St.
Wake Forest,Boston College
Boston U.,Hartford
Bucknell,Navy
Buffalo,Miami (OH)
CSU Bakersfield,Omaha
UC Santa Barbara,Cal Poly
UC Davis,Cal St. Fullerton
Liberty,Campbell
Central Ark.,Southeastern La.
Central Conn. St.,Wagner
Chattanooga,Samford
Chicago St.,Urbana
Cleveland St.,Wright St.
VMI,Coastal Caro.
The Citadel,Col. of Charleston
Colgate,Holy Cross
Brown,Columbia
Ga. Southern,Davidson
DePaul,Providence
Delaware,Northeastern
Delaware St.,Howard
Youngstown St.,Detroit Mercy
Wichita St.,Drake
Duke,Virginia Tech
ETSU,FGCU
East Carolina,UAB
Eastern Ky.,Eastern Ill.
Evansville,Missouri St.
Fairleigh Dickinson,St. Francis Brooklyn
Fla. Atlantic,Troy
Georgia,Florida
Fresno St.,Nevada
George Washington,Duquesne
Georgetown,Villanova
William & Mary,Georgia St.
Georgia Tech,Maryland
Florida A&M,Hampton
Harvard,Penn
Louisiana Tech,Hawaii
Hofstra,UNCW
South Dakota St.,IUPUI
Ill.-Chicago,Green Bay
Bradley,Illinois St.
Indiana St.,Creighton
Kansas St.,Iowa St.
Bowling Green,Kent St.
Monmouth,LIU Brooklyn
Ole Miss,LSU
Fordham,La Salle
Sam Houston St.,Lamar University
Army West Point,Lehigh
Kennesaw St.,Lipscomb
Little Rock,Arkansas St.
Louisiana,La.-Monroe
Dayton,Massachusetts
McNeese,Nicholls St.
Marshall,Memphis
Michigan,Purdue
Michigan St.,Nebraska
Western Ky.,Middle Tenn.
Loyola Chicago,Milwaukee
Minnesota,Indiana
Alabama,Mississippi St.
Grambling,Mississippi Val.
Jackson St.,Mississippi Val.
Kansas,Missouri
Montana,Montana St.
Morehead St.,SIUE
UMES,Morgan St.
Bryant,Mt. St. Mary's
South Carolina St.,N.C. A&T
Clemson,NC State
NJIT,Longwood
Bethune-Cookman,Norfolk St.
North Dakota,Houston Baptist
Penn St.,Northwestern
St. John's (NY),Notre Dame
South Dakota,Oakland
Ohio,Akron
Oklahoma St.,Texas A&M
Old Dominion,Drexel
Southern Utah,Oral Roberts
Portland St.,Eastern Wash.
Gardner-Webb,Presbyterian
Dartmouth,Princeton
Quinnipiac,Saint Francis (PA)
Radford,Charleston So.
SFA,A&M-Corpus Christi
Houston,SMU
Idaho St.,Sacramento St.
Rhode Island,Saint Louis
San Diego,Gonzaga
San Diego St.,Colorado St.
San Francisco,Saint Mary's (CA)
New Mexico St.,San Jose St.
Loyola Marymount,Santa Clara
Savannah St.,N.C. Central
Seton Hall,Rutgers
FIU,South Alabama
Arizona St.,Southern California
Southern Miss.,Rice
Charlotte,St. Bonaventure
Utah,Stanford
UConn,Syracuse
TCU,New Mexico
Saint Joseph's,Temple
South Carolina,Tennessee
Tennessee Tech,Murray St.
Texas Tech,Texas
Toledo,Western Mich.
James Madison,Towson
Tulane,Tulsa
UC Irvine,CSUN
Long Beach St.,UC Riverside
UCF,UTEP
UMKC,Fort Wayne
UNC Asheville,Winthrop
Elon,UNCG
Southern Ill.,UNI
UNLV,Air Force
USC Upstate,Stetson
UT Arlington,Northwestern St.
Jacksonville St.,UT Martin
Utah Valley,UTRGV
UTSA,Texas St.
VCU,George Mason
Kentucky,Vanderbilt
Vermont,UMBC
Virginia,North Carolina
Washington St.,Washington
North Dakota St.,Western Ill.
Wofford,Furman
Xavier,Richmond
Yale,Cornell
Siena,Canisius
Central Mich.,Northern Ill.
South Fla.,Cincinnati
Colorado,California
Denver,North Texas
Rider,Fairfield
Iona,Saint Peter's
Illinois,Iowa
Louisville,Pittsburgh
Manhattan,Loyola Maryland
Miami (FL),Florida St.
New Hampshire,Binghamton
Marist,Niagara
Oregon St.,Oregon
Stony Brook,Maine
Ohio St.,Wisconsin
Prairie View,Alabama St.
UMES,Coppin St.
Delaware St.,Morgan St.
Gonzaga,Longwood
Bethune-Cookman,Hampton
High Point,Gardner-Webb
Oklahoma St.,Kansas
Savannah St.,N.C. A&T
South Carolina St.,N.C. Central
Florida A&M,Norfolk St.
Montana St.,Northern Ariz.
Georgetown,Notre Dame
VMI,Radford
Texas Southern,Alabama A&M
Baylor,Texas Tech
North Dakota,UTRGV
Butler,Wright St.
Wake Forest,Duke
Eastern Wash.,Idaho St.
Milwaukee,Ill.-Chicago
Texas A&M,Kansas St.
Detroit Mercy,Loyola Chicago
Memphis,UCF
Indiana,Michigan St.
Montana,Weber St.
Arkansas,Ole Miss
Portland St.,Northern Colo.
Saint Louis,Xavier
Wyoming,TCU
Providence,UConn
Vanderbilt,Florida
West Virginia,DePaul
Wisconsin,Minnesota
Youngstown St.,Green Bay
Alabama,Auburn
American,Army West Point
Jacksonville St.,Austin Peay
Jacksonville,Belmont
Boise St.,San Diego St.
Bowling Green,Miami (OH)
Bucknell,Navy
Akron,Buffalo
Cal St. Fullerton,CSUN
Winthrop,Campbell
Ball St.,Central Mich.
Liberty,Charleston So.
Chicago St.,SIUE
Cincinnati,Marquette
VMI,Coastal Caro.
Richmond,Dayton
Charlotte,Duquesne
Southeast Mo. St.,Eastern Ky.
Boston College,Georgia Tech
Holy Cross,Lafayette
Nebraska,Iowa
George Washington,La Salle
Texas St.,Lamar University
Lehigh,Colgate
Louisville,South Fla.
East Carolina,Marshall
Southeastern La.,McNeese
Mercer,Lipscomb
NC State,Miami (FL)
South Carolina,Mississippi St.
Missouri,Iowa St.
New Mexico,Air Force
North Carolina,Maryland
Northwestern St.,Nicholls St.
Kent St.,Ohio
Northwestern,Ohio St.
Pittsburgh,St. John's (NY)
Purdue,Penn St.
Rhode Island,Fordham
UTEP,Rice
Sam Houston St.,SFA
St. Bonaventure,Saint Joseph's
Portland,Santa Clara
Seattle U,Longwood
Southern Miss.,SMU
Temple,Massachusetts
LSU,Tennessee
Texas,Oklahoma
Northern Ill.,Toledo
Houston,Tulane
UAB,Tulsa
Long Beach St.,UC Irvine
UNC Asheville,High Point
Colorado St.,UNLV
UT Arlington,A&M-Corpus Christi
Central Ark.,UTSA
Western Ill.,Omaha
Western Mich.,Eastern Mich.
Alabama A&M,Jackson St.
Alabama St.,Grambling
Alcorn,Texas Southern
Bethune-Cookman,Coppin St.
Cal Poly,UC Davis
Wagner,Central Conn. St.
Clemson,Virginia Tech
Oregon,Colorado
Delaware St.,South Carolina St.
Bradley,Drake
Florida A&M,Morgan St.
Fresno St.,Louisiana Tech
Hampton,N.C. Central
Southern Ill.,Indiana St.
Kentucky,Georgia
LIU Brooklyn,Sacred Heart
Illinois,Michigan
Ark.-Pine Bluff,Mississippi Val.
Jacksonville St.,Morehead St.
N.C. A&T,Norfolk St.
Nevada,New Mexico St.
ETSU,North Florida
Oregon St.,Utah
UC Santa Barbara,Pacific
St. Francis Brooklyn,Quinnipiac
Robert Morris,Monmouth
Rutgers,Villanova
Pepperdine,San Diego
Portland,San Francisco
UMES,Savannah St.
Southern U.,Prairie View
Southeast Mo. St.,Tennessee Tech
Binghamton,UMBC
UNC Asheville,Charleston So.
FGCU,USC Upstate
San Jose St.,Utah St.
Winthrop,VMI
Virginia,Florida St.
Southern California,Washington
UCLA,Washington St.
Central Mich.,Western Mich.
Ga. Southern,Chattanooga
Appalachian St.,Col. of Charleston
Cornell,Dartmouth
Towson,Delaware
Youngstown St.,Detroit Mercy
Creighton,Drake
Belmont,ETSU
Missouri St.,Evansville
Hofstra,Georgia St.
Columbia,Harvard
Hawaii,Idaho
UNI,Illinois St.
UNCW,James Madison
Kent St.,Akron
Mercer,FGCU
Butler,Milwaukee
Canisius,Niagara
Notre Dame,Providence
Penn,Brown
Marist,Saint Peter's
Furman,Samford
BYU,San Diego
Loyola Marymount,San Francisco
Morehead St.,Tennessee St.
Murray St.,Tennessee Tech
The Citadel,Western Caro.
Indiana St.,Wichita St.
Northeastern,William & Mary
Princeton,Yale
Alabama A&M,Grambling
Alabama St.,Jackson St.
New Hampshire,Albany (NY)
Alcorn,Prairie View
FGCU,Belmont
New Mexico,Boise St.
Hartford,Boston U.
Buffalo,Bowling Green
Bucknell,Lafayette
Cal Poly,Pacific
Cal St. Fullerton,Long Beach St.
A&M-Corpus Christi,Central Ark.
Villanova,Cincinnati
Oregon St.,Colorado
Air Force,Colorado St.
Columbia,Dartmouth
Furman,Davidson
Dayton,George Washington
Cleveland St.,Detroit Mercy
UNCW,Drexel
Duke,North Carolina
Eastern Wash.,Idaho St.
Ga. Southern,Elon
Creighton,Evansville
Rider,Fairfield
Arkansas St.,Fla. Atlantic
Fresno St.,New Mexico St.
Marquette,Georgetown
Georgia,South Carolina
George Mason,Georgia St.
Georgia Tech,Wake Forest
BYU,Gonzaga
Cornell,Harvard
South Dakota St.,IUPUI
Marist,Iona
Iowa,Northwestern
Iowa St.,Baylor
Kansas,Texas
Kansas St.,Oklahoma St.
Auburn,LSU
La Salle,St. Bonaventure
Lehigh,American
Niagara,Loyola Maryland
Siena,Manhattan
Marshall,Southern Miss.
Massachusetts,Rhode Island
Lamar University,McNeese
Tulsa,Memphis
Miami (FL),Boston College
Minnesota,Nebraska
Mississippi St.,Arkansas
NJIT,Chicago St.
Nevada,Louisiana Tech
Nicholls St.,Southeastern La.
Ball St.,Northern Ill.
Miami (OH),Ohio
Delaware,Old Dominion
Ole Miss,Alabama
Fort Wayne,Oral Roberts
Oregon,Utah
Portland St.,Montana St.
Princeton,Brown
Rice,Houston
SFA,Northwestern St.
SMU,UTEP
Duquesne,Saint Louis
Saint Mary's (CA),San Francisco
San Jose St.,Idaho
DePaul,Seton Hall
Troy,South Alabama
Southern California,Washington St.
Southern U.,Texas Southern
Rutgers,St. John's (NY)
Binghamton,Stony Brook
Syracuse,Louisville
TCU,San Diego St.
Fordham,Temple
Murray St.,Tennessee St.
Oklahoma,Texas A&M
Texas St.,Sam Houston St.
Texas Tech,Missouri
Toledo,Eastern Mich.
Tulane,East Carolina
UC Santa Barbara,UC Davis
UC Riverside,UC Irvine
UCF,UAB
UConn,Pittsburgh
UNC Asheville,VMI
Appalachian St.,UNCG
UNLV,Wyoming
Houston Baptist,UTRGV
UTSA,UT Arlington
North Dakota,Utah Valley
Northeastern,VCU
Valparaiso,Butler
Tennessee,Vanderbilt
Maine,Vermont
UCLA,Washington
South Fla.,West Virginia
FIU,Western Ky.
Illinois St.,Wichita St.
Western Caro.,Wofford
Xavier,Charlotte
Penn,Yale
Arizona St.,Arizona
Elon,Davidson
South Alabama,Denver
Iona,Fairfield
Florida,Kentucky
Florida St.,Clemson
Creighton,Illinois St.
North Texas,Louisiana
Siena,Loyola Maryland
Penn St.,Michigan
Michigan St.,Ohio St.
Arkansas St.,Middle Tenn.
Virginia Tech,NC State
Southern Utah,Oakland
Drexel,Old Dominion
Indiana,Purdue
LIU Brooklyn,Quinnipiac
Wagner,Robert Morris
Stanford,California
Albany (NY),Stony Brook
Western Caro.,UNCG
Hawaii,Utah St.
George Mason,VCU
Hartford,Vermont
Maryland,Virginia
North Dakota St.,Western Ill.
Little Rock,Western Ky.
Wisconsin,Illinois
North Texas,Arkansas St.
Bowling Green,Central Mich.
Western Caro.,Davidson
Fairfield,Loyola Maryland
Eastern Mich.,Northern Ill.
Gonzaga,Saint Mary's (CA)
Southern Utah,South Dakota St.
Toledo,Miami (OH)
Drexel,VCU
Oral Roberts,Western Ill.
Denver,Western Ky.
Western Mich.,Ball St.
South Carolina St.,Bethune-Cookman
Dayton,George Washington
Valparaiso,Detroit Mercy
Coppin St.,Florida A&M
Morgan St.,Hampton
La Salle,Richmond
Massachusetts,Duquesne
Montana,Eastern Wash.
Howard,N.C. A&T
UMES,N.C. Central
St. John's (NY),Pittsburgh
Weber St.,Portland St.
Princeton,Penn
Villanova,Rutgers
Saint Joseph's,Charlotte
Providence,Seton Hall
DePaul,UConn
South Dakota St.,Western Ill.
North Texas,Western Ky.
Toledo,Central Mich.
Utah,Colorado
Pittsburgh,Georgetown
UTEP,Houston
LIU Brooklyn,Robert Morris
Northwestern St.,Lamar University
Bucknell,Lehigh
SMU,Marshall
Jackson St.,Mississippi Val.
Montana,Weber St.
Howard,Norfolk St.
Washington St.,Oregon St.
East Carolina,Rice
Sam Houston St.,SFA
Hampton,Savannah St.
Louisville,Seton Hall
Villanova,South Fla.
UCLA,Southern California
Arizona St.,Stanford
Oklahoma,Texas A&M
Alabama A&M,Texas Southern
Oklahoma St.,Texas Tech
UAB,Tulane
Nicholls St.,UT Arlington
McNeese,UTSA
UConn,West Virginia
Northern Ill.,Western Mich.
South Carolina,Alabama
Ark.-Pine Bluff,Alabama St.
Prairie View,Alcorn
UCLA,Arizona
San Diego St.,Boise St.
Virginia Tech,Clemson
Oregon,Colorado
Florida A&M,Delaware St.
New Mexico St.,Fresno St.
Cincinnati,Georgetown
Hawaii,Idaho
Penn St.,Indiana
Illinois,Iowa
Texas,Iowa St.
Texas A&M,Kansas
Baylor,Kansas St.
Western Mich.,Kent St.
Arkansas,LSU
SFA,Lamar University
Marquette,Louisville
Tulsa,Marshall
Wake Forest,Maryland
Memphis,UTEP
Georgia Tech,Miami (FL)
Northwestern,Minnesota
Georgia,Mississippi St.
Oklahoma St.,Missouri
