Winner,Loser
Marshall,East Carolina
Memphis,Alabama-Birmingham
Miami (OH),Central Michigan
Middle Tennessee,Little Rock
Ole Miss,Auburn
Georgia,Mississippi State
Missouri,Baylor
South Dakota State,UMKC
Monmouth,Fairleigh Dickinson
Maryland-Eastern Shore,Morgan State
Murray State,Austin Peay
UNLV,San Diego State
New Mexico,Wyoming
Niagara,Rider
Nicholls State,Lamar
NJIT,North Dakota
Norfolk State,Hampton
UNC,Virginia
North Carolina-Asheville,Radford
North Carolina A&T,South Carolina State
Savannah State,North Carolina Central
George Mason,North Carolina-Wilmington
Idaho State,Northern Arizona
Northern Colorado,Montana State
Northern Iowa,Illinois State
Notre Dame,DePaul
Oakland,Fort Wayne
Michigan State,Ohio State
VCU,Old Dominion
Oral Roberts,Western Illinois
Oregon,Washington State
Pacific,Cal State Northridge
Penn State,Nebraska
Penn,Dartmouth
Jackson State,Prairie View
Liberty,Presbyterian
Princeton,Harvard
South Florida,Providence
Rice,SMU
George Washington,Richmond
Robert Morris,Saint Francis (PA)
Montana,Sacramento State
St. Joseph's,UMass
Saint Mary's (CA),Santa Clara
Manhattan,St. Peter's
Samford,Elon
San Francisco,San Diego
Nevada,San Jose State
South Carolina Upstate,Jacksonville
North Dakota State,South Dakota
Southeastern Louisiana,Northwestern State
Arkansas-Pine Bluff,Southern
Southeast Missouri State,Southern Illinois-Edwardsville
Southern Miss,UCF
IUPUI,Southern Utah
St. Bonaventure,Duquesne
Lipscomb,Stetson
Syracuse,UConn
Temple,Xavier
Eastern Illinois,UT-Martin
Tennessee State,Tennessee Tech
Texas,Kansas State
Sam Houston State,Texas A&M-Corpus Christi
Texas-Arlington,Texas State
Texas Christian,Colorado State
UTEP,Tulane
Stephen F. Austin,UTSA
Texas Southern,Grambling
Texas Tech,Oklahoma
James Madison,Towson
Troy,Western Kentucky
Tulsa,Houston
University of California,UCLA
New Mexico State,Utah State
Kentucky,Vanderbilt
Wagner,Mount St. Mary's
Clemson,Wake Forest
Weber State,Eastern Washington
Louisville,West Virginia
William & Mary,Northeastern
Winthrop,Coastal Carolina
Youngstown State,Valparaiso
Quinnipiac,Central Connecticut
Detroit,Green Bay
Drake,Evansville
Georgetown,St. John's (NY)
Hartford,Binghamton
Iona,Marist
LIU-Brooklyn,St. Francis (NY)
Fairfield,Loyola (MD)
New Hampshire,UMBC
Michigan,Illinois
Missouri State,Bradley
Cal State Bakersfield,Omaha
Washington,Oregon State
Purdue,Northwestern
Seton Hall,Pitt
Stanford,USC
Vermont,Stony Brook
Virginia Tech,Boston College
Wright State,Milwaukee
Alcorn State,Arkansas-Pine Bluff
Baylor,Iowa State
Coppin State,Maryland-Eastern Shore
Jacksonville,ETSU
Florida Gulf Coast,Lipscomb
Bethune-Cookman,Howard
Kansas,Kansas State
Syracuse,Louisville
Delaware State,Morgan State
Savannah State,North Carolina A&T
North Carolina Central,South Carolina State
McNeese State,Northwestern State
Prairie View,Grambling
South Carolina Upstate,North Florida
Mississippi Valley State,Southern
Belmont,Stetson
Texas Southern,Jackson State
Utah Valley,Montana Tech
Florida,Alabama
Butler,Loyola (IL)
UC-Davis,Pacific
Central Michigan,Eastern Michigan
Charleston Southern,Gardner-Webb
Clemson,Virginia
Coastal Carolina,North Carolina-Asheville
Drexel,William & Mary
George Mason,VCU
Green Bay,Youngstown State
Hawaii,New Orleans
High Point,Radford
Delaware,Hofstra
Indiana State,Illinois State
Georgia State,James Madison
UT-Martin,Kennesaw State
Kent State,Buffalo
Liberty,Virginia Military Institute
LSU,Mississippi State
Milwaukee,Cleveland State
Ohio State,Minnesota
Nevada,Cal State Bakersfield
New Mexico State,Northern New Mexico
Northeastern,Towson
Texas,Oklahoma
Old Dominion,North Carolina-Wilmington
Seattle,Northwest University
Seton Hall,St. John's (NY)
Siena,Manhattan
Creighton,Southern Illinois
Tennessee State,Jacksonville State
Texas Christian,UNLV
Texas A&M,Texas Tech
Utah State,Montana Tech
Valparaiso,UIC
Presbyterian,Winthrop
Akron,Miami (OH)
Vermont,Albany (NY)
American,Navy
Appalachian State,Chattanooga
Morehead State,Austin Peay
Toledo,Ball State
UMBC,Binghamton
Boise State,Colorado State
New Hampshire,Boston University
Drake,Bradley
Cal State Northridge,Cal Poly
UCSB,UC-Irvine
Cal State Fullerton,UC-Riverside
Cincinnati,Providence
Army,Colgate
UConn,DePaul
Davidson,Samford
Dayton,Charlotte
Duquesne,Fordham
Eastern Illinois,Southern Illinois-Edwardsville
Eastern Washington,Northern Colorado
Evansville,Northern Iowa
Fairfield,St. Peter's
Hampton,Maryland-Eastern Shore
Hartford,Maine
Purdue,Illinois
Indiana,Northwestern
Oral Roberts,Fort Wayne
IUPUI,South Dakota
Holy Cross,Lafayette
Lamar,Southeastern Louisiana
Longwood,Washington Adventist
Marist,Loyola (MD)
McNeese State,UTSA
UNC,Miami (FL)
Missouri,Oklahoma State
Weber State,Montana State
Niagara,Canisius
Delaware State,Norfolk State
North Carolina-Greensboro,College of Charleston
Western Michigan,Northern Illinois
Notre Dame,Rutgers
Oakland,Southern Utah
Ohio,Bowling Green State
Portland State,Sacramento State
St. Joseph's,Rhode Island
Iona,Rider
Saint Louis,Richmond
Loyola Marymount,Saint Mary's (CA)
Sam Houston State,Central Arkansas
New Mexico,San Diego State
South Carolina,Georgia
South Dakota State,North Dakota State
South Florida,Villanova
Murray State,Southeast Missouri State
Alabama-Birmingham,SMU
Southern Miss,Tulsa
Temple,St. Bonaventure
Texas-Arlington,Stephen F. Austin
Tennessee,Arkansas
Tennessee Tech,Eastern Kentucky
Texas State,Texas A&M-Corpus Christi
Memphis,Tulane
UCLA,USC
Wake Forest,Georgia Tech
Western Illinois,UMKC
Wichita State,Missouri State
Wofford,Elon
Detroit,Wright State
Air Force,Wyoming
Little Rock,Florida International
Arkansas State,Troy
Lehigh,Bucknell
University of California,Oregon
Denver,Louisiana
Duke,North Carolina State
Florida State,Virginia Tech
Chicago State,Houston Baptist
LIU-Brooklyn,Sacred Heart
Louisiana Tech,North Dakota
Maryland,Boston College
Michigan State,Wisconsin
Vanderbilt,Ole Miss
Mount St. Mary's,Fairleigh Dickinson
North Texas,Louisiana-Monroe
Penn State,Iowa
West Virginia,Pitt
St. Francis (NY),Quinnipiac
Robert Morris,Bryant
Central Connecticut,Saint Francis (PA)
San Diego,Portland
BYU,San Francisco
Gonzaga,Santa Clara
Seattle,Pepperdine
Stanford,Oregon State
Texas-Rio Grande Valley,NJIT
Wagner,Monmouth
Washington,Arizona State
Arizona,Washington State
Western Carolina,Citadel
Western Kentucky,Florida Atlantic
Yale,Dartmouth
Stetson,Florida Gulf Coast
Harvard,Brown
Loyola Marymount,Valparaiso
Penn,Cornell
Princeton,Columbia
VCU,Northern Iowa
Air Force,San Diego State
Alabama,Tennessee
Southern,Alabama A&M
Alabama-Birmingham,Tulane
Alabama State,Alcorn State
Albany (NY),Rider
Appalachian State,Winthrop
Florida,Arkansas
Texas Southern,Arkansas-Pine Bluff
Arkansas State,Florida International
American,Army
Auburn,Mississippi State
Austin Peay,Youngstown State
Ball State,Southern Illinois
Kansas State,Baylor
Belmont,ETSU
Boise State,Texas Christian
Bowling Green State,Morehead State
Loyola (IL),Bradley
Butler,Indiana State
Cal State Bakersfield,San Diego
Cal State Fullerton,Montana State
Fresno State,Cal State Northridge
University of California,Oregon State
UC-Irvine,Eastern Washington
UC-Riverside,Southern Utah
Canisius,UMBC
UCF,East Carolina
Texas A&M-Corpus Christi,Central Michigan
Charleston Southern,Wofford
Citadel,Chattanooga
Cincinnati,Seton Hall
Drexel,Cleveland State
Tennessee Tech,Coastal Carolina
Colorado State,Wyoming
Marquette,UConn
Howard,Coppin State
Creighton,Long Beach State
Dartmouth,Brown
Wichita State,Davidson
Delaware,Hampton
Denver,Louisiana-Monroe
Louisville,DePaul
Detroit,James Madison
UIC,Eastern Illinois
Eastern Kentucky,Fort Wayne
Western Carolina,Elon
Evansville,Western Illinois
Gardner-Webb,Delaware State
George Mason,Lamar
St. Joseph's,George Washington
Georgia Southern,North Carolina-Greensboro
Georgia State,UTSA
Jackson State,Grambling
Green Bay,Eastern Michigan
Harvard,Yale
Hofstra,Siena
Holy Cross,Bucknell
Houston,Southern Miss
Houston Baptist,NJIT
Idaho,Portland State
Illinois State,Oakland
Iona,Nevada
Iowa State,Oklahoma
Jacksonville,Mercer
Jacksonville State,Presbyterian
Kansas,Texas Tech
College of Charleston,Kent State
Kentucky,Ole Miss
Lehigh,Lafayette
South Carolina Upstate,Lipscomb
LIU-Brooklyn,Quinnipiac
North Dakota,Longwood
Louisiana Tech,Central Arkansas
Marist,Maine
Manhattan,North Carolina-Wilmington
La Salle,UMass
McNeese State,Southeast Missouri State
UTEP,Memphis
Miami (FL),Wake Forest
Michigan,Ohio State
Middle Tennessee,Florida Atlantic
Milwaukee,Fairfield
Mississippi Valley State,Prairie View
Wright State,UMKC
Old Dominion,Missouri State
Montana,Hawaii
Morgan State,Liberty
Monmouth,Mount St. Mary's
Murray State,Saint Mary's (CA)
Colgate,Navy
Nebraska,Illinois
New Hampshire,Towson
New Mexico,UNLV
New Mexico State,Drake
IUPUI,Nicholls State
UNC,Clemson
North Carolina Central,North Carolina A&T
Florida State,North Carolina State
North Dakota State,Western Michigan
North Florida,Kennesaw State
Louisiana,North Texas
Stony Brook,Northeastern
UC-Davis,Northern Arizona
Northern Colorado,Cal Poly
Northwestern,Minnesota
Northwestern State,Campbell
Ohio,North Carolina-Asheville
Oklahoma State,Texas
Oral Roberts,Akron
Pacific,Idaho State
Penn,Columbia
Pepperdine,Portland
Princeton,Cornell
Georgetown,Providence
Radford,Binghamton
Richmond,Charlotte
Robert Morris,Central Connecticut
San Jose State,Sacramento State
Saint Francis (PA),Bryant
Saint Louis,Fordham
Hartford,St. Peter's
Toledo,Sam Houston State
Samford,Furman
San Francisco,Gonzaga
BYU,Santa Clara
Savannah State,Florida A&M
South Alabama,Western Kentucky
LSU,South Carolina
Bethune-Cookman,South Carolina State
Texas State,South Dakota
South Dakota State,Buffalo
Southeastern Louisiana,UT-Martin
Southern Illinois-Edwardsville,Northern Illinois
Marshall,SMU
St. Bonaventure,Rhode Island
St. Francis (NY),Sacred Heart
St. John's (NY),UCLA
Stephen F. Austin,High Point
Temple,Duquesne
Missouri,Texas A&M
Texas-Rio Grande Valley,Chicago State
Little Rock,Troy
Tulsa,Rice
Colorado,Utah
UCSB,Utah State
Vermont,Niagara
Notre Dame,Villanova
Virginia,Maryland
Virginia Military Institute,William & Mary
Virginia Tech,Georgia Tech
Wagner,Fairleigh Dickinson
Washington,Arizona
Washington State,Arizona State
Weber State,Texas-Arlington
Xavier,Dayton
Duke,Boston College
Vanderbilt,Georgia
Iowa,Indiana
Loyola (MD),Boston University
Tennessee State,Miami (OH)
South Florida,Pitt
Michigan State,Purdue
Syracuse,Rutgers
Oregon,Stanford
Wisconsin,Penn State
Alabama A&M,Alcorn State
Southern,Alabama State
Arkansas-Pine Bluff,Prairie View
Belmont,South Carolina Upstate
Delaware State,Hampton
Howard,Maryland-Eastern Shore
Jacksonville,Kennesaw State
ETSU,Lipscomb
Fairfield,Marist
Mississippi Valley State,Texas Southern
Norfolk State,Longwood
North Florida,Mercer
Savannah State,Bethune-Cookman
Seattle,UC-Davis
Florida A&M,South Carolina State
St. John's (NY),DePaul
Baylor,Texas
UConn,Villanova
Binghamton,Vermont
Butler,UIC
Colorado State,New Mexico
Creighton,Evansville
Florida,Auburn
Clemson,Georgia Tech
Green Bay,Cleveland State
Stony Brook,Hartford
Maryland,Miami (FL)
UMass,Xavier
Miami (OH),Kent State
Kentucky,Mississippi State
Kansas State,Missouri
Wofford,North Carolina-Greensboro
UNC,North Carolina State
Michigan,Northwestern
Ohio State,Illinois
Seton Hall,Georgetown
Valparaiso,Loyola (IL)
Virginia,Virginia Tech
Texas Christian,Air Force
Akron,Bowling Green State
Ohio,Buffalo
UC-Riverside,Cal State Northridge
Charlotte,George Washington
Citadel,Appalachian State
Morgan State,Coppin State
Drake,Southern Illinois
Drexel,James Madison
Dayton,Duquesne
Eastern Michigan,Northern Illinois
St. Bonaventure,Fordham
Old Dominion,Georgia State
High Point,Campbell
Holy Cross,Army
Wichita State,Illinois State
Indiana,North Carolina Central
Iowa State,Texas Tech
Temple,La Salle
Lafayette,Colgate
Stephen F. Austin,Lamar
Long Beach State,UCSB
Longwood,Virginia Wise
LSU,Georgia
Maine,New Hampshire
Marquette,Rutgers
Marshall,Houston
Boston University,UMBC
Texas-Arlington,McNeese State
Memphis,East Carolina
Michigan State,Minnesota
Indiana State,Missouri State
Lehigh,Navy
UNLV,Boise State
Nicholls State,Central Arkansas
Cal State Bakersfield,NJIT
VCU,North Carolina-Wilmington
Northeastern,George Mason
Northern Iowa,Bradley
Sam Houston State,Northwestern State
Notre Dame,West Virginia
Oklahoma,Oklahoma State
Purdue,Nebraska
Rice,UCF
Richmond,St. Joseph's
San Diego State,Wyoming
Texas State,Southeastern Louisiana
SMU,Tulane
Syracuse,South Florida
Tennessee,Ole Miss
Kansas,Texas A&M
UTSA,Texas A&M-Corpus Christi
UTEP,Southern Miss
Toledo,Central Michigan
Delaware,Towson
Vanderbilt,South Carolina
Western Michigan,Ball State
William & Mary,Hofstra
Bucknell,American
Arizona,USC
UCLA,Arizona State
Alabama,Arkansas
North Texas,Little Rock
Albany (NY),Binghamton
Wagner,Bryant
Central Connecticut,Mount St. Mary's
Cincinnati,Louisville
Cleveland State,Detroit
College of Charleston,Georgia Southern
Stanford,Colorado
Davidson,Elon
ETSU,Stetson
Southern Illinois-Edwardsville,Eastern Kentucky
LIU-Brooklyn,Fairleigh Dickinson
South Alabama,Florida Atlantic
Troy,Florida International
Duke,Florida State
Fresno State,Seattle
Furman,Chattanooga
Gonzaga,BYU
Eastern Washington,Idaho State
Milwaukee,UIC
Iowa,Wisconsin
Jacksonville State,Southeast Missouri State
Belmont,Kennesaw State
Liberty,Coastal Carolina
Middle Tennessee,Louisiana-Monroe
Louisiana Tech,San Jose State
Green Bay,Loyola (IL)
San Diego,Loyola Marymount
Marist,Siena
Mercer,Lipscomb
Oakland,UMKC
Monmouth,St. Francis (NY)
Montana,Northern Arizona
Morehead State,Eastern Illinois
New Mexico State,Hawaii
North Carolina-Asheville,Gardner-Webb
IUPUI,North Dakota State
Weber State,Northern Colorado
Cal State Fullerton,Pacific
Saint Mary's (CA),Portland
Quinnipiac,Saint Francis (PA)
Presbyterian,Radford
Portland State,Sacramento State
Robert Morris,Sacred Heart
Pepperdine,Santa Clara
South Carolina Upstate,Florida Gulf Coast
South Dakota,Fort Wayne
South Dakota State,Western Illinois
Austin Peay,UT-Martin
Murray State,Tennessee State
University of California,Utah
Utah Valley,Houston Baptist
Virginia Military Institute,Charleston Southern
Western Carolina,Samford
Western Kentucky,Arkansas State
Youngstown State,Wright State
Cornell,Brown
Penn,Dartmouth
Harvard,Princeton
Iona,Fairfield
North Florida,Jacksonville
Manhattan,Canisius
Rider,Loyola (MD)
Niagara,St. Peter's
Utah State,Idaho
Valparaiso,Butler
Marquette,West Virginia
Yale,Columbia
Alabama,Mississippi State
Alcorn State,Southern
American,Lafayette
Arizona,UCLA
Arizona State,USC
Little Rock,Arkansas State
Lehigh,Army
Arkansas,Auburn
Austin Peay,Southeast Missouri State
Baylor,Oklahoma
Norfolk State,Bethune-Cookman
Boston University,Hartford
Bowling Green State,Kent State
Illinois State,Bradley
BYU,Portland
Brown,Columbia
Mount St. Mary's,Bryant
Bucknell,Navy
Buffalo,Miami (OH)
Cal State Bakersfield,Omaha
UC-Davis,Cal State Fullerton
UC-Irvine,Cal State Northridge
UCSB,Cal Poly
Central Arkansas,Southeastern Louisiana
Central Connecticut,Wagner
UCF,UTEP
St. Bonaventure,Charlotte
Chattanooga,Samford
Urbana,Chicago State
College of Charleston,Citadel
Clemson,North Carolina State
Cleveland State,Wright State
Holy Cross,Colgate
Syracuse,UConn
Princeton,Dartmouth
Dayton,UMass
Delaware,Northeastern
Delaware State,Howard
Providence,DePaul
Duke,Virginia Tech
Alabama-Birmingham,East Carolina
ETSU,Florida Gulf Coast
Eastern Kentucky,Eastern Illinois
Eastern Michigan,Ball State
Elon,North Carolina-Greensboro
Evansville,Missouri State
Fairleigh Dickinson,St. Francis (NY)
Hampton,Florida A&M
Troy,Florida Atlantic
Florida International,South Alabama
Fordham,La Salle
Nevada,Fresno State
Presbyterian,Gardner-Webb
George Washington,Duquesne
Georgetown,Villanova
Georgia,Florida
Davidson,Georgia Southern
Georgia Tech,Maryland
Mississippi Valley State,Grambling
Penn,Harvard
Hofstra,North Carolina-Wilmington
Houston,SMU
Sacramento State,Idaho State
Green Bay,UIC
Creighton,Indiana State
Arkansas-Pine Bluff,Jackson State
Jacksonville State,UT-Martin
James Madison,Towson
Kansas,Missouri
Iowa State,Kansas State
Lipscomb,Kennesaw State
Kentucky,Vanderbilt
Liberty,Campbell
Long Beach State,UC-Riverside
Louisiana-Monroe,Louisiana
Louisiana Tech,Hawaii
Milwaukee,Loyola (IL)
Loyola Marymount,Santa Clara
Memphis,Marshall
Maryland-Eastern Shore,Morgan State
Nicholls State,McNeese State
Belmont,Mercer
Purdue,Michigan
Michigan State,Nebraska
Ole Miss,LSU
Fort Wayne,UMKC
Monmouth,LIU-Brooklyn
Montana,Montana State
Morehead State,Southern Illinois-Edwardsville
UNLV,Air Force
New Mexico State,San Jose State
NJIT,Longwood
North Carolina-Asheville,Winthrop
North Dakota,Houston Baptist
Western Illinois,North Dakota State
Oklahoma State,Texas A&M
Drexel,Old Dominion
Northwestern,Penn State
Portland State,Eastern Washington
Prairie View,Alabama A&M
Quinnipiac,Robert Morris
Charleston Southern,Radford
Rhode Island,Saint Louis
Sacred Heart,Saint Francis (PA)
St. Joseph's,Temple
Lamar,Sam Houston State
Gonzaga,San Diego
San Diego State,Colorado State
Saint Mary's (CA),San Francisco
Savannah State,North Carolina Central
Rutgers,Seton Hall
Tennessee,South Carolina
North Carolina A&T,South Carolina State
South Carolina Upstate,Stetson
Oakland,South Dakota
South Dakota State,IUPUI
Northern Iowa,Southern Illinois
Southern Miss,Rice
Oral Roberts,Southern Utah
St. John's (NY),Notre Dame
Stephen F. Austin,Texas A&M-Corpus Christi
Murray State,Tennessee Tech
Texas-Arlington,Northwestern State
Texas Christian,New Mexico
Texas State,UTSA
Texas Southern,Alabama State
Texas,Texas Tech
Toledo,Western Michigan
Tulsa,Tulane
Utah,Stanford
Utah Valley,Texas-Rio Grande Valley
Vermont,UMBC
UNC,Virginia
VCU,George Mason
Coastal Carolina,Virginia Military Institute
Wake Forest,Boston College
Washington,Washington State
Western Carolina,Appalachian State
Western Kentucky,Middle Tennessee
Wichita State,Drake
Georgia State,William & Mary
Wofford,Furman
Wyoming,Boise State
Xavier,Richmond
Yale,Cornell
Detroit,Youngstown State
Central Michigan,Northern Illinois
Colorado,University of California
Denver,North Texas
Illinois,Iowa
Iona,St. Peter's
Louisville,Pitt
Loyola (MD),Manhattan
Marist,Niagara
Miami (FL),Florida State
Indiana,Minnesota
New Hampshire,Binghamton
Ohio,Akron
Wisconsin,Ohio State
Oregon,Oregon State
Rider,Fairfield
Siena,Canisius
South Florida,Cincinnati
Stony Brook,Maine
Baylor,Texas Tech
Bethune-Cookman,Hampton
Morgan State,Delaware State
Norfolk State,Florida A&M
Georgetown,Notre Dame
Gonzaga,Longwood
Arkansas-Pine Bluff,Grambling
High Point,Gardner-Webb
Mississippi Valley State,Jackson State
Coppin State,Maryland-Eastern Shore
Montana State,Northern Arizona
North Dakota,Texas-Rio Grande Valley
Kansas,Oklahoma State
Prairie View,Alabama State
Savannah State,North Carolina A&T
North Carolina Central,South Carolina State
Texas Southern,Alabama A&M
Virginia Military Institute,Radford
Ole Miss,Arkansas
Butler,Wright State
Detroit,Loyola (IL)
Eastern Washington,Idaho State
Indiana,Michigan State
Memphis,UCF
Milwaukee,UIC
Montana,Weber State
Portland State,Northern Colorado
Providence,UConn
Saint Louis,Xavier
Kansas State,Texas A&M
Vanderbilt,Florida
Duke,Wake Forest
West Virginia,DePaul
Wisconsin,Minnesota
Wyoming,Texas Christian
Youngstown State,Green Bay
Buffalo,Akron
Alabama,Auburn
Alabama-Birmingham,Tulsa
American,Army
Jacksonville State,Austin Peay
Ball State,Central Michigan
Belmont,Jacksonville
San Diego State,Boise State
Boston College,Georgia Tech
Bowling Green State,Miami (OH)
Bucknell,Navy
Cal State Fullerton,Cal State Northridge
Winthrop,Campbell
UTSA,Central Arkansas
Charleston Southern,Liberty
Duquesne,Charlotte
Southern Illinois-Edwardsville,Chicago State
Cincinnati,Marquette
Virginia Military Institute,Coastal Carolina
Colorado State,UNLV
East Carolina,Marshall
Southeast Missouri State,Eastern Kentucky
La Salle,George Washington
Lafayette,Holy Cross
Houston,Tulane
Kent State,Ohio
Lehigh,Colgate
Long Beach State,UC-Irvine
Tennessee,LSU
South Florida,Louisville
Mercer,Lipscomb
Missouri,Iowa State
Iowa,Nebraska
New Mexico,Air Force
UNC,Maryland
North Carolina-Asheville,High Point
North Carolina State,Miami (FL)
Northern Illinois,Toledo
Ohio State,Northwestern
Northwestern State,Nicholls State
Pitt,St. John's (NY)
Portland,Santa Clara
Purdue,Penn State
Rhode Island,Fordham
Richmond,Dayton
Stephen F. Austin,Sam Houston State
Seattle,Longwood
Mississippi State,South Carolina
Southeastern Louisiana,McNeese State
Southern Miss,SMU
St. Bonaventure,St. Joseph's
Temple,UMass
Texas,Oklahoma
Texas-Arlington,Texas A&M-Corpus Christi
Rice,UTEP
Lamar,Texas State
Western Illinois,Omaha
Eastern Michigan,Western Michigan
Alabama A&M,Jackson State
Alabama State,Grambling
Texas Southern,Alcorn State
Arkansas-Pine Bluff,Mississippi Valley State
Bethune-Cookman,Coppin State
Binghamton,UMBC
Drake,Bradley
Cal Poly,UC-Davis
UCSB,Pacific
Clemson,Virginia Tech
Delaware State,South Carolina State
ETSU,North Florida
Morgan State,Florida A&M
Florida Gulf Coast,South Carolina Upstate
Louisiana Tech,Fresno State
North Carolina Central,Hampton
Idaho,Hawaii
Michigan,Illinois
Indiana State,Southern Illinois
Morehead State,Jacksonville State
Kentucky,Georgia
LIU-Brooklyn,Sacred Heart
Savannah State,Maryland-Eastern Shore
Nevada,New Mexico State
North Carolina-Asheville,Charleston Southern
Norfolk State,North Carolina A&T
Oregon,Colorado
Oregon State,Utah
San Diego,Pepperdine
San Francisco,Portland
Robert Morris,Monmouth
Villanova,Rutgers
Utah State,San Jose State
Tennessee Tech,Southeast Missouri State
Southern,Prairie View
Washington,USC
Quinnipiac,St. Francis (NY)
UCLA,Washington State
Florida State,Virginia
Virginia Military Institute,Winthrop
Wagner,Central Connecticut
Appalachian State,College of Charleston
Belmont,ETSU
BYU,San Diego
Butler,Milwaukee
Niagara,Canisius
Central Michigan,Western Michigan
Georgia Southern,Chattanooga
Western Carolina,Citadel
Harvard,Columbia
Cornell,Dartmouth
Creighton,Drake
Delaware,Towson
Detroit,Youngstown State
Evansville,Missouri State
Furman,Samford
Georgia State,Hofstra
Illinois State,Northern Iowa
Wichita State,Indiana State
North Carolina-Wilmington,James Madison
Akron,Kent State
San Francisco,Loyola Marymount
Marist,St. Peter's
Florida Gulf Coast,Mercer
Tennessee State,Morehead State
Murray State,Tennessee Tech
Northeastern,William & Mary
Notre Dame,Providence
Penn,Brown
Princeton,Yale
Colorado State,Air Force
Grambling,Alabama A&M
Alabama State,Jackson State
Albany (NY),New Hampshire
Prairie View,Alcorn State
North Carolina-Greensboro,Appalachian State
Arkansas State,Florida Atlantic
Auburn,LSU
Ball State,Northern Illinois
Belmont,Florida Gulf Coast
Stony Brook,Binghamton
Hartford,Boston University
Gonzaga,BYU
Bucknell,Lafayette
Buffalo,Bowling Green State
Cal Poly,Pacific
Cal State Fullerton,Long Beach State
UC-Riverside,UC-Irvine
UCSB,UC-Davis
UCF,Alabama-Birmingham
Detroit,Cleveland State
Columbia,Dartmouth
UConn,Pitt
Harvard,Cornell
Creighton,Evansville
Davidson,Furman
Dayton,George Washington
Old Dominion,Delaware
DePaul,Seton Hall
Drexel,North Carolina-Wilmington
UNC,Duke
Saint Louis,Duquesne
Eastern Washington,Idaho State
Elon,Georgia Southern
Fairfield,Rider
Western Kentucky,Florida International
Temple,Fordham
New Mexico State,Fresno State
George Mason,Georgia State
Georgia,South Carolina
Georgia Tech,Wake Forest
Utah State,Hawaii
Houston Baptist,Texas-Rio Grande Valley
Illinois State,Wichita State
Iona,Marist
Northwestern,Iowa
Iowa State,Baylor
Oral Roberts,Fort Wayne
South Dakota State,IUPUI
Kansas,Texas
Kansas State,Oklahoma State
La Salle,St. Bonaventure
Lamar,McNeese State
Lehigh,American
Loyola (MD),Niagara
Vermont,Maine
Siena,Manhattan
Marquette,Georgetown
Marshall,Southern Miss
UMass,Rhode Island
Miami (FL),Boston College
Ohio,Miami (OH)
Minnesota,Nebraska
Ole Miss,Alabama
Mississippi State,Arkansas
Murray State,Tennessee State
Nevada,Louisiana Tech
UNLV,Wyoming
New Mexico,Boise State
Southeastern Louisiana,Nicholls State
NJIT,Chicago State
North Carolina-Asheville,Virginia Military Institute
North Dakota,Utah Valley
VCU,Northeastern
Oklahoma,Texas A&M
Oregon,Utah
Oregon State,Colorado
Penn,Yale
Portland State,Montana State
Princeton,Brown
Houston,Rice
Rutgers,St. John's (NY)
Saint Mary's (CA),San Francisco
Idaho,San Jose State
South Alabama,Troy
West Virginia,South Florida
Southern,Texas Southern
Washington State,USC
SMU,UTEP
Stephen F. Austin,Northwestern State
Syracuse,Louisville
Tennessee,Vanderbilt
Texas A&M-Corpus Christi,Central Arkansas
San Diego State,Texas Christian
UTSA,Texas-Arlington
Sam Houston State,Texas State
Missouri,Texas Tech
Toledo,Eastern Michigan
East Carolina,Tulane
Memphis,Tulsa
UCLA,Washington
Valparaiso,Butler
Cincinnati,Villanova
Western Carolina,Wofford
Xavier,Charlotte
Stony Brook,Albany (NY)
Arizona State,Arizona
Western Kentucky,Little Rock
Arkansas State,Middle Tennessee
Creighton,Illinois State
Davidson,Elon
Denver,South Alabama
Drexel,Old Dominion
Fairfield,Iona
Kentucky,Florida
Florida State,Clemson
VCU,George Mason
Vermont,Hartford
Indiana,Purdue
LIU-Brooklyn,Quinnipiac
North Texas,Louisiana
Loyola (MD),Siena
Virginia,Maryland
Ohio State,Michigan State
Western Carolina,North Carolina-Greensboro
Western Illinois,North Dakota State
Southern Utah,Oakland
Michigan,Penn State
Stanford,University of California
North Carolina State,Virginia Tech
Robert Morris,Wagner
Wisconsin,Illinois
North Texas,Arkansas State
Central Michigan,Bowling Green State
Davidson,Western Carolina
Western Kentucky,Denver
VCU,Drexel
Northern Illinois,Eastern Michigan
Loyola (MD),Fairfield
Saint Mary's (CA),Gonzaga
Western Illinois,Oral Roberts
South Dakota State,Southern Utah
Toledo,Miami (OH)
Western Michigan,Ball State
Bethune-Cookman,South Carolina State
UConn,DePaul
Florida A&M,Coppin State
Dayton,George Washington
Hampton,Morgan State
Howard,North Carolina A&T
La Salle,Richmond
North Carolina Central,Maryland-Eastern Shore
UMass,Duquesne
Montana,Eastern Washington
Western Kentucky,North Texas
Weber State,Portland State
Princeton,Penn
Seton Hall,Providence
Villanova,Rutgers
St. Joseph's,Charlotte
South Dakota State,Western Illinois
Pitt,St. John's (NY)
Detroit,Valparaiso
Texas Southern,Alabama A&M
Alabama-Birmingham,Tulane
Stanford,Arizona State
Lehigh,Bucknell
Toledo,Central Michigan
Colorado,Utah
UConn,West Virginia
East Carolina,Rice
Georgetown,Pitt
Hampton,Savannah State
UTEP,Houston
Norfolk State,Howard
Mississippi Valley State,Jackson State
Lamar,Northwestern State
LIU-Brooklyn,Robert Morris
Louisville,Seton Hall
