Winner,Loser
Quinnipiac,Robert Morris
Rider,St. Peter's
Saint Francis (PA),Sacred Heart
Gonzaga,Saint Mary's (CA)
Samford,Wofford
Portland,San Francisco
New Mexico State,San Jose State
Santa Clara,San Diego
Louisiana Tech,Seattle
South Alabama,Louisiana
LSU,South Carolina
Mercer,South Carolina Upstate
Oakland,South Dakota
South Dakota State,IUPUI
Northwestern State,Southeastern Louisiana
Southern Illinois-Edwardsville,Murray State
USC,Stanford
Duquesne,Temple
Tennessee State,Belmont
Texas-Rio Grande Valley,Cal State Bakersfield
Troy,Florida International
Denver,Utah State
VCU,UMass
Wagner,Central Connecticut
Weber State,Montana
Brown,Columbia
Georgetown,Cincinnati
Green Bay,Cleveland State
Princeton,Dartmouth
Harvard,Penn
Jacksonville,North Florida
Manhattan,Iona
Niagara,Marist
Stony Brook,Vermont
Cornell,Yale
Youngstown State,Milwaukee
Colorado State,Air Force
Akron,Bowling Green State
Alabama,South Carolina
Alabama-Birmingham,Rice
Albany (NY),Hartford
Alabama A&M,Alcorn State
Arkansas,Missouri
Middle Tennessee,Little Rock
Florida,Auburn
Eastern Michigan,Ball State
Maine,Binghamton
Bradley,Indiana State
BYU,Portland
Cornell,Brown
Cal Poly,UCSB
UC-Davis,Cal State Northridge
UC-Irvine,Cal State Fullerton
Campbell,Virginia Military Institute
Sam Houston State,Central Arkansas
Toledo,Central Michigan
Chicago State,Urbana
Davidson,Citadel
Gardner-Webb,Coastal Carolina
Colgate,Lehigh
College of Charleston,Georgia Southern
Arizona State,Colorado
Villanova,UConn
Penn,Dartmouth
Dayton,Xavier
Delaware State,Coppin State
DePaul,Rutgers
Northern Iowa,Drake
Rhode Island,Duquesne
Southern Miss,East Carolina
Mercer,ETSU
Eastern Illinois,Murray State
Eastern Kentucky,Jacksonville State
Eastern Washington,Southern Utah
Elon,Western Carolina
Creighton,Evansville
Florida A&M,Howard
Florida International,Western Kentucky
Florida State,Boston College
Butler,Fordham
Samford,Furman
Georgia State,George Mason
Harvard,Princeton
Towson,Hofstra
Louisiana Tech,Idaho
Montana,Idaho State
Indiana,Purdue
Iowa State,Texas Christian
Jackson State,Grambling
Kansas,Texas
Kansas State,Baylor
La Salle,St. Joseph's
Lafayette,Bucknell
McNeese State,Lamar
High Point,Liberty
Lipscomb,Florida Gulf Coast
Long Beach State,UC-Riverside
LIU-Brooklyn,Fairleigh Dickinson
Longwood,Radford
Louisiana,Florida Atlantic
Arkansas State,Louisiana-Monroe
LSU,Mississippi State
Loyola (IL),UIC
Saint Mary's (CA),Loyola Marymount
Marquette,Pitt
Memphis,Marshall
Maryland,Duke
Morgan State,Maryland-Eastern Shore
Temple,UMass
Buffalo,Miami (OH)
Ole Miss,Georgia
Oakland,UMKC
Monmouth,St. Francis (NY)
Morehead State,Tennessee Tech
Mount St. Mary's,Central Connecticut
Army,Navy
Michigan State,Nebraska
UNLV,San Diego State
New Mexico,Boise State
Northwestern State,Nicholls State
NJIT,Utah Valley
UNC,Virginia
Charleston Southern,North Carolina-Asheville
North Carolina State,Virginia Tech
North Carolina-Wilmington,Northeastern
Northern Arizona,North Dakota
North Dakota State,IUPUI
Northern Colorado,Sacramento State
Stetson,Northern Kentucky
Ohio,Kent State
Oklahoma State,Oklahoma
William & Mary,Old Dominion
Oral Roberts,Texas A&M-Corpus Christi
Pacific,Hawaii
Prairie View,Mississippi Valley State
Presbyterian,Winthrop
Providence,Notre Dame
Quinnipiac,Saint Francis (PA)
Richmond,St. Bonaventure
Robert Morris,Sacred Heart
Saint Louis,Charlotte
Canisius,St. Peter's
Gonzaga,San Francisco
Denver,San Jose State
Santa Clara,Pepperdine
Savannah State,North Carolina Central
Texas-Arlington,Seattle
Syracuse,Seton Hall
Loyola (MD),Siena
South Carolina State,North Carolina A&T
South Carolina Upstate,Kennesaw State
Fort Wayne,South Dakota
South Dakota State,Western Illinois
Southeastern Louisiana,Stephen F. Austin
Southern,Alabama State
Southern Illinois,Missouri State
Austin Peay,Southern Illinois-Edwardsville
UCLA,Stanford
Tennessee,Kentucky
Southeast Missouri State,UT-Martin
UTEP,UCF
Houston Baptist,Texas-Rio Grande Valley
Texas Southern,Arkansas-Pine Bluff
UTSA,Texas State
North Texas,Troy
Tulane,SMU
Tulsa,Houston
Utah State,New Mexico State
Detroit,Valparaiso
Vanderbilt,Texas A&M
VCU,George Washington
Wagner,Bryant
Georgia Tech,Wake Forest
Washington,Oregon State
Oregon,Washington State
Weber State,Montana State
West Virginia,Texas Tech
Western Michigan,Northern Illinois
Wofford,Chattanooga
Wyoming,Fresno State
Yale,Columbia
American,Holy Cross
Boston University,New Hampshire
University of California,USC
Miami (FL),Clemson
Cleveland State,Milwaukee
James Madison,Delaware
Wichita State,Illinois State
Iowa,Minnesota
Niagara,Manhattan
Michigan,Penn State
Appalachian State,North Carolina-Greensboro
Illinois,Northwestern
Rider,Marist
Louisville,South Florida
Arizona,Utah
Wisconsin,Ohio State
Green Bay,Youngstown State
Alabama State,Alcorn State
Bethune-Cookman,Howard
Delaware State,Morgan State
Drexel,Hofstra
Fairfield,Iona
Norfolk State,Hampton
Kansas State,West Virginia
Bucknell,Lehigh
Maryland-Eastern Shore,Coppin State
New Orleans,Central Baptist
Notre Dame,Pitt
Portland State,Eastern Washington
Arkansas-Pine Bluff,Prairie View
Savannah State,North Carolina A&T
North Carolina Central,South Carolina State
Southern,Alabama A&M
Texas Southern,Mississippi Valley State
Utah Valley,Pacific Union
Villanova,Rutgers
William & Mary,Georgia State
Boston College,Maryland
BYU,Utah State
Butler,Duquesne
Charleston Southern,Presbyterian
Coastal Carolina,North Carolina-Asheville
Creighton,Southern Illinois
Gardner-Webb,Winthrop
UNC,Georgia Tech
Wichita State,Indiana State
Nicholls State,Lamar
Longwood,Liberty
Valparaiso,Loyola (IL)
McNeese State,Southeastern Louisiana
Miami (FL),Virginia
Indiana,Michigan State
Missouri,Florida
Northern Iowa,Missouri State
Omaha,Chicago State
Fresno State,Nevada
North Carolina State,Florida State
Oral Roberts,Central Arkansas
Campbell,Radford
Saint Louis,VCU
San Diego State,Wyoming
Marquette,Seton Hall
Stony Brook,UMBC
Tennessee,LSU
Northwestern State,Texas A&M-Corpus Christi
Texas,Texas Christian
High Point,Virginia Military Institute
Alabama,Mississippi State
Citadel,Appalachian State
Arizona,Washington
Arizona State,Washington State
Army,Colgate
Texas A&M,Auburn
Iowa State,Baylor
Boise State,Air Force
Boston University,Albany (NY)
Cal State Bakersfield,South Dakota State
Cal State Fullerton,Cal Poly
UC-Irvine,Pacific
UC-Riverside,UCSB
Marshall,UCF
Wright State,Cleveland State
Davidson,Furman
Drake,Bradley
Belmont,Eastern Illinois
Eastern Kentucky,Austin Peay
Evansville,Illinois State
George Washington,Fordham
Georgetown,DePaul
Gonzaga,Santa Clara
Hartford,New Hampshire
George Mason,Hofstra
Lafayette,Holy Cross
Fort Wayne,Oakland
Jacksonville State,Southeast Missouri State
Kentucky,Vanderbilt
Long Beach State,UC-Davis
Louisiana Tech,Central Baptist
Hampton,Maryland-Eastern Shore
Memphis,Houston
Milwaukee,UIC
Murray State,Morehead State
Navy,American
UNLV,Colorado State
Northeastern,James Madison
North Dakota,Northern Colorado
Wisconsin,Northwestern
Ohio,Eastern Michigan
Ohio State,Minnesota
Kansas,Oklahoma State
Old Dominion,North Carolina-Wilmington
Xavier,Rhode Island
Stephen F. Austin,Sam Houston State
South Carolina,Ole Miss
Tennessee State,Southern Illinois-Edwardsville
Southern Miss,UTEP
St. Bonaventure,UMass
St. John's (NY),South Florida
Syracuse,Providence
Texas-Arlington,Texas-Rio Grande Valley
Oklahoma,Texas Tech
East Carolina,Tulsa
Vermont,Maine
College of Charleston,Western Carolina
Arkansas,Georgia
Bowling Green State,New Orleans
Bryant,Central Connecticut
Charleston Southern,Virginia Military Institute
North Carolina-Greensboro,Chattanooga
Colorado,Utah
UConn,Cincinnati
Delaware,Drexel
Florida International,Little Rock
Wofford,Georgia Southern
Illinois,Penn State
Jacksonville,South Carolina Upstate
Northern Kentucky,Kennesaw State
Louisiana,Troy
San Francisco,Loyola Marymount
Mercer,Lipscomb
Middle Tennessee,South Alabama
Mount St. Mary's,LIU-Brooklyn
North Florida,ETSU
North Texas,Florida Atlantic
University of California,Oregon
Stanford,Oregon State
Portland,San Diego
Robert Morris,Monmouth
Quinnipiac,Sacred Heart
Saint Francis (PA),Fairleigh Dickinson
Saint Mary's (CA),BYU
Elon,Samford
St. Francis (NY),Wagner
Temple,La Salle
Tennessee Tech,UT-Martin
Duke,Virginia Tech
Western Kentucky,Louisiana-Monroe
Akron,North Dakota State
Harvard,Brown
Saint Louis,Butler
Princeton,Columbia
Penn,Cornell
Stephen F. Austin,Long Beach State
Stetson,Florida Gulf Coast
Yale,Dartmouth
Texas Southern,Alabama A&M
Prairie View,Alabama State
Army,American
Arizona,Washington State
Washington,Arizona State
Arkansas-Pine Bluff,Grambling
Arkansas State,Troy
Belmont,Ohio
Bethune-Cookman,South Carolina State
Brown,Dartmouth
Manhattan,Buffalo
Cal Poly,Loyola Marymount
Cal State Bakersfield,Pacifica
UC-Davis,Northern Colorado
Sacramento State,UCSB
Savannah State,Campbell
Central Arkansas,Southern Illinois-Edwardsville
UCF,Tulsa
Chattanooga,Elon
Texas-Rio Grande Valley,Chicago State
Gardner-Webb,College of Charleston
New Mexico,Colorado State
Columbia,Penn
Princeton,Cornell
Davidson,Montana
Norfolk State,Delaware State
UConn,DePaul
Drake,Green Bay
St. Bonaventure,Duquesne
Missouri State,Eastern Michigan
Eastern Washington,Sam Houston State
Albany (NY),Fairfield
Florida,Arkansas
Florida Atlantic,Little Rock
Richmond,Fordham
Boise State,Fresno State
George Mason,William & Mary
Georgia,South Carolina
Georgia Southern,Furman
Gonzaga,San Diego
St. Peter's,Hampton
Hawaii,Northern Arizona
Morgan State,High Point
Houston Baptist,Utah Valley
Coppin State,Howard
Idaho,Idaho State
Bradley,UIC
Indiana State,Iona
Iowa State,Texas Tech
Fort Wayne,Bowling Green State
Milwaukee,IUPUI
ETSU,Jacksonville
Georgia State,James Madison
Kansas,Texas Christian
Lipscomb,Kennesaw State
Kentucky,Missouri
Texas State,Lamar
Liberty,Austin Peay
Western Kentucky,Louisiana
LSU,Alabama
Louisville,Seton Hall
Kent State,Loyola (IL)
Marist,Virginia Military Institute
Alabama-Birmingham,Marshall
Maryland,Clemson
Boston University,UMBC
UMass,Dayton
Memphis,Southern Miss
Mercer,Northern Kentucky
Middle Tennessee,Louisiana-Monroe
Ole Miss,Auburn
Vanderbilt,Mississippi State
Jackson State,Mississippi Valley State
Mount St. Mary's,St. Francis (NY)
Murray State,South Dakota State
Nebraska,Iowa
Omaha,North Dakota
New Hampshire,Binghamton
New Mexico State,UTEP
Niagara,Northwestern State
NJIT,New Orleans
UNC,North Carolina State
Jacksonville State,North Carolina-Asheville
North Carolina Central,North Carolina A&T
Delaware,North Carolina-Wilmington
North Florida,South Carolina Upstate
Eastern Illinois,Northern Illinois
Denver,Northern Iowa
Oakland,Morehead State
Oklahoma,Baylor
Weber State,Oral Roberts
Oregon,Stanford
University of California,Oregon State
Santa Clara,Portland
Portland State,UC-Riverside
Presbyterian,Citadel
Quinnipiac,Bryant
Tulane,Rice
Rider,Charleston Southern
Robert Morris,Fairleigh Dickinson
Providence,Rutgers
Central Connecticut,Sacred Heart
Saint Francis (PA),Monmouth
St. Joseph's,George Washington
Saint Mary's (CA),Creighton
Samford,North Carolina-Greensboro
San Diego State,Nevada
San Francisco,Pepperdine
South Alabama,North Texas
Ball State,Southeast Missouri State
Southern,Alcorn State
Southern Illinois,Miami (OH)
East Carolina,SMU
Southern Utah,Cal State Northridge
Georgetown,Syracuse
UT-Martin,Longwood
Loyola (MD),Tennessee State
Tennessee Tech,UMKC
Kansas State,Texas
Tennessee,Texas A&M
Cal State Fullerton,Texas A&M-Corpus Christi
UC-Irvine,Texas-Arlington
UTSA,Nicholls State
Toledo,McNeese State
Towson,Drexel
Utah State,Illinois State
Valparaiso,Eastern Kentucky
Vermont,Canisius
Villanova,Marquette
Wake Forest,Miami (FL)
Oklahoma State,West Virginia
Western Carolina,Coastal Carolina
Cleveland State,Western Illinois
Western Michigan,Pacific
Wichita State,Detroit
Winthrop,Southeastern Louisiana
Evansville,Wright State
UNLV,Wyoming
VCU,Xavier
Harvard,Yale
Youngstown State,Central Michigan
Bucknell,Holy Cross
Temple,Charlotte
Colgate,Navy
Duke,Boston College
Hofstra,Old Dominion
Lafayette,Lehigh
Stony Brook,Maine
Michigan,Illinois
South Dakota,Montana State
Notre Dame,Cincinnati
Ohio State,Michigan State
Purdue,Northwestern
La Salle,Rhode Island
Siena,Radford
UCLA,USC
Pitt,St. John's (NY)
Virginia,Georgia Tech
Virginia Tech,Florida State
Wagner,LIU-Brooklyn
Prairie View,Alabama A&M
Texas Southern,Alabama State
Arkansas-Pine Bluff,Jackson State
Bethune-Cookman,Savannah State
Bryant,Sacred Heart
Central Connecticut,Quinnipiac
Hampton,Delaware State
Florida A&M,South Carolina State
Houston Baptist,New Orleans
Kansas,Iowa State
Kansas State,Texas Tech
Marquette,Syracuse
Howard,Maryland-Eastern Shore
Mississippi Valley State,Grambling
Seton Hall,Villanova
Air Force,Wyoming
Alabama,Auburn
UCF,Georgia Southwestern
Eastern Illinois,Chicago State
Detroit,Loyola (IL)
Florida State,Wake Forest
Towson,George Mason
Green Bay,Milwaukee
UIC,Wright State
Virginia Military Institute,Liberty
Minnesota,Indiana
North Dakota State,Utah Valley
Tennessee,Florida
Valparaiso,Youngstown State
Wisconsin,Nebraska
Xavier,Memphis
Army,Holy Cross
Ball State,Central Michigan
Belmont,Southern Illinois-Edwardsville
Boise State,Nevada
Bowling Green State,Miami (OH)
Creighton,Bradley
Bucknell,American
Longwood,Campbell
Dayton,Charlotte
Coastal Carolina,Winthrop
Lafayette,Colgate
Colorado State,Fresno State
Georgetown,UConn
Louisville,DePaul
Davidson,Elon
Gardner-Webb,Charleston Southern
Northeastern,Georgia State
Georgia Tech,Maryland
Radford,High Point
Delaware,Hofstra
Illinois State,Missouri State
Drake,Indiana State
Iowa,Purdue
Kent State,Buffalo
Kentucky,Mississippi State
Lehigh,Navy
LSU,Arkansas
Miami (FL),Virginia Tech
Ole Miss,Texas A&M
Morgan State,Coppin State
New Mexico,San Diego State
North Carolina-Asheville,Presbyterian
Georgia Southern,North Carolina-Greensboro
North Carolina State,Boston College
William & Mary,North Carolina-Wilmington
Eastern Michigan,Northern Illinois
Akron,Ohio
Penn State,Michigan
Saint Mary's (CA),Pepperdine
Pitt,South Florida
Richmond,George Washington
Saint Louis,St. Joseph's
USC,Arizona
Southern Illinois,Northern Iowa
SMU,Rice
Colorado,Stanford
Texas,Oklahoma
Oklahoma State,Texas Christian
UTEP,Houston
Western Michigan,Toledo
Alabama-Birmingham,Tulane
UCLA,Arizona State
Vanderbilt,Georgia
Baylor,West Virginia
Evansville,Wichita State
Albany (NY),New Hampshire
Appalachian State,Samford
Little Rock,Louisiana
Southeast Missouri State,Austin Peay
Vermont,Binghamton
Stony Brook,Boston University
Gonzaga,BYU
Robert Morris,Bryant
Pacific,Cal State Fullerton
Cal Poly,Cal State Northridge
University of California,Utah
UC-Davis,UC-Riverside
Canisius,St. Peter's
Central Connecticut,Saint Francis (PA)
Citadel,Furman
UNC,Clemson
College of Charleston,Wofford
Northern Colorado,Eastern Washington
Wagner,Fairleigh Dickinson
Florida Gulf Coast,Mercer
Alabama A&M,Grambling
Hartford,UMBC
Hawaii,UCSB
South Dakota,IUPUI
Jackson State,Alabama State
Central Arkansas,Lamar
Lipscomb,Jacksonville
LIU-Brooklyn,Sacred Heart
Florida International,Louisiana-Monroe
Louisiana Tech,Utah State
McNeese State,Oral Roberts
Arkansas-Pine Bluff,Mississippi Valley State
Mount St. Mary's,Monmouth
UT-Martin,Murray State
South Dakota State,Omaha
Rider,Niagara
North Texas,Arkansas State
Northern Arizona,Idaho State
Northern Kentucky,North Florida
Ohio State,Northwestern
Drexel,Old Dominion
Oregon,Oregon State
North Dakota,Portland State
Alcorn State,Prairie View
Weber State,Sacramento State
Nicholls State,Sam Houston State
San Francisco,San Diego
Santa Clara,Loyola Marymount
Missouri,South Carolina
Montana State,Southern Utah
Quinnipiac,St. Francis (NY)
Stetson,Kennesaw State
Temple,Detroit
Morehead State,Tennessee State
Eastern Kentucky,Tennessee Tech
Texas A&M-Corpus Christi,Southeastern Louisiana
Texas-Arlington,San Jose State
UTSA,Idaho
Texas Southern,Southern
Texas State,Seattle
Middle Tennessee,Troy
Virginia,Duke
Chattanooga,Western Carolina
Western Illinois,UMKC
Western Kentucky,South Alabama
Columbia,Yale
Brown,Cornell
South Carolina Upstate,ETSU
Iona,Loyola (MD)
Manhattan,Fairfield
Dartmouth,Penn
Princeton,Harvard
Marist,Siena
Alabama-Birmingham,SMU
Appalachian State,Chattanooga
Arkansas,Kentucky
Little Rock,Arkansas State
Vanderbilt,Auburn
Austin Peay,UT-Martin
Kansas State,Baylor
Belmont,Jacksonville State
Boise State,Colorado State
Ohio,Bowling Green State
Bryant,Saint Francis (PA)
Buffalo,Akron
UC-Davis,Cal State Fullerton
UCSB,Cal State Northridge
University of California,Colorado
UC-Irvine,Long Beach State
Pacific,UC-Riverside
Rider,Canisius
Robert Morris,Central Connecticut
Memphis,UCF
Charleston Southern,Coastal Carolina
Cincinnati,UConn
Brown,Columbia
Yale,Cornell
Creighton,Wichita State
Davidson,Georgia Southern
Dayton,Richmond
Delaware,George Mason
Denver,New Mexico State
Southern Illinois,Drake
Drexel,North Carolina-Wilmington
Duke,Miami (FL)
Eastern Illinois,Southern Illinois-Edwardsville
Eastern Michigan,Western Michigan
North Dakota,Eastern Washington
Elon,North Carolina-Greensboro
Evansville,Indiana State
Mount St. Mary's,Fairleigh Dickinson
Florida,Alabama
Florida Atlantic,Florida International
Florida Gulf Coast,Kennesaw State
Fresno State,Air Force
College of Charleston,Furman
Gardner-Webb,Presbyterian
Saint Louis,George Washington
Georgetown,Rutgers
Georgia,Tennessee
Gonzaga,Portland
Alabama State,Grambling
Valparaiso,Green Bay
Hampton,Florida A&M
High Point,Campbell
Holy Cross,Colgate
Houston,Marshall
Delaware State,Howard
Illinois,Nebraska
Detroit,UIC
Indiana,Iowa
UMKC,IUPUI
Jackson State,Alabama A&M
Kansas,West Virginia
La Salle,Duquesne
Lafayette,American
Oral Roberts,Lamar
Lehigh,Army
North Florida,Lipscomb
LIU-Brooklyn,Quinnipiac
Louisiana,Louisiana-Monroe
Louisiana Tech,San Jose State
Loyola (IL),Cleveland State
BYU,Loyola Marymount
Marquette,Notre Dame
Central Arkansas,McNeese State
Kent State,Miami (OH)
Minnesota,Penn State
Mississippi State,Ole Miss
Missouri,LSU
Missouri State,Bradley
Wagner,Monmouth
Montana,Montana State
Morgan State,Maryland-Eastern Shore
Southeast Missouri State,Murray State
Bucknell,Navy
North Dakota State,Omaha
UNLV,Nevada
New Mexico,Wyoming
Niagara,St. Peter's
NJIT,Houston Baptist
Norfolk State,Bethune-Cookman
North Carolina A&T,South Carolina State
North Carolina Central,Savannah State
Old Dominion,Northeastern
Weber State,Northern Arizona
Central Michigan,Northern Illinois
Northern Iowa,Illinois State
Northern Kentucky,Jacksonville
Fort Wayne,Oakland
Oklahoma,Iowa State
Oklahoma State,Texas
Penn,Harvard
Northern Colorado,Portland State
Southern,Prairie View
Princeton,Dartmouth
Providence,St. John's (NY)
Liberty,Radford
UTEP,Rice
Sacramento State,Idaho State
St. Joseph's,Fordham
Saint Mary's (CA),Santa Clara
Sam Houston State,Southeastern Louisiana
San Diego,Pepperdine
USC,Arizona State
Southern Miss,East Carolina
St. Bonaventure,Charlotte
St. Francis (NY),Sacred Heart
Stephen F. Austin,Northwestern State
Mercer,Stetson
Louisville,Syracuse
Temple,Rhode Island
Tennessee State,Eastern Kentucky
Tennessee Tech,Morehead State
Texas A&M,South Carolina
Texas A&M-Corpus Christi,Nicholls State
Texas-Arlington,Utah State
Seattle,UTSA
Texas Southern,Alcorn State
Idaho,Texas State
Texas Tech,Texas Christian
Ball State,Toledo
Towson,Hofstra
South Alabama,Troy
Tulsa,Tulane
UCLA,Arizona
Utah Valley,Chicago State
VCU,Butler
Virginia Military Institute,Longwood
Virginia Tech,Clemson
Maryland,Wake Forest
Western Carolina,Samford
Western Illinois,South Dakota
Middle Tennessee,Western Kentucky
James Madison,William & Mary
Winthrop,North Carolina-Asheville
Wofford,Citadel
Wright State,Youngstown State
UMass,Xavier
Boston College,Virginia
North Carolina State,Georgia Tech
Cal Poly,Hawaii
Iona,Siena
Loyola (MD),Manhattan
Marist,Fairfield
UMBC,Binghamton
Michigan,Michigan State
New Hampshire,Maine
UNC,Florida State
Pitt,Villanova
South Florida,DePaul
Stanford,Utah
Stony Brook,Albany (NY)
Texas-Rio Grande Valley,New Orleans
Hartford,Vermont
Washington,Washington State
Purdue,Wisconsin
Coppin State,Maryland-Eastern Shore
Hampton,Bethune-Cookman
Kansas,Texas Tech
Louisville,Cincinnati
Morgan State,Delaware State
Norfolk State,Florida A&M
North Carolina A&T,Savannah State
North Carolina Central,South Carolina State
Montana,Southern Utah
Texas,Baylor
Akron,Miami (OH)
Ohio,Buffalo
Campbell,Presbyterian
Central Michigan,Eastern Michigan
Boston College,Clemson
Liberty,Coastal Carolina
Duke,Virginia Tech
Green Bay,Milwaukee
UIC,Cleveland State
Ohio State,Indiana
Iowa,Illinois
Kansas State,Texas Christian
Kent State,Bowling Green State
Longwood,North Carolina-Asheville
Marshall,Southern Miss
Ole Miss,Alabama
Missouri,Arkansas
UNLV,Boise State
Notre Dame,St. John's (NY)
Providence,Seton Hall
Winthrop,Radford
Marquette,Rutgers
Memphis,UTEP
Toledo,Northern Illinois
Ball State,Western Michigan
Youngstown State,Loyola (IL)
UCF,Alabama-Birmingham
Army,American
Tennessee,Auburn
Mount St. Mary's,Bryant
Bucknell,Navy
Cal State Bakersfield,Seattle
Stanford,University of California
Dayton,St. Bonaventure
Charlotte,Duquesne
East Carolina,Tulane
Southeast Missouri State,Eastern Illinois
Florida,Vanderbilt
Florida Gulf Coast,North Florida
Temple,Fordham
Houston,Rice
Iowa State,Oklahoma State
La Salle,George Washington
Lafayette,Holy Cross
Lehigh,Colgate
Mercer,Lipscomb
LIU-Brooklyn,Quinnipiac
Loyola Marymount,Portland
UNC,Maryland
Georgia Tech,Miami (FL)
Morehead State,UT-Martin
Nebraska,Minnesota
New Mexico,Nevada
North Carolina State,Wake Forest
Oklahoma,West Virginia
Michigan,Purdue
Robert Morris,St. Francis (NY)
St. Joseph's,Rhode Island
San Diego State,Air Force
South Carolina,Mississippi State
South Florida,UConn
Syracuse,DePaul
LSU,Texas A&M
SMU,Tulsa
Villanova,Georgetown
VCU,Richmond
Wagner,Central Connecticut
Washington,USC
Washington State,UCLA
Colorado State,Wyoming
Xavier,Saint Louis
Drake,Bradley
Cal Poly,UC-Riverside
Cal State Northridge,Hawaii
Long Beach State,UC-Davis
UCSB,Cal State Fullerton
Gardner-Webb,Campbell
Charleston Southern,Winthrop
Colorado,Oregon
Coppin State,Bethune-Cookman
Denver,Texas-Arlington
Stetson,ETSU
Eastern Kentucky,Southeast Missouri State
Florida State,Virginia
Georgia,Kentucky
North Carolina Central,Hampton
Liberty,High Point
Eastern Washington,Idaho State
South Carolina Upstate,Jacksonville
Virginia Military Institute,Longwood
Loyola Marymount,San Francisco
Butler,UMass
Michigan State,Wisconsin
Missouri State,Southern Illinois
Montana,Sacramento State
Montana State,Northern Arizona
Tennessee State,Morehead State
Morgan State,Florida A&M
New Mexico State,Louisiana Tech
Nicholls State,Lamar
Norfolk State,North Carolina A&T
Northern Colorado,Southern Utah
Penn State,Northwestern
Northwestern State,Texas A&M-Corpus Christi
Pacific,UC-Irvine
San Diego,Pepperdine
Savannah State,Maryland-Eastern Shore
South Carolina State,Delaware State
Southeastern Louisiana,McNeese State
Stephen F. Austin,Sam Houston State
Utah,Oregon State
Utah State,Texas State
Weber State,Portland State
Kent State,Akron
Belmont,Tennessee State
Bowling Green State,Buffalo
San Diego,BYU
Penn,Brown
North Carolina-Greensboro,Chattanooga
Western Carolina,Citadel
Creighton,Drake
Dartmouth,Cornell
Murray State,Eastern Kentucky
Indiana State,Evansville
Fairfield,St. Peter's
Troy,Florida Atlantic
Florida Gulf Coast,Stetson
Furman,Samford
Georgia Southern,Wofford
Green Bay,UIC
Harvard,Columbia
Illinois State,Northern Iowa
Louisiana,North Texas
Western Kentucky,Louisiana-Monroe
Loyola Marymount,Santa Clara
Siena,Marist
Mercer,South Carolina Upstate
Wichita State,Missouri State
Rutgers,Seton Hall
Wright State,Youngstown State
Yale,Princeton
Air Force,New Mexico
Alabama,Georgia
Albany (NY),Maine
Appalachian State,Furman
Arizona,Arizona State
Arkansas,Texas A&M
Florida International,Little Rock
Arkansas State,Troy
Ball State,Northern Illinois
Baylor,Kansas
Belmont,Murray State
Stony Brook,Binghamton
Boise State,San Diego State
Boston College,Georgia Tech
Brown,Princeton
Bucknell,Army
Butler,Xavier
Cal Poly,Cal State Fullerton
UC-Irvine,UC-Davis
UCSB,UC-Riverside
Iona,Canisius
Central Arkansas,Oral Roberts
Charleston Southern,Virginia Military Institute
Charlotte,St. Joseph's
Cincinnati,South Florida
College of Charleston,Western Carolina
Oregon State,Colorado
Colorado State,Nevada
UConn,Providence
Creighton,Indiana State
Dartmouth,Columbia
Davidson,Georgia Southern
Delaware,Hofstra
Denver,Louisiana Tech
Pitt,DePaul
Wright State,Detroit
George Mason,Drexel
East Carolina,Marshall
Toledo,Eastern Michigan
Elon,North Carolina-Greensboro
Fairfield,Rider
Florida Gulf Coast,Mercer
Florida State,North Carolina State
Liberty,Gardner-Webb
George Washington,Dayton
Georgetown,Syracuse
Gonzaga,Loyola Marymount
UMBC,Hartford
Harvard,Cornell
Chicago State,Houston Baptist
Idaho,Seattle
Idaho State,Portland State
Wichita State,Illinois State
Iowa,Nebraska
South Dakota State,IUPUI
James Madison,William & Mary
Kentucky,Florida
Lafayette,Lehigh
Middle Tennessee,Louisiana
Ole Miss,LSU
Louisville,Notre Dame
Manhattan,Loyola (MD)
Memphis,Alabama-Birmingham
Miami (FL),Clemson
Mississippi State,Auburn
Montana,Northern Arizona
Montana State,Sacramento State
Fresno State,UNLV
Vermont,New Hampshire
New Mexico State,Texas-Arlington
Niagara,Siena
McNeese State,Nicholls State
Duke,UNC
North Dakota,Southern Utah
Northwestern State,Sam Houston State
Ohio,Miami (OH)
Oklahoma State,Kansas State
Pacific,Long Beach State
Purdue,Minnesota
UMass,Rhode Island
Tulsa,Rice
Richmond,Duquesne
Mount St. Mary's,Robert Morris
Saint Louis,La Salle
Saint Mary's (CA),San Diego
Texas State,San Jose State
Western Kentucky,South Alabama
Western Illinois,South Dakota
Southeastern Louisiana,Lamar
UTEP,SMU
Southern Miss,UCF
Fordham,St. Bonaventure
Marquette,St. John's (NY)
Stephen F. Austin,Texas A&M-Corpus Christi
Tennessee,Missouri
Texas Christian,Oklahoma
Texas-Rio Grande Valley,NJIT
Texas,Texas Tech
Houston,Tulane
Utah,Oregon
Utah State,UTSA
Cal State Bakersfield,Utah Valley
Valparaiso,Green Bay
Vanderbilt,South Carolina
LIU-Brooklyn,Wagner
UCLA,Washington
Washington State,USC
Weber State,Eastern Washington
Iowa State,West Virginia
Western Michigan,Central Michigan
Yale,Penn
Albany (NY),Stony Brook
Davidson,Appalachian State
Western Kentucky,Arkansas State
Liberty,Charleston Southern
College of Charleston,Elon
Creighton,Wichita State
James Madison,Delaware
Manhattan,Fairfield
Florida International,Middle Tennessee
Northeastern,George Mason
Iona,Niagara
Fort Wayne,Oakland
Vermont,UMBC
Indiana,Michigan
