Winner,Loser
Alabama,Texas A&M
Belmont,Jacksonville State
Boston University,American
Loyola (IL),Bradley
Lehigh,Bucknell
Cal State Northridge,Cal State Fullerton
Colorado State,Boise State
Davidson,La Salle
Tulane,East Carolina
Austin Peay,Eastern Illinois
St. Bonaventure,Fordham
Fresno State,San Diego State
St. Joseph's,George Washington
Georgia Tech,Wake Forest
Holy Cross,Lafayette
Houston,Memphis
Southern Illinois,Indiana State
Baylor,Kansas State
Navy,Loyola (MD)
Marquette,Providence
Michigan,Minnesota
Omaha,South Dakota State
Nevada,Air Force
UNLV,San Jose State
Northern Iowa,Missouri State
Richmond,Saint Louis
Butler,Seton Hall
South Carolina,LSU
Tulsa,SMU
Tennessee State,Tennessee Tech
Texas Tech,Iowa State
Utah,Washington
Vanderbilt,Missouri
Wisconsin,Nebraska
Fairleigh Dickinson,Bryant
University of California,Oregon
UCSB,UC-Davis
Campbell,Gardner-Webb
Charleston Southern,Presbyterian
Charlotte,Rice
High Point,Coastal Carolina
James Madison,College of Charleston
Colorado,Washington State
Delaware,Drexel
Western Illinois,Denver
Green Bay,Detroit
ETSU,Samford
Eastern Washington,North Dakota
Illinois State,Evansville
Florida Atlantic,UTSA
UTEP,Florida International
Furman,Citadel
Binghamton,Hartford
Hawaii,UC-Irvine
Idaho,Northern Colorado
Idaho State,Portland State
UIC,Wright State
Indiana,Iowa
Kennesaw State,North Florida
Lipscomb,Jacksonville
Long Beach State,Cal Poly
LIU-Brooklyn,Wagner
Louisiana,Arkansas State
Louisiana-Monroe,Little Rock
Louisiana Tech,Middle Tennessee
UMass-Lowell,Maine
Manhattan,Quinnipiac
Stony Brook,UMBC
UMass,VCU
McNeese State,New Orleans
Montana,Southern Utah
Montana State,Northern Arizona
Morehead State,Eastern Kentucky
Mount St. Mary's,Sacred Heart
New Hampshire,Albany (NY)
NJIT,Stetson
Radford,North Carolina-Asheville
North Carolina-Wilmington,Elon
Milwaukee,Oakland
Old Dominion,North Texas
Oral Roberts,IUPUI
Loyola Marymount,Pacific
Gonzaga,Portland
Saint Francis (PA),Robert Morris
Pepperdine,Saint Mary's (CA)
BYU,San Francisco
Santa Clara,San Diego
Siena,Canisius
South Alabama,Georgia State
Florida Gulf Coast,South Carolina Upstate
South Dakota,North Dakota State
Murray State,Southern Illinois-Edwardsville
Alabama-Birmingham,Southern Miss
St. Francis (NY),Central Connecticut
Oregon State,Stanford
Syracuse,Florida State
Temple,UConn
UT-Martin,Southeast Missouri State
Texas State,Appalachian State
Northeastern,Towson
Georgia Southern,Troy
Valparaiso,Northern Kentucky
Virginia Military Institute,North Carolina-Greensboro
Weber State,Sacramento State
Western Carolina,Chattanooga
Hofstra,William & Mary
Winthrop,Longwood
Wofford,Mercer
Arizona,UCLA
Arizona State,USC
Ohio,Buffalo
Columbia,Penn
Princeton,Cornell
Yale,Dartmouth
Harvard,Brown
Incarnate Word,Central Arkansas
Dayton,Rhode Island
Monmouth,Rider
St. Peter's,Niagara
Grand Canyon,Seattle
Alabama State,Alabama A&M
Alcorn State,Mississippi Valley State
Army,American
Vanderbilt,Auburn
UT-Martin,Austin Peay
Texas Tech,Baylor
Boise State,Wyoming
Western Michigan,Bowling Green State
Wagner,Bryant
Xavier,Butler
Cal State Bakersfield,Utah Valley
University of California,Oregon State
Long Beach State,UC-Davis
UC-Irvine,Cal State Northridge
Cal Poly,UC-Riverside
Ball State,Central Michigan
Charlotte,North Texas
New Mexico State,Chicago State
Cincinnati,East Carolina
Clemson,Georgia Tech
Coastal Carolina,Gardner-Webb
Colgate,Bucknell
Colorado,Washington
Princeton,Columbia
UConn,Tulsa
Coppin State,Howard
Penn,Cornell
Dartmouth,Brown
Hofstra,Delaware
Delaware State,Maryland-Eastern Shore
Detroit,Milwaukee
Duke,Virginia
Chattanooga,ETSU
Southern Illinois-Edwardsville,Eastern Illinois
Tennessee State,Eastern Kentucky
Eastern Michigan,Kent State
Eastern Washington,Northern Colorado
College of Charleston,Elon
Robert Morris,Fairleigh Dickinson
Alabama,Florida
UTEP,Florida Atlantic
Florida International,UTSA
Furman,Mercer
George Mason,Davidson
Yale,Harvard
Hawaii,Cal State Fullerton
High Point,Charleston Southern
Houston,UCF
Idaho,North Dakota
Idaho State,Sacramento State
UIC,Northern Kentucky
Siena,Iona
Iowa State,Texas
Fort Wayne,Denver
Kennesaw State,Jacksonville
Navy,Lafayette
Lipscomb,North Florida
Liberty,Longwood
Little Rock,Louisiana
Louisiana-Monroe,Arkansas State
LSU,Texas A&M
Louisiana Tech,Alabama-Birmingham
Boston University,Loyola (MD)
Manhattan,Marist
Creighton,Marquette
Wisconsin,Maryland
Michigan,Purdue
Ole Miss,Arkansas
Georgia,Mississippi State
Missouri,Tennessee
UMKC,Texas-Rio Grande Valley
Missouri State,Indiana State
Montana,Northern Arizona
Montana State,Southern Utah
Morehead State,Belmont
Mount St. Mary's,Saint Francis (PA)
Murray State,Southeast Missouri State
Nebraska,Penn State
Omaha,North Dakota State
Nevada,Fresno State
UNLV,Colorado State
New Mexico,San Jose State
NJIT,Florida Gulf Coast
Norfolk State,Morgan State
North Carolina A&T,Florida A&M
North Carolina Central,Bethune-Cookman
North Carolina State,Wake Forest
North Carolina-Wilmington,James Madison
Northeastern,Drexel
Northern Illinois,Akron
Northwestern,Illinois
Northwestern State,McNeese State
Notre Dame,Louisville
Oakland,Green Bay
Kansas,Oklahoma
Oklahoma State,Kansas State
Rice,Old Dominion
Oral Roberts,Western Illinois
Pepperdine,Pacific
Prairie View,Grambling
Campbell,Presbyterian
Providence,Georgetown
Fairfield,Quinnipiac
Winthrop,Radford
Richmond,Fordham
Ohio State,Rutgers
Sacred Heart,Central Connecticut
St. Joseph's,La Salle
Saint Mary's (CA),Loyola Marymount
Sam Houston State,Houston Baptist
San Diego State,Air Force
San Francisco,San Diego
BYU,Santa Clara
South Alabama,Georgia Southern
Kentucky,South Carolina
Savannah State,South Carolina State
South Carolina Upstate,Stetson
South Dakota State,South Dakota
Southeastern Louisiana,Nicholls State
Southern,Arkansas-Pine Bluff
Southern Illinois,Drake
SMU,Gonzaga
Middle Tennessee,Southern Miss
St. Bonaventure,George Washington
Stanford,Oregon
Stephen F. Austin,Texas A&M-Corpus Christi
Tennessee Tech,Jacksonville State
Texas-Arlington,Appalachian State
Texas Southern,Jackson State
Toledo,Miami (OH)
Towson,William & Mary
Troy,Georgia State
Tulane,Memphis
Wright State,Valparaiso
Villanova,St. John's (NY)
VCU,Saint Louis
Weber State,Portland State
West Virginia,Texas Christian
Western Carolina,Samford
Marshall,Western Kentucky
Northern Iowa,Wichita State
Wofford,Citadel
Cleveland State,Youngstown State
Albany (NY),Maine
Arizona,USC
UCLA,Arizona State
Syracuse,Boston College
UMass,Duquesne
Miami (FL),Florida State
Illinois State,Bradley
Iowa,Minnesota
Evansville,Loyola (IL)
UMass-Lowell,UMBC
Michigan State,Indiana
UNC,Pitt
Rider,Niagara
St. Peter's,Canisius
Stony Brook,New Hampshire
Temple,South Florida
Utah,Washington State
Vermont,Hartford
Sam Houston State,Abilene Christian
Alcorn State,Arkansas-Pine Bluff
Central Arkansas,Northwestern State
Delaware State,Coppin State
ETSU,Western Carolina
Fairfield,Marist
Green Bay,Milwaukee
Hampton,Morgan State
Houston Baptist,Lamar
Iona,Quinnipiac
Kansas,Oklahoma State
Lehigh,Holy Cross
Southeastern Louisiana,McNeese State
Monmouth,Manhattan
Texas A&M-Corpus Christi,New Orleans
Bethune-Cookman,North Carolina A&T
North Carolina Central,Florida A&M
North Carolina-Greensboro,Wofford
Jackson State,Prairie View
Southern,Mississippi Valley State
LIU-Brooklyn,St. Francis (NY)
Stephen F. Austin,Incarnate Word
Texas Southern,Grambling
Virginia,North Carolina State
Wichita State,New Mexico State
Oakland,Wright State
Air Force,UNLV
Akron,Buffalo
Baylor,Iowa State
Butler,Creighton
Campbell,Allen
Central Michigan,Toledo
Valparaiso,Cleveland State
Davidson,Richmond
South Florida,East Carolina
Florida,Georgia
Howard,Maryland-Eastern Shore
Illinois,Rutgers
Kent State,Western Michigan
Ball State,Miami (OH)
Mississippi State,Vanderbilt
Missouri,South Carolina
Morehead State,St. Catharine
Northern Illinois,Bowling Green State
Detroit,Northern Kentucky
Ohio,Eastern Michigan
Ohio State,Michigan
Pitt,Wake Forest
Purdue,Northwestern
Troy,South Alabama
Texas,West Virginia
Texas A&M,Ole Miss
Kansas State,Texas Christian
VCU,Rhode Island
Youngstown State,UIC
Albany (NY),Stony Brook
American,Lafayette
Arizona,Arizona State
Auburn,Arkansas
Army,Holy Cross
Boston University,Colgate
Bucknell,Loyola (MD)
UC-Irvine,Cal State Fullerton
Clemson,Boston College
Evansville,Drake
George Washington,Duquesne
Georgia Tech,Florida State
Fordham,UMass
Saint Louis,George Mason
Seton Hall,Georgetown
Hartford,UMBC
Illinois State,Indiana State
Indiana,Nebraska
IUPUI,Omaha
La Salle,St. Bonaventure
Alabama,LSU
Louisville,Syracuse
Loyola (IL),Northern Iowa
Memphis,UCF
Miami (FL),Virginia Tech
Lehigh,Navy
New Hampshire,UMass-Lowell
New Mexico,Boise State
Duke,UNC
North Dakota State,Western Illinois
Penn State,Iowa
St. Joseph's,Dayton
St. Peter's,Manhattan
Nevada,San Jose State
South Dakota,York (NE)
USC,Colorado
Southern Illinois,Bradley
St. John's (NY),DePaul
Villanova,Temple
Texas Tech,Oklahoma
Houston,Tulane
Utah State,Colorado State
Vermont,Binghamton
Fresno State,Wyoming
Xavier,Providence
South Alabama,Appalachian State
Sacred Heart,Bryant
Cal Poly,UC-Davis
Hawaii,Cal State Northridge
UCSB,UC-Riverside
Fairfield,Canisius
Central Connecticut,Mount St. Mary's
Chattanooga,Virginia Military Institute
ETSU,Citadel
UConn,SMU
Coppin State,North Carolina Central
Delaware,College of Charleston
Elon,Drexel
Belmont,Eastern Kentucky
Wagner,Fairleigh Dickinson
Florida Gulf Coast,Lipscomb
Gardner-Webb,Charleston Southern
Georgia Southern,Arkansas State
Little Rock,Georgia State
Gonzaga,Pacific
Grand Canyon,UMKC
Hofstra,Towson
Houston Baptist,Abilene Christian
Fort Wayne,South Dakota State
Jacksonville,South Carolina Upstate
Northeastern,James Madison
Kentucky,Tennessee
Radford,Liberty
High Point,Longwood
Santa Clara,Loyola Marymount
Marshall,Charlotte
Western Carolina,Mercer
Michigan State,Wisconsin
Minnesota,Maryland
Morehead State,Tennessee State
New Mexico State,Cal State Bakersfield
Niagara,Marist
North Florida,NJIT
North Texas,Florida International
Northern Arizona,Idaho State
San Francisco,Pepperdine
Saint Mary's (CA),Portland
Idaho,Portland State
North Carolina-Asheville,Presbyterian
Quinnipiac,St. Peter's
Rice,Florida Atlantic
Robert Morris,LIU-Brooklyn
Eastern Washington,Sacramento State
St. Francis (NY),Saint Francis (PA)
North Carolina-Greensboro,Samford
BYU,San Diego
Southern Illinois-Edwardsville,Southeast Missouri State
Weber State,Southern Utah
Kennesaw State,Stetson
UT-Martin,Eastern Illinois
Texas-Arlington,Louisiana
UTEP,Southern Miss
Texas-Rio Grande Valley,Seattle
Louisiana Tech,UTSA
Louisiana-Monroe,Texas State
Tulsa,Cincinnati
Utah,UCLA
Utah Valley,Chicago State
University of California,Washington
Stanford,Washington State
Old Dominion,Western Kentucky
Wichita State,Missouri State
William & Mary,North Carolina-Wilmington
Winthrop,Coastal Carolina
Ball State,Northern Illinois
Columbia,Harvard
Dartmouth,Cornell
Detroit,UIC
Kent State,Akron
Iona,Monmouth
Oral Roberts,Denver
Penn,Brown
Princeton,Yale
Siena,Rider
Valparaiso,Oakland
VCU,Richmond
Air Force,New Mexico
Mississippi State,Alabama
Alcorn State,Alabama A&M
Alabama State,Southern
Appalachian State,Troy
Arkansas,Missouri
Prairie View,Arkansas-Pine Bluff
Ole Miss,Auburn
Murray State,Austin Peay
Belmont,Tennessee Tech
Binghamton,UMass-Lowell
Bradley,Drake
BYU,San Diego
Mount St. Mary's,Bryant
Buffalo,Bowling Green State
Cal State Northridge,Cal Poly
Hawaii,UC-Irvine
UCSB,UC-Davis
Canisius,Marist
Wagner,Central Connecticut
Campbell,Charleston Southern
North Carolina-Greensboro,Chattanooga
Cincinnati,UConn
Western Carolina,Citadel
North Carolina-Wilmington,College of Charleston
Wyoming,Colorado State
Columbia,Dartmouth
Harvard,Cornell
Davidson,St. Joseph's
St. Bonaventure,Dayton
Delaware State,Norfolk State
Marquette,DePaul
Eastern Michigan,Toledo
Evansville,Southern Illinois
Sacred Heart,Fairleigh Dickinson
Bethune-Cookman,Florida A&M
Florida Gulf Coast,Kennesaw State
Fresno State,Utah State
Gardner-Webb,Longwood
Xavier,Georgetown
Little Rock,Georgia Southern
Georgia State,Arkansas State
Georgia Tech,Notre Dame
Saint Mary's (CA),Gonzaga
Jackson State,Grambling
Grand Canyon,Chicago State
Green Bay,Youngstown State
New Hampshire,Hartford
Savannah State,Howard
Indiana,Purdue
Iowa State,Texas Christian
Fort Wayne,Omaha
NJIT,Jacksonville
James Madison,Delaware
Kansas,Kansas State
Presbyterian,Liberty
Long Beach State,Cal State Fullerton
Louisville,Duke
Loyola Marymount,San Francisco
Marshall,Old Dominion
Vermont,UMBC
South Carolina State,Maryland-Eastern Shore
Lamar,McNeese State
ETSU,Mercer
Milwaukee,Cleveland State
Texas Southern,Mississippi Valley State
Montana,Montana State
North Carolina Central,Morgan State
Army,Navy
Ohio State,Nebraska
UNLV,Nevada
New Mexico State,Seattle
Fairfield,Niagara
Stephen F. Austin,Nicholls State
UNC,Miami (FL)
North Carolina State,Clemson
North Dakota,Northern Colorado
North Dakota State,IUPUI
North Florida,South Carolina Upstate
North Texas,Florida Atlantic
Weber State,Northern Arizona
Northern Iowa,Illinois State
New Orleans,Northwestern State
Ohio,Miami (OH)
Texas Tech,Oklahoma State
Oregon,Oregon State
Yale,Penn
Pepperdine,Santa Clara
Portland,Pacific
Portland State,Eastern Washington
Princeton,Brown
High Point,Radford
Rhode Island,Duquesne
Rice,Florida International
St. Francis (NY),Robert Morris
Penn State,Rutgers
Sacramento State,Idaho
LIU-Brooklyn,Saint Francis (PA)
Saint Louis,Fordham
Sam Houston State,Central Arkansas
Samford,Virginia Military Institute
South Carolina,Florida
South Florida,Memphis
Eastern Illinois,Southeast Missouri State
Idaho State,Southern Utah
Lipscomb,Stetson
Pitt,Syracuse
Tennessee,LSU
UT-Martin,Southern Illinois-Edwardsville
Tennessee State,Jacksonville State
Baylor,Texas
Texas A&M,Kentucky
Texas A&M-Corpus Christi,Incarnate Word
Louisiana-Monroe,Texas-Arlington
UTEP,Louisiana Tech
Cal State Bakersfield,Texas-Rio Grande Valley
UTSA,Southern Miss
Texas State,Louisiana
Towson,Elon
UCLA,Colorado
Utah Valley,UMKC
Vanderbilt,Georgia
Villanova,Butler
Virginia Tech,Florida State
Washington,Stanford
Oklahoma,West Virginia
South Dakota State,Western Illinois
Western Kentucky,Charlotte
Western Michigan,Central Michigan
Drexel,William & Mary
Winthrop,North Carolina-Asheville
Wofford,Furman
Wright State,Northern Kentucky
Abilene Christian,Southeastern Louisiana
Bucknell,Boston University
Tulsa,UCF
Colgate,Loyola (MD)
George Washington,La Salle
Hofstra,Northeastern
American,Holy Cross
Temple,Houston
Oakland,UIC
Wichita State,Indiana State
Lehigh,Lafayette
Stony Brook,Maine
Maryland,Michigan
UMass,George Mason
Alabama-Birmingham,Middle Tennessee
Loyola (IL),Missouri State
Manhattan,Quinnipiac
Monmouth,St. Peter's
San Diego State,San Jose State
Denver,South Dakota
Utah,USC
SMU,East Carolina
Seton Hall,St. John's (NY)
Valparaiso,Detroit
Wake Forest,Boston College
University of California,Washington State
Wisconsin,Illinois
Alabama A&M,Southern
Alabama State,Alcorn State
Texas Southern,Arkansas-Pine Bluff
Hampton,Delaware State
Green Bay,Cleveland State
Incarnate Word,Houston Baptist
South Carolina State,Howard
Texas,Kansas State
Stephen F. Austin,Lamar
Florida A&M,Maryland-Eastern Shore
Central Arkansas,McNeese State
Miami (FL),Virginia
Milwaukee,Youngstown State
Prairie View,Mississippi Valley State
Morgan State,North Carolina A&T
Norfolk State,Coppin State
Northwestern State,Nicholls State
Iona,Siena
Bethune-Cookman,Stetson
West Virginia,Iowa State
Arkansas,LSU
Kansas,Baylor
Boise State,UNLV
Virginia Tech,Boston College
Army,Boston University
Bowling Green State,Ohio
Evansville,Bradley
Buffalo,Kent State
Central Michigan,Northern Illinois
Colorado State,New Mexico
Davidson,Rhode Island
Eastern Michigan,Western Michigan
Vanderbilt,Florida
Georgia Southern,Georgia State
Georgia Tech,Clemson
Kentucky,Alabama
St. Peter's,Manhattan
Marist,Rider
Miami (OH),Akron
Minnesota,Rutgers
Ole Miss,Missouri
Michigan State,Ohio State
Dayton,Saint Louis
Savannah State,Allen
Texas A&M-Corpus Christi,Abilene Christian
Texas Tech,Texas Christian
Toledo,Ball State
Tulsa,Temple
American,Navy
Auburn,Georgia
UC-Irvine,Long Beach State
Houston,UCF
Lehigh,Colgate
Colorado,Arizona
Marquette,Creighton
Fairfield,Siena
Fresno State,Air Force
George Mason,VCU
Howard,Florida A&M
Illinois State,Southern Illinois
Wisconsin,Iowa
Fordham,La Salle
Bucknell,Lafayette
Wichita State,Loyola (IL)
Loyola (MD),Holy Cross
Hartford,Maine
UMBC,Binghamton
St. Joseph's,UMass
Albany (NY),UMass-Lowell
Michigan,Northwestern
Missouri State,Drake
Morgan State,Norfolk State
Nevada,Utah State
UNC,North Carolina State
Northern Iowa,Indiana State
Oklahoma,Oklahoma State
Oregon,Washington State
Oregon State,Washington
Louisville,Pitt
George Washington,Richmond
South Carolina,Tennessee
Southeastern Louisiana,New Orleans
St. Bonaventure,Duquesne
Texas A&M,Mississippi State
East Carolina,Tulane
Vermont,New Hampshire
Notre Dame,Wake Forest
San Diego State,Wyoming
Xavier,Villanova
Alabama-Birmingham,Marshall
Little Rock,Texas-Arlington
Texas State,Arkansas State
BYU,Portland
Cal State Fullerton,Cal Poly
UCSB,Cal State Northridge
University of California,UCLA
Radford,Campbell
Canisius,Niagara
Charlotte,UTSA
Cleveland State,Northern Kentucky
Coastal Carolina,Charleston Southern
DePaul,St. John's (NY)
Drexel,Delaware
Duke,Florida State
ETSU,Furman
Eastern Illinois,Murray State
William & Mary,Elon
Georgia Southern,Appalachian State
UC-Riverside,Hawaii
High Point,Winthrop
Montana,Idaho State
Indiana,Illinois
South Dakota,IUPUI
North Florida,Jacksonville
Eastern Kentucky,Jacksonville State
Kennesaw State,Lipscomb
LIU-Brooklyn,Central Connecticut
Presbyterian,Longwood
Louisiana Tech,North Texas
SMU,Memphis
Western Kentucky,Middle Tennessee
Fairleigh Dickinson,Mount St. Mary's
Omaha,Oral Roberts
North Carolina-Asheville,Liberty
North Carolina-Greensboro,Citadel
Hofstra,North Carolina-Wilmington
North Dakota,Portland State
Northeastern,College of Charleston
Northern Colorado,Sacramento State
Old Dominion,UTEP
Pacific,San Francisco
Penn State,Nebraska
Robert Morris,Sacred Heart
Saint Mary's (CA),Santa Clara
Gonzaga,San Diego
Seton Hall,Providence
Louisiana-Monroe,South Alabama
South Carolina Upstate,NJIT
South Dakota State,North Dakota State
UConn,South Florida
Austin Peay,Southern Illinois-Edwardsville
Rice,Southern Miss
St. Francis (NY),Bryant
Stanford,USC
Stetson,Florida Gulf Coast
UT-Martin,Tennessee State
Morehead State,Tennessee Tech
Towson,James Madison
Louisiana,Troy
Utah,Arizona State
Virginia Military Institute,Mercer
Wagner,Saint Francis (PA)
Weber State,Montana State
Western Carolina,Wofford
Fort Wayne,Western Illinois
Wright State,Youngstown State
Akron,Bowling Green State
Brown,Dartmouth
Green Bay,UIC
Iona,Manhattan
Marist,Quinnipiac
Valparaiso,Milwaukee
Monmouth,Rider
Oakland,Detroit
Penn,Cornell
Princeton,Columbia
Yale,Harvard
Abilene Christian,New Orleans
Alabama,Auburn
Alabama-Birmingham,Western Kentucky
Albany (NY),Hartford
Alcorn State,Southern
American,Loyola (MD)
Little Rock,Texas State
Texas-Arlington,Arkansas State
Lehigh,Army
Austin Peay,Southeast Missouri State
Ball State,Eastern Michigan
Bethune-Cookman,North Carolina Central
Binghamton,Maine
Georgia Tech,Boston College
Boston University,Holy Cross
Gonzaga,BYU
Harvard,Brown
Cal State Bakersfield,Grand Canyon
UCSB,Cal State Fullerton
UC-Irvine,UC-Davis
Winthrop,Campbell
Fairleigh Dickinson,Central Connecticut
Charlotte,UTEP
Chattanooga,Samford
Wright State,Cleveland State
Morgan State,Coppin State
Rhode Island,Dayton
Elon,Delaware
Denver,North Dakota State
Drake,Loyola (IL)
Northeastern,Drexel
Richmond,Duquesne
Cincinnati,East Carolina
ETSU,Wofford
Northern Iowa,Evansville
North Carolina A&T,Florida A&M
Florida International,Florida Atlantic
Florida State,Notre Dame
Fordham,Davidson
VCU,George Washington
Butler,Georgetown
Georgia,Ole Miss
Georgia State,Appalachian State
Arkansas-Pine Bluff,Grambling
Hampton,Howard
Hawaii,Cal State Northridge
Hofstra,College of Charleston
Idaho,Eastern Washington
Idaho State,Montana State
Incarnate Word,Lamar
Indiana State,Bradley
Iowa State,Kansas State
IUPUI,Fort Wayne
Jackson State,Mississippi Valley State
Morehead State,Jacksonville State
James Madison,William & Mary
Kansas,Texas Tech
La Salle,George Mason
Lafayette,Colgate
Liberty,Gardner-Webb
Long Beach State,UC-Riverside
Bryant,LIU-Brooklyn
LSU,Florida
Louisiana Tech,Rice
Loyola Marymount,Pepperdine
Villanova,Marquette
Maryland-Eastern Shore,Delaware State
McNeese State,Nicholls State
Miami (FL),Louisville
Miami (OH),Kent State
Middle Tennessee,Marshall
Mississippi State,South Carolina
Texas A&M,Missouri
New Mexico State,UMKC
Murray State,UT-Martin
Bucknell,Navy
UNLV,Wyoming
New Hampshire,UMBC
Fresno State,New Mexico
Coastal Carolina,North Carolina-Asheville
North Carolina-Wilmington,Towson
North Dakota,Sacramento State
Southern Utah,Northern Arizona
Portland State,Northern Colorado
Northern Illinois,Western Michigan
Northwestern,Rutgers
Ohio,Buffalo
West Virginia,Oklahoma State
Old Dominion,UTSA
Columbia,Penn
Alabama State,Prairie View
High Point,Presbyterian
Princeton,Cornell
Providence,DePaul
Purdue,Maryland
Longwood,Radford
Sacred Heart,Saint Francis (PA)
St. Peter's,Fairfield
Texas A&M-Corpus Christi,Sam Houston State
San Diego,Portland
Boise State,San Diego State
Saint Mary's (CA),San Francisco
Santa Clara,Pacific
Savannah State,South Carolina State
Seattle,Utah Valley
South Alabama,Louisiana
South Dakota State,Oral Roberts
Southeastern Louisiana,Central Arkansas
Southern Illinois,Missouri State
Southern Miss,North Texas
St. Bonaventure,UMass
St. Francis (NY),Mount St. Mary's
Stanford,UCLA
Stephen F. Austin,Houston Baptist
Vermont,Stony Brook
Syracuse,North Carolina State
Temple,UCF
Arkansas,Tennessee
Tennessee Tech,Eastern Kentucky
Texas,Oklahoma
Baylor,Texas Christian
Texas Southern,Alabama A&M
Central Michigan,Toledo
Louisiana-Monroe,Troy
Utah,Arizona
Utah State,San Jose State
Vanderbilt,Kentucky
Virginia,UNC
Virginia Military Institute,Citadel
Wagner,Robert Morris
Weber State,Montana
Western Carolina,Furman
Western Illinois,South Dakota
Wichita State,Illinois State
Yale,Dartmouth
Youngstown State,Northern Kentucky
University of California,USC
Texas-Rio Grande Valley,Chicago State
Colorado,Arizona State
Houston,UConn
Creighton,St. John's (NY)
Valparaiso,Green Bay
Illinois,Minnesota
Iona,Canisius
Memphis,Tulsa
Michigan State,Penn State
Milwaukee,UIC
Monmouth,Niagara
Nevada,Colorado State
North Carolina-Greensboro,Mercer
Ohio State,Iowa
Oregon,Washington
Oregon State,Washington State
Pitt,Duke
Rider,Manhattan
St. Joseph's,Saint Louis
Seton Hall,Xavier
Siena,Quinnipiac
SMU,Tulane
Tennessee State,Belmont
Virginia Tech,Wake Forest
Wisconsin,Michigan
Bethune-Cookman,North Carolina A&T
Sam Houston State,Central Arkansas
Mississippi Valley State,Grambling
Hampton,Delaware State
Stephen F. Austin,Incarnate Word
Iowa State,Oklahoma State
Jackson State,Arkansas-Pine Bluff
McNeese State,Lamar
Nicholls State,New Orleans
Norfolk State,Howard
UNC,Syracuse
North Carolina Central,Savannah State
Prairie View,Alabama A&M
Southeastern Louisiana,Northwestern State
Kansas,Texas
Texas Southern,Alabama State
Chattanooga,Virginia Military Institute
Utah State,Air Force
Akron,Ohio
Little Rock,Arkansas State
Texas A&M,Auburn
Central Michigan,Ball State
Miami (OH),Buffalo
Virginia,Clemson
Duke,Wake Forest
Eastern Michigan,Northern Illinois
Kentucky,Florida
Florida Gulf Coast,Kennesaw State
George Washington,George Mason
Indiana,Iowa
Lipscomb,Jacksonville
Kent State,Bowling Green State
LSU,Missouri
Louisville,Georgia Tech
Holy Cross,Loyola (MD)
Marquette,Georgetown
Navy,Lafayette
Purdue,Nebraska
San Diego State,New Mexico
Stetson,NJIT
North Florida,South Carolina Upstate
Oklahoma,Baylor
Dayton,Richmond
Saint Mary's (CA),Grand Canyon
Texas-Arlington,Texas State
Vanderbilt,Tennessee
Villanova,DePaul
Western Michigan,Toledo
Arkansas,Alabama
Hartford,Albany (NY)
Boise State,Nevada
Butler,Seton Hall
Long Beach State,Cal State Fullerton
UCF,Tulane
Fordham,Duquesne
Fairleigh Dickinson,Saint Francis (PA)
Fresno State,Colorado State
Kansas State,Texas Christian
La Salle,Saint Louis
Wisconsin,Minnesota
Ole Miss,Mississippi State
Murray State,Eastern Illinois
New Hampshire,Binghamton
North Carolina State,Boston College
Miami (FL),Notre Dame
Providence,Creighton
Michigan State,Rutgers
LIU-Brooklyn,Sacred Heart
East Carolina,South Florida
USC,Oregon State
St. Bonaventure,St. Joseph's
Mount St. Mary's,St. Francis (NY)
Stony Brook,UMBC
Austin Peay,Tennessee Tech
Oregon,UCLA
Vermont,Maine
VCU,Davidson
Virginia Tech,Pitt
Wagner,Robert Morris
Washington,Washington State
West Virginia,Texas Tech
Wyoming,San Jose State
Incarnate Word,Abilene Christian
Grambling,Alabama A&M
Alabama State,Jackson State
Alcorn State,Prairie View
Appalachian State,Little Rock
Arizona,University of California
Arizona State,Stanford
Army,Colgate
American,Boston University
Holy Cross,Bucknell
Hawaii,UC-Davis
UC-Irvine,Cal Poly
UCSB,UC-Riverside
Canisius,Niagara
Nicholls State,Central Arkansas
Coppin State,Delaware State
Idaho State,Eastern Washington
Middle Tennessee,Florida Atlantic
Alabama-Birmingham,Florida International
Gardner-Webb,Campbell
Houston,Cincinnati
Texas A&M-Corpus Christi,Houston Baptist
Idaho,Weber State
Lehigh,Navy
Stetson,Lipscomb
Longwood,Charleston Southern
Georgia State,Louisiana
Louisiana-Monroe,Georgia Southern
Loyola (IL),Bradley
Manhattan,Marist
Louisiana Tech,Marshall
Maryland,Illinois
Missouri State,Drake
Montana,North Dakota
Montana State,Northern Colorado
Morehead State,Murray State
Maryland-Eastern Shore,Morgan State
Southeastern Louisiana,New Orleans
Norfolk State,Hampton
North Carolina A&T,North Carolina Central
Florida Gulf Coast,North Florida
Old Dominion,North Texas
Stephen F. Austin,Northwestern State
Northwestern,Penn State
Portland State,Northern Arizona
Presbyterian,Radford
Rhode Island,UMass
Charlotte,Rice
Rider,Quinnipiac
Sacramento State,Southern Utah
Sam Houston State,Lamar
Savannah State,Florida A&M
Georgia,South Carolina
South Carolina State,Bethune-Cookman
Southern,Texas Southern
SMU,UConn
Temple,Memphis
Austin Peay,Tennessee State
Texas-Arlington,South Alabama
Texas State,Troy
Western Kentucky,Southern Miss
Akron,Kent State
Austin Peay,Belmont
Buffalo,Bowling Green State
Western Michigan,Central Michigan
Gardner-Webb,Coastal Carolina
College of Charleston,Delaware
Columbia,Brown
Yale,Cornell
Dartmouth,Penn
Drexel,Elon
