Winner,Loser
Holy Cross,Army
Boise State,Air Force
Syracuse,Boston College
Colgate,Boston University
UCF,South Florida
Charleston Southern,Coastal Carolina
Davidson,George Mason
Drake,Bradley
Duquesne,George Washington
Eastern Kentucky,Morehead State
High Point,Winthrop
Fort Wayne,IUPUI
Jacksonville State,Belmont
Louisville,Pitt
Loyola (IL),Southern Illinois
Loyola (MD),Lafayette
Maryland,Indiana
Stony Brook,UMBC
Bucknell,Navy
Virginia,North Carolina State
North Carolina-Wilmington,College of Charleston
Northern Iowa,Illinois State
Ohio State,Penn State
Villanova,Providence
Radford,Longwood
Richmond,Fordham
St. Joseph's,Rhode Island
San Diego State,Wyoming
Oregon,USC
UMass,St. Bonaventure
St. John's (NY),DePaul
Texas,Texas Christian
Georgia,Texas A&M
UCLA,Oregon State
Tennessee,Vanderbilt
Vermont,UMass-Lowell
La Salle,VCU
Wake Forest,Miami (FL)
West Virginia,Kansas State
Wichita State,Indiana State
William & Mary,Elon
Green Bay,Youngstown State
Little Rock,Appalachian State
Eastern Illinois,Austin Peay
BYU,Saint Mary's (CA)
Cal Poly,Cal State Northridge
UC-Davis,Cal State Fullerton
UCSB,Long Beach State
University of California,Colorado
UConn,Tulsa
North Dakota State,Denver
Eastern Washington,Sacramento State
Bryant,Fairleigh Dickinson
Ole Miss,Florida
Georgia Southern,Arkansas State
Gonzaga,Loyola Marymount
Hawaii,UC-Riverside
Northeastern,Hofstra
SMU,Houston
Idaho,Portland State
Idaho State,Northern Arizona
Illinois,Michigan
Minnesota,Iowa
Kennesaw State,Jacksonville
Lehigh,American
Lipscomb,Stetson
Louisiana-Monroe,Louisiana
Louisiana Tech,Florida Atlantic
Siena,Marist
Western Carolina,Mercer
Sacred Heart,Mount St. Mary's
Murray State,Southern Illinois-Edwardsville
South Dakota,Omaha
New Mexico State,Seattle
Presbyterian,North Carolina-Asheville
ETSU,North Carolina-Greensboro
Montana,North Dakota
North Texas,Alabama-Birmingham
Montana State,Northern Colorado
Florida Gulf Coast,Northern Kentucky
Oral Roberts,Western Illinois
Portland,Pepperdine
Rice,Middle Tennessee
LIU-Brooklyn,Robert Morris
Purdue,Rutgers
Saint Francis (PA),Central Connecticut
Citadel,Samford
San Diego,Pacific
San Francisco,Santa Clara
South Carolina Upstate,North Florida
Southeast Missouri State,UT-Martin
Florida International,Southern Miss
St. Francis (NY),Wagner
Tennessee Tech,Tennessee State
UTEP,Charlotte
Cal State Bakersfield,Texas-Rio Grande Valley
UTSA,Old Dominion
Texas-Arlington,Texas State
South Alabama,Troy
Utah,Stanford
Virginia Military Institute,Furman
Southern Utah,Weber State
Chattanooga,Wofford
UIC,Wright State
Rider,Canisius
Incarnate Word,Central Arkansas
Cornell,Dartmouth
Detroit,Cleveland State
Quinnipiac,Fairfield
Harvard,Columbia
Iona,Manhattan
St. Peter's,Niagara
Albany (NY),NJIT
Yale,Penn
Princeton,Brown
Kent State,Toledo
Valparaiso,Green Bay
Arizona,Washington
Washington State,Arizona State
Air Force,UNLV
Vanderbilt,Alabama
Alabama A&M,Alabama State
American,Lafayette
Georgia Southern,Little Rock
Southern,Arkansas-Pine Bluff
Bowling Green State,Ball State
Belmont,Morehead State
North Carolina Central,Bethune-Cookman
Boston University,Loyola (MD)
BYU,Pacific
Central Michigan,Buffalo
Villanova,Butler
Cal Poly,Long Beach State
UCSB,Cal State Northridge
UC-Riverside,UC-Irvine
High Point,Campbell
Chattanooga,Samford
UMKC,Chicago State
Tulane,Cincinnati
Clemson,Virginia Tech
Coastal Carolina,Liberty
Navy,Colgate
Howard,Coppin State
Creighton,Marquette
Dartmouth,Columbia
Dayton,St. Bonaventure
IUPUI,Denver
ETSU,Furman
Eastern Michigan,Akron
Portland State,Eastern Washington
James Madison,Elon
Florida A&M,North Carolina A&T
Fresno State,Boise State
George Mason,Richmond
VCU,George Washington
Auburn,Georgia
Florida State,Georgia Tech
Gonzaga,Pepperdine
Texas Southern,Grambling
Grand Canyon,Utah Valley
Harvard,Cornell
Hawaii,Cal State Fullerton
Holy Cross,Lehigh
Sam Houston State,Houston Baptist
Idaho,Sacramento State
Southern Utah,Idaho State
Wichita State,Illinois State
Indiana State,Drake
Iowa State,West Virginia
Prairie View,Jackson State
Jacksonville State,Tennessee Tech
Kansas,Baylor
Kansas State,Oklahoma
North Florida,Kennesaw State
Kentucky,South Carolina
Davidson,La Salle
Florida Gulf Coast,Lipscomb
Charleston Southern,Longwood
Louisiana-Monroe,Appalachian State
Louisiana Tech,Florida International
North Carolina State,Louisville
Marshall,Western Kentucky
Delaware State,Maryland-Eastern Shore
UMass,Duquesne
UMass-Lowell,Hartford
Northwestern State,McNeese State
Mercer,North Carolina-Greensboro
Miami (OH),Ohio
Michigan State,Ohio State
Arkansas,Ole Miss
Mississippi Valley State,Alcorn State
Mississippi State,Missouri
Morgan State,Norfolk State
Mount St. Mary's,Bryant
Omaha,Western Illinois
Nevada,New Mexico
New Hampshire,Binghamton
New Mexico State,Cal State Bakersfield
Southeastern Louisiana,Nicholls State
North Carolina-Wilmington,Northeastern
Montana State,North Dakota
North Texas,Middle Tennessee
Montana,Northern Colorado
Northern Kentucky,Stetson
South Dakota,Oral Roberts
Maryland,Penn State
Brown,Penn
Pitt,UNC
Portland,Loyola Marymount
Radford,Presbyterian
Yale,Princeton
Providence,Seton Hall
Rhode Island,Saint Louis
Rice,Alabama-Birmingham
Robert Morris,Central Connecticut
LIU-Brooklyn,Saint Francis (PA)
Saint Mary's (CA),San Diego
San Diego State,Colorado State
South Carolina State,Savannah State
Monmouth,Siena
South Alabama,Texas-Arlington
Jacksonville,South Carolina Upstate
South Dakota State,North Dakota State
Memphis,South Florida
Murray State,Southeast Missouri State
USC,Oregon State
Evansville,Southern Illinois
Southern Illinois-Edwardsville,Eastern Illinois
SMU,UConn
Southern Miss,Florida Atlantic
St. Francis (NY),Sacred Heart
Stony Brook,Maine
Duke,Syracuse
Temple,East Carolina
LSU,Tennessee
UT-Martin,Austin Peay
Eastern Kentucky,Tennessee State
Texas,Texas Tech
Texas A&M,Florida
Texas A&M-Corpus Christi,Stephen F. Austin
Texas Christian,Oklahoma State
UTEP,Old Dominion
Texas-Rio Grande Valley,Seattle
Charlotte,UTSA
Georgia State,Texas State
Louisiana,Troy
UCLA,Oregon
Vermont,UMBC
Virginia,Wake Forest
Wagner,Fairleigh Dickinson
Northern Arizona,Weber State
Wofford,Western Carolina
Western Michigan,Northern Illinois
Delaware,William & Mary
Winthrop,Gardner-Webb
Wyoming,San Jose State
St. John's (NY),Xavier
Bucknell,Army
Loyola (IL),Bradley
Canisius,St. Peter's
UCF,Houston
Virginia Military Institute,Citadel
Cleveland State,UIC
Towson,College of Charleston
Colorado,Stanford
Hofstra,Drexel
Fordham,St. Joseph's
Indiana,Minnesota
Manhattan,Fairfield
Valparaiso,Milwaukee
Northern Iowa,Missouri State
Rider,Niagara
Northwestern,Iowa
Oakland,Detroit
Purdue,Nebraska
Iona,Quinnipiac
Utah,University of California
Arizona State,Washington
Arizona,Washington State
Wisconsin,Illinois
Youngstown State,Wright State
Bethune-Cookman,North Carolina A&T
Miami (FL),Boston College
Butler,Creighton
Coppin State,Delaware State
ETSU,Tennessee Tech
North Carolina Central,Florida A&M
Georgia Tech,Clemson
Prairie View,Grambling
Stephen F. Austin,Incarnate Word
Texas Southern,Jackson State
Lamar,Houston Baptist
Maryland-Eastern Shore,Howard
McNeese State,Southeastern Louisiana
Southern,Mississippi Valley State
Monmouth,Marist
Hampton,Morgan State
NJIT,Maine-Fort Kent
Northwestern State,Central Arkansas
Coastal Carolina,Radford
Sam Houston State,Abilene Christian
Texas A&M-Corpus Christi,New Orleans
Villanova,Seton Hall
Virginia,Pitt
West Virginia,Kansas
Stony Brook,Albany (NY)
Arkansas-Pine Bluff,Alcorn State
Alabama,Auburn
Cal State Northridge,Bethesda University (CA)
Evansville,Drake
Georgetown,St. John's (NY)
South Carolina,Georgia
Hartford,UMBC
Longwood,Liberty
Michigan State,Michigan
Wyoming,Nevada
San Diego State,New Mexico
Notre Dame,Wake Forest
Oklahoma,Texas
South Dakota,Avila
South Florida,Houston
Wichita State,Southern Illinois
Kentucky,Tennessee
Texas A&M,LSU
Baylor,Texas Tech
VCU,Saint Louis
Toledo,Akron
Boston University,American
Arizona State,UCLA
Arkansas,Missouri
Binghamton,Vermont
Miami (OH),Bowling Green State
Illinois State,Bradley
Bucknell,Loyola (MD)
Central Michigan,Northern Illinois
Charleston Southern,Presbyterian
Xavier,Cincinnati
Colgate,Army
College of Charleston,Elon
Providence,DePaul
Duke,UNC
Buffalo,Eastern Michigan
Florida,Vanderbilt
Florida State,Boston College
Colorado State,Fresno State
Fordham,George Mason
Davidson,George Washington
Green Bay,Detroit
High Point,Gardner-Webb
James Madison,Drexel
Kent State,Ball State
La Salle,Duquesne
Lafayette,Holy Cross
Northern Iowa,Loyola (IL)
UMass-Lowell,Maine
Miami (FL),Virginia Tech
Northwestern,Minnesota
Missouri State,Indiana State
Lehigh,Navy
Boise State,UNLV
Northeastern,William & Mary
Iowa State,Oklahoma State
Oregon,Colorado
Wisconsin,Penn State
Rhode Island,UMass
Utah State,San Jose State
Seattle,UMKC
Richmond,St. Bonaventure
Syracuse,Louisville
Texas Christian,Kansas State
Hofstra,Towson
Tulsa,East Carolina
South Dakota State,Western Illinois
Western Michigan,Ohio
Winthrop,North Carolina-Asheville
Oakland,Wright State
Alabama-Birmingham,Western Kentucky
Arizona,USC
Little Rock,Arkansas State
Belmont,Eastern Kentucky
BYU,San Diego
Cal State Bakersfield,Chicago State
Cal Poly,Cal State Fullerton
UC-Irvine,Hawaii
UC-Riverside,UCSB
Central Connecticut,Saint Francis (PA)
Louisiana Tech,Charlotte
Chattanooga,Mercer
Coastal Carolina,Campbell
Dayton,St. Joseph's
Delaware,North Carolina-Wilmington
Fort Wayne,Denver
UT-Martin,Eastern Illinois
Niagara,Fairfield
North Texas,Florida Atlantic
Florida Gulf Coast,Kennesaw State
Florida International,Rice
Citadel,Furman
Troy,Georgia Southern
Georgia State,South Alabama
Grand Canyon,Texas-Rio Grande Valley
Milwaukee,UIC
Purdue,Indiana
Iowa,Rutgers
Jacksonville,Northern Kentucky
UC-Davis,Long Beach State
Louisiana,Texas State
San Francisco,Loyola Marymount
Maryland,Nebraska
Memphis,UConn
Middle Tennessee,Marshall
Ole Miss,Mississippi State
Montana,Idaho State
Weber State,Montana State
Mount St. Mary's,LIU-Brooklyn
Oral Roberts,Omaha
North Dakota State,IUPUI
North Florida,Lipscomb
Northern Arizona,Idaho
Old Dominion,Southern Miss
Utah,Oregon State
Gonzaga,Pacific
Pepperdine,Santa Clara
Portland State,North Dakota
Rider,Quinnipiac
Sacramento State,Northern Colorado
Sacred Heart,Robert Morris
Saint Mary's (CA),Portland
Monmouth,St. Peter's
Canisius,Siena
Southern Illinois-Edwardsville,Southeast Missouri State
SMU,Temple
Eastern Washington,Southern Utah
St. Francis (NY),Fairleigh Dickinson
South Carolina Upstate,Stetson
Texas-Arlington,Appalachian State
UCF,Tulane
New Mexico State,Utah Valley
Bryant,Wagner
Wofford,North Carolina-Greensboro
Albany (NY),Hartford
Columbia,Brown
Princeton,Dartmouth
Cleveland State,Green Bay
Harvard,Penn
Iona,Marist
Yale,Cornell
Miami (OH),Akron
Georgia,Alabama
Alabama-Birmingham,Marshall
Alabama State,Alcorn State
Arizona,UCLA
Arkansas State,Louisiana-Monroe
Baylor,Kansas State
Bethune-Cookman,Florida A&M
Boise State,Nevada
Notre Dame,Boston College
Buffalo,Bowling Green State
Brown,Cornell
Robert Morris,Bryant
Cal State Bakersfield,UMKC
UCSB,Cal State Fullerton
UC-Davis,Hawaii
UC-Irvine,Cal State Northridge
UC-Riverside,Cal Poly
Charleston Southern,Campbell
Sam Houston State,Central Arkansas
Central Connecticut,Sacred Heart
Central Michigan,Ball State
Charlotte,Southern Miss
Chattanooga,ETSU
Colorado State,Air Force
Norfolk State,Coppin State
Dartmouth,Penn
Davidson,Fordham
Elon,Delaware
Duke,Clemson
Duquesne,Dayton
East Carolina,South Florida
Fairfield,St. Peter's
Rice,Florida Atlantic
Florida Gulf Coast,South Carolina Upstate
North Texas,Florida International
Gardner-Webb,Liberty
Rhode Island,George Mason
Georgetown,DePaul
Georgia Southern,South Alabama
Georgia State,Appalachian State
New Mexico State,Grand Canyon
Delaware State,Hampton
Harvard,Princeton
High Point,Presbyterian
Cincinnati,Houston
Illinois State,Loyola (IL)
Incarnate Word,Texas A&M-Corpus Christi
Indiana State,Southern Illinois
Jackson State,Grambling
Lipscomb,Jacksonville
Jacksonville State,Tennessee State
Kansas,Texas Christian
Kentucky,Auburn
Lamar,McNeese State
Wagner,LIU-Brooklyn
Winthrop,Longwood
LSU,Florida
Louisville,Miami (FL)
Santa Clara,Loyola Marymount
Villanova,Marquette
UMBC,Maine
New Hampshire,UMass-Lowell
Ole Miss,Tennessee
Arkansas,Mississippi State
Montana,Weber State
Montana State,Idaho State
Mount St. Mary's,Fairleigh Dickinson
Murray State,Austin Peay
UNLV,New Mexico
Northwestern State,New Orleans
UNC,Georgia Tech
Radford,North Carolina-Asheville
North Carolina Central,Morgan State
North Carolina State,Virginia Tech
North Dakota State,Fort Wayne
North Florida,Northern Kentucky
Northeastern,Drexel
Northern Arizona,Eastern Washington
Eastern Michigan,Northern Illinois
Northern Iowa,Bradley
Northwestern,Penn State
Kent State,Ohio
West Virginia,Oklahoma State
Old Dominion,Louisiana Tech
Oregon State,Colorado
Pacific,Portland
San Francisco,Pepperdine
Portland State,Northern Colorado
Prairie View,Mississippi Valley State
Canisius,Quinnipiac
Richmond,George Washington
Niagara,Rider
Sacramento State,North Dakota
St. Bonaventure,St. Joseph's
Gonzaga,Saint Mary's (CA)
Mercer,Samford
San Diego State,San Jose State
Howard,Savannah State
Seattle,Chicago State
Manhattan,Siena
Texas A&M,South Carolina
Maryland-Eastern Shore,South Carolina State
South Dakota,IUPUI
South Dakota State,Oral Roberts
Southeastern Louisiana,Abilene Christian
Southern,Alabama A&M
Southern Illinois-Edwardsville,UT-Martin
Southern Utah,Idaho
St. Francis (NY),Saint Francis (PA)
St. John's (NY),Seton Hall
Stanford,University of California
Stephen F. Austin,Nicholls State
Kennesaw State,Stetson
Stony Brook,Binghamton
Pitt,Syracuse
Belmont,Tennessee Tech
Iowa State,Texas
Louisiana,Texas-Arlington
UTEP,UTSA
Texas Southern,Arkansas-Pine Bluff
Oklahoma,Texas Tech
North Carolina-Wilmington,Towson
Little Rock,Troy
Utah State,Fresno State
Utah Valley,Texas-Rio Grande Valley
Valparaiso,Wright State
Vanderbilt,Missouri
VCU,UMass
Virginia Military Institute,Western Carolina
Denver,Western Illinois
Toledo,Western Michigan
Wisconsin,Minnesota
Wofford,Citadel
Xavier,Butler
Columbia,Yale
Detroit,Youngstown State
Arizona State,USC
Army,American
Bucknell,Boston University
Memphis,UCF
UConn,Tulane
Drake,Missouri State
Eastern Illinois,Southeast Missouri State
William & Mary,Hofstra
Michigan State,Illinois
Iona,Monmouth
James Madison,College of Charleston
Lafayette,Lehigh
Loyola (MD),Colgate
Michigan,Ohio State
Middle Tennessee,Western Kentucky
Milwaukee,Cleveland State
Navy,Holy Cross
Iowa,Nebraska
North Carolina-Greensboro,Furman
Oakland,UIC
Oregon,Utah
Indiana,Rutgers
Saint Louis,La Salle
Tulsa,Temple
Virginia,Florida State
Washington,Washington State
Wichita State,Evansville
Alabama A&M,Alcorn State
Eastern Kentucky,Austin Peay
Louisville,Georgia Tech
Incarnate Word,Houston Baptist
Kansas State,Kansas
Coastal Carolina,Longwood
Manhattan,Marist
Northwestern State,Nicholls State
Norfolk State,Delaware State
North Carolina A&T,Morgan State
Prairie View,Arkansas-Pine Bluff
Savannah State,Florida A&M
Howard,South Carolina State
New Orleans,Southeastern Louisiana
Alabama State,Southern
St. John's (NY),Xavier
Stephen F. Austin,Lamar
Morehead State,Tennessee State
Texas Southern,Mississippi Valley State
Texas A&M-Corpus Christi,Abilene Christian
Alabama,South Carolina
Arkansas,Texas A&M
LSU,Auburn
Western Michigan,Ball State
Boise State,New Mexico
Buffalo,Akron
Cal State Bakersfield,Bristol University
Niagara,Canisius
McNeese State,Central Arkansas
Creighton,DePaul
Central Michigan,Eastern Michigan
Maryland,Wisconsin
Miami (OH),Kent State
Missouri,Florida
North Carolina State,UNC
Syracuse,Notre Dame
Bowling Green State,Ohio
Pitt,Boston College
Utah State,UNLV
Villanova,Providence
West Virginia,Texas
Air Force,Nevada
American,Navy
Boston University,Army
Butler,Marquette
Oregon,University of California
Cincinnati,UCF
Colorado State,San Jose State
Dayton,George Mason
Detroit,Valparaiso
Loyola (IL),Drake
Duquesne,Saint Louis
UConn,East Carolina
North Florida,Florida Gulf Coast
Fordham,La Salle
George Washington,St. Bonaventure
Hofstra,College of Charleston
Holy Cross,Loyola (MD)
Illinois State,Southern Illinois
Wichita State,Indiana State
Iowa,Illinois
Baylor,Iowa State
Colgate,Lafayette
Lehigh,Bucknell
Hartford,Maine
Albany (NY),UMBC
St. Joseph's,UMass
Miami (FL),Florida State
Georgia,Ole Miss
Kentucky,Mississippi State
Missouri State,Bradley
North Carolina-Wilmington,James Madison
Northern Iowa,Evansville
Northwestern,Indiana
Oakland,Youngstown State
Davidson,Rhode Island
Richmond,VCU
Savannah State,Bethune-Cookman
South Carolina Upstate,Lipscomb
Denver,South Dakota
Washington State,USC
Stetson,Jacksonville
Stony Brook,UMass-Lowell
Texas Christian,Texas Tech
Northern Illinois,Toledo
Tulsa,Tulane
UCLA,Washington
Vermont,New Hampshire
Duke,Virginia Tech
Virginia,Wake Forest
William & Mary,Towson
Fresno State,Wyoming
Georgia Southern,Appalachian State
Little Rock,Georgia State
Arkansas State,Texas-Arlington
Austin Peay,Southern Illinois-Edwardsville
Bryant,Central Connecticut
UC-Irvine,Cal Poly
Cal State Northridge,Cal State Fullerton
UCSB,UC-Davis
Campbell,Winthrop
Chicago State,Grand Canyon
Citadel,ETSU
Arizona,Colorado
Delaware,Drexel
Eastern Kentucky,Jacksonville State
Eastern Washington,Montana State
Elon,Northeastern
Sacred Heart,Fairleigh Dickinson
Furman,Western Carolina
Gardner-Webb,Charleston Southern
Gonzaga,San Diego
Hawaii,Long Beach State
Idaho,Montana
Green Bay,UIC
Omaha,Fort Wayne
IUPUI,Western Illinois
Northern Kentucky,Kennesaw State
Liberty,Radford
St. Francis (NY),LIU-Brooklyn
Louisiana Tech,UTEP
Marshall,Florida International
SMU,Memphis
Wofford,Mercer
Minnesota,Michigan State
UMKC,Utah Valley
Rider,Monmouth
Morehead State,Tennessee Tech
Murray State,Eastern Illinois
High Point,North Carolina-Asheville
North Carolina-Greensboro,Samford
Northern Arizona,North Dakota
North Texas,Charlotte
Northern Colorado,Southern Utah
Ohio State,Nebraska
Oral Roberts,North Dakota State
BYU,Portland
Presbyterian,Coastal Carolina
Purdue,Rutgers
Old Dominion,Rice
Robert Morris,Wagner
Saint Francis (PA),Mount St. Mary's
Saint Mary's (CA),San Francisco
Pacific,Santa Clara
Louisiana-Monroe,South Alabama
Southern Miss,UTSA
Stanford,Oregon State
Temple,Houston
Vanderbilt,Tennessee
UT-Martin,Tennessee State
Texas State,Troy
Utah,Arizona State
Chattanooga,Virginia Military Institute
Western Kentucky,Florida Atlantic
Milwaukee,Wright State
Akron,Ohio
Brown,Penn
Canisius,Fairfield
Valparaiso,Cleveland State
Dartmouth,Columbia
Cornell,Harvard
Iona,Manhattan
Marist,St. Peter's
Quinnipiac,Siena
Yale,Princeton
Utah State,Air Force
Prairie View,Alabama A&M
Alabama-Birmingham,Middle Tennessee
Texas Southern,Alabama State
Albany (NY),Vermont
Bucknell,American
Appalachian State,Louisiana-Monroe
Arkansas-Pine Bluff,Grambling
Baylor,West Virginia
Belmont,Tennessee State
Binghamton,UMBC
Boston College,North Carolina State
Holy Cross,Boston University
Indiana State,Bradley
Princeton,Brown
Bryant,St. Francis (NY)
UC-Davis,Cal Poly
Cal State Northridge,UC-Riverside
UCSB,UC-Irvine
Central Arkansas,Southeastern Louisiana
East Carolina,UCF
Charleston Southern,High Point
Chicago State,Utah Valley
Western Carolina,Citadel
Clemson,Georgia Tech
Colgate,Lehigh
Northeastern,College of Charleston
Harvard,Columbia
Dartmouth,Cornell
Davidson,George Washington
Maryland-Eastern Shore,Delaware State
Butler,DePaul
Duke,Syracuse
Eastern Kentucky,Tennessee Tech
Montana,Eastern Washington
Elon,North Carolina-Wilmington
Illinois State,Evansville
Fairleigh Dickinson,Central Connecticut
Florida,Tennessee
Louisville,Florida State
Fresno State,New Mexico
Wofford,Furman
Georgia,Missouri
BYU,Gonzaga
Green Bay,Oakland
Stony Brook,Hartford
Stephen F. Austin,Houston Baptist
Hampton,Howard
Idaho,Montana State
Illinois,Northwestern
UIC,Wright State
Fort Wayne,Western Illinois
Omaha,IUPUI
Jackson State,Mississippi Valley State
Jacksonville,Florida Gulf Coast
James Madison,Hofstra
Kansas,Texas
Kansas State,Iowa State
Buffalo,Kent State
Kentucky,Arkansas
Rhode Island,La Salle
Lafayette,Army
Lamar,Incarnate Word
North Carolina-Asheville,Liberty
Lipscomb,Kennesaw State
Long Beach State,Cal State Fullerton
Longwood,Campbell
Louisiana,Georgia Southern
LSU,Ole Miss
Louisiana Tech,UTSA
Loyola (IL),Missouri State
Navy,Loyola (MD)
Marshall,Florida Atlantic
Maryland,Michigan
UMass,Fordham
McNeese State,Nicholls State
Tulsa,Memphis
Mercer,ETSU
UNC,Miami (FL)
Bowling Green State,Miami (OH)
UMKC,Grand Canyon
Morehead State,Jacksonville State
Coppin State,Morgan State
Mount St. Mary's,Wagner
Nevada,San Jose State
UNLV,Wyoming
New Hampshire,Maine
New Orleans,Abilene Christian
NJIT,Sarah Lawrence
North Carolina A&T,Florida A&M
North Carolina Central,Bethune-Cookman
Chattanooga,North Carolina-Greensboro
Southern Utah,North Dakota
North Florida,Stetson
Old Dominion,North Texas
Northern Colorado,Northern Arizona
Northern Illinois,Central Michigan
Northern Kentucky,South Carolina Upstate
Oklahoma,Texas Christian
Oral Roberts,Denver
Iowa,Penn State
Pepperdine,Loyola Marymount
San Diego,Portland
Sacramento State,Portland State
Radford,Gardner-Webb
Charlotte,Rice
Robert Morris,Saint Francis (PA)
Sacred Heart,LIU-Brooklyn
Richmond,St. Joseph's
George Mason,Saint Louis
Boise State,San Diego State
San Francisco,Pacific
Santa Clara,Saint Mary's (CA)
Seattle,Cal State Bakersfield
Seton Hall,Creighton
South Carolina,Mississippi State
Savannah State,South Carolina State
South Dakota,South Dakota State
Southeast Missouri State,Austin Peay
Southern,Alcorn State
USC,Washington
Southern Illinois,Drake
Southern Miss,UTEP
St. Bonaventure,Duquesne
St. John's (NY),Georgetown
Murray State,UT-Martin
Texas A&M,Auburn
Texas A&M-Corpus Christi,Sam Houston State
Texas-Arlington,Little Rock
Texas State,Arkansas State
Texas Tech,Oklahoma State
Toledo,Ball State
Delaware,Towson
Georgia State,Troy
Cincinnati,Tulane
Arizona,Utah
Vanderbilt,Alabama
Virginia,Virginia Tech
Dayton,VCU
Samford,Virginia Military Institute
Weber State,Idaho State
Western Kentucky,Florida International
Western Michigan,Eastern Michigan
Wichita State,Northern Iowa
Drexel,William & Mary
Winthrop,Presbyterian
Villanova,Xavier
Yale,Penn
Milwaukee,Youngstown State
University of California,Oregon State
Colorado,Arizona State
UConn,SMU
Houston,South Florida
Manhattan,Quinnipiac
Monmouth,Siena
Niagara,Fairfield
Ohio State,Purdue
Providence,Marquette
Rider,Marist
St. Peter's,Iona
Oregon,Stanford
UCLA,Washington State
Wake Forest,Pitt
Wisconsin,Michigan State
Texas Southern,Alabama A&M
Prairie View,Alabama State
Arkansas-Pine Bluff,Jackson State
Delaware State,Hampton
Howard,Norfolk State
Iowa State,Oklahoma
McNeese State,Lamar
Mississippi Valley State,Grambling
Nicholls State,New Orleans
North Carolina A&T,Bethune-Cookman
Northwestern State,Southeastern Louisiana
Sam Houston State,Central Arkansas
North Carolina Central,Savannah State
Stephen F. Austin,Incarnate Word
Virginia,Syracuse
Texas,Baylor
Boston College,Virginia Tech
Abilene Christian,Houston Baptist
Ole Miss,Alabama
Eastern Michigan,Ball State
Kent State,Bowling Green State
Buffalo,Ohio
Georgetown,Butler
Central Michigan,Toledo
North Carolina State,Clemson
Villanova,Creighton
Dayton,Rhode Island
Detroit,Youngstown State
Florida,Texas A&M
Florida Gulf Coast,Jacksonville
Kentucky,Georgia
UNC,Georgia Tech
Holy Cross,Loyola (MD)
UIC,Wright State
Iowa,Indiana
Kansas,West Virginia
Miami (OH),Akron
Missouri,Auburn
Navy,Army
Omaha,North Dakota
North Florida,Stetson
Northern Illinois,Western Michigan
Lipscomb,Northern Kentucky
Northwestern,Michigan
Maryland,Rutgers
South Carolina Upstate,Kennesaw State
Albany (NY),Maine
Bryant,Sacred Heart
Gardner-Webb,Campbell
Duke,Wake Forest
Eastern Illinois,Southern Illinois-Edwardsville
Duquesne,Fordham
Fresno State,Air Force
George Washington,George Mason
UCSB,Hawaii
Illinois,Nebraska
North Carolina-Asheville,Liberty
Longwood,Presbyterian
Tennessee,LSU
Notre Dame,Louisville
St. John's (NY),Marquette
Richmond,UMass
Michigan State,Purdue
Morehead State,Southeast Missouri State
Saint Francis (PA),Mount St. Mary's
Colorado State,Nevada
San Diego State,UNLV
New Hampshire,Hartford
NJIT,Howard
Oklahoma State,Texas Christian
Oregon,Oregon State
Ohio State,Penn State
Miami (FL),Pitt
Robert Morris,Wagner
St. Joseph's,La Salle
St. Bonaventure,Saint Louis
Boise State,San Jose State
Providence,Seton Hall
South Florida,UCF
St. Francis (NY),LIU-Brooklyn
Stony Brook,Binghamton
New Mexico State,Texas-Rio Grande Valley
Houston,Tulane
Cincinnati,Tulsa
UCLA,USC
Vanderbilt,Mississippi State
Vermont,UMBC
Wyoming,Utah State
Appalachian State,Texas State
Arizona,University of California
Arizona State,Stanford
South Alabama,Arkansas State
Belmont,Eastern Illinois
Bethune-Cookman,South Carolina State
Bradley,Drake
Bucknell,Holy Cross
UC-Davis,UC-Riverside
UC-Irvine,Cal State Fullerton
Western Kentucky,Charlotte
Colgate,Navy
Memphis,UConn
Delaware State,Coppin State
Davidson,VCU
Temple,East Carolina
St. Peter's,Fairfield
Florida A&M,Savannah State
Florida Atlantic,Alabama-Birmingham
South Carolina Upstate,Florida Gulf Coast
Florida International,Middle Tennessee
Georgia Southern,Texas-Arlington
Alabama State,Grambling
Norfolk State,Hampton
Eastern Washington,Idaho State
Incarnate Word,Abilene Christian
Jackson State,Alabama A&M
Lafayette,Boston University
Sam Houston State,Lamar
American,Lehigh
Long Beach State,Cal State Northridge
Louisiana,Little Rock
Georgia State,Louisiana-Monroe
Louisiana Tech,Southern Miss
Marist,Quinnipiac
Maryland-Eastern Shore,Morgan State
Wisconsin,Minnesota
Southern Illinois,Missouri State
Morehead State,UT-Martin
New Orleans,Southeastern Louisiana
Nicholls State,Central Arkansas
North Carolina Central,North Carolina A&T
North Florida,Lipscomb
Northern Arizona,Portland State
Old Dominion,Marshall
Southern,Prairie View
Siena,Niagara
Arkansas,South Carolina
Southern Utah,Sacramento State
Stephen F. Austin,Northwestern State
Texas A&M-Corpus Christi,Houston Baptist
UTEP,North Texas
Rice,UTSA
Texas Southern,Alcorn State
Colorado,Washington
Utah,Washington State
Weber State,Idaho
Northern Illinois,Ball State
Baylor,Texas Tech
Belmont,Eastern Kentucky
Northern Iowa,Bradley
Buffalo,Bowling Green State
Longwood,Charleston Southern
Furman,Citadel
Cleveland State,Detroit
Coastal Carolina,North Carolina-Asheville
College of Charleston,Drexel
Dartmouth,Brown
Eastern Michigan,Toledo
Elon,Towson
Illinois State,Evansville
