Winner,Loser
Florida A&M,Norfolk St.
Weber St.,North Dakota
North Dakota St.,Western Ill.
Kennesaw St.,North Florida
Northeastern,Col. of Charleston
Ohio,Bowling Green
Ohio St.,Nebraska
Oklahoma St.,Oklahoma
Arkansas,Ole Miss
South Dakota,Oral Roberts
Oregon,Colorado
Loyola Marymount,Pepperdine
Purdue,Michigan St.
Radford,Longwood
Central Conn. St.,Robert Morris
Northwestern,Rutgers
Southeastern La.,SFA
Austin Peay,SIUE
Bryant,Saint Francis (PA)
La Salle,Saint Joseph's
BYU,Saint Mary's (CA)
Incarnate Word,Sam Houston St.
Samford,VMI
Portland,San Francisco
Santa Clara,San Diego
Seattle U,CSU Bakersfield
Seton Hall,Villanova
South Ala.,Appalachian St.
South Carolina St.,Coppin St.
Fort Wayne,South Dakota St.
Southeast Mo. St.,UT Martin
Southern Utah,Northern Ariz.
Dayton,St. Bonaventure
St. Francis Brooklyn,Wagner
NJIT,Stetson
Stony Brook,Binghamton
Iowa St.,TCU
Tennessee St.,Eastern Ky.
Texas A&M,Auburn
Texas Southern,Ark.-Pine Bluff
Ga. Southern,Texas St.
West Virginia,Texas Tech
The Citadel,Mercer
Northern Ill.,Toledo
Towson,James Madison
Troy,Coastal Caro.
Tulane,South Fla.
Cincinnati,Tulsa
UC Irvine,UC Riverside
UC Santa Barbara,Long Beach St.
East Carolina,UCF
UCLA,Southern California
UMBC,UMass Lowell
UMES,N.C. Central
UMKC,Chicago St.
Rice,UTEP
North Texas,UTSA
Utah Valley,Grand Canyon
Vanderbilt,South Carolina
North Carolina,Virginia
Louisville,Virginia Tech
Washington St.,Arizona St.
Wichita St.,UNI
Delaware,William & Mary
Winthrop,Liberty
Wofford,Western Caro.
Boise St.,Wyoming
Youngstown St.,Northern Ky.
Boston U.,Bucknell
Butler,DePaul
Denver,IUPUI
Detroit Mercy,Valparaiso
Saint Peter's,Fairfield
Duquesne,George Washington
Creighton,Georgetown
American,Holy Cross
Oakland,Ill.-Chicago
Indiana St.,Southern Ill.
Iona,Rider
Lafayette,Lehigh
Illinois St.,Loyola Chicago
Loyola Maryland,Colgate
Maine,Albany (NY)
Marist,Canisius
Minnesota,Michigan
Manhattan,Quinnipiac
Georgia Tech,Syracuse
Temple,UConn
Western Ky.,UAB
San Diego St.,UNLV
Oregon St.,Utah
Wisconsin,Maryland
Yale,Penn
Alcorn,Alabama A&M
Southern U.,Alabama St.
Prairie View,Ark.-Pine Bluff
Florida St.,Boston College
Savannah St.,Coppin St.
Florida A&M,Hampton
Ga. Southern,UT Arlington
Howard,N.C. Central
Virginia,Miami (FL)
Delaware St.,Morgan St.
Bethune-Cookman,Norfolk St.
Portland,Walla Walla
South Ala.,Coastal Caro.
Texas Southern,Mississippi Val.
Georgia St.,Texas St.
Texas Tech,Iowa St.
Troy,Appalachian St.
UMES,N.C. A&T
West Virginia,Texas
Bowling Green,Akron
Baylor,Oklahoma
Belmont,Trevecca Nazarene
Central Mich.,Northern Ill.
Detroit Mercy,Cleveland St.
Ball St.,Eastern Mich.
Wichita St.,Evansville
Fairfield,Monmouth
Florida,South Carolina
Dayton,George Mason
Ill.-Chicago,Green Bay
Iowa,Indiana
Buffalo,Kent St.
LSU,Auburn
La Salle,Rhode Island
Marquette,St. John's (NY)
Valparaiso,Milwaukee
Mississippi St.,Ole Miss
Missouri,Kentucky
Georgia Tech,NC State
New Mexico,Colorado St.
Northern Ky.,Wright St.
Illinois,Northwestern
Miami (OH),Ohio
Penn St.,Purdue
Richmond,Davidson
Toledo,Western Mich.
Tulane,East Carolina
Virginia Tech,Clemson
Oakland,Youngstown St.
Abilene Christian,A&M-Corpus Chris
Air Force,UNLV
Army West Point,Boston U.
Bucknell,Lafayette
Villanova,Butler
Cal St. Fullerton,UC Irvine
California,Oregon
Southeastern La.,Central Ark.
Georgetown,DePaul
Denver,Omaha
Duquesne,Fordham
San Diego St.,Fresno St.
ETSU,Furman
Hartford,Binghamton
Holy Cross,Loyola Maryland
Houston,UConn
Illinois St.,Southern Ill.
Indiana St.,UNI
Kansas St.,Oklahoma St.
Northwestern St.,Lamar University
Lehigh,Colgate
Loyola Chicago,Drake
Rider,Manhattan
Maryland,Minnesota
Bradley,Missouri St.
Navy,American
Nevada,Boise St.
UMass Lowell,New Hampshire
North Carolina,Louisville
Oral Roberts,North Dakota St.
Wake Forest,Pittsburgh
Creighton,Providence
Rutgers,Michigan
Samford,Chattanooga
Seton Hall,Xavier
Saint Joseph's,St. Bonaventure
Stanford,Oregon St.
Syracuse,Duke
Kansas,TCU
Temple,UCF
Arkansas,Texas A&M
The Citadel,Western Caro.
UMBC,Stony Brook
Mercer,UNCG
San Jose St.,Utah St.
VCU,Saint Louis
Tennessee,Vanderbilt
Vermont,Albany (NY)
VMI,Wofford
Alabama,Georgia
Arizona,Southern California
Arizona St.,UCLA
UT Martin,Austin Peay
Portland,BYU
UC Davis,CSUN
High Point,Campbell
Winthrop,Charleston So.
Charlotte,Western Ky.
Grand Canyon,Chicago St.
Cincinnati,Memphis
Col. of Charleston,Delaware
Colorado,Utah
FIU,UTSA
Fla. Atlantic,UTEP
IUPUI,Fort Wayne
Gardner-Webb,UNC Asheville
George Washington,Massachusetts
San Diego,Gonzaga
William & Mary,Hofstra
McNeese,Houston Baptist
Idaho,Idaho St.
North Florida,Jacksonville
Eastern Ky.,Jacksonville St.
Drexel,James Madison
Kennesaw St.,Lipscomb
Mt. St. Mary's,LIU Brooklyn
Long Beach St.,Cal Poly
Liberty,Longwood
North Texas,Louisiana Tech
Old Dominion,Marshall
Southeast Mo. St.,Murray St.
NJIT,USC Upstate
Michigan St.,Nebraska
Incarnate Word,Nicholls St.
Elon,Northeastern
Sacramento St.,Northern Ariz.
Ohio St.,Wisconsin
Pepperdine,Saint Mary's (CA)
Marist,Quinnipiac
Radford,Presbyterian
Rice,Southern Miss.
Robert Morris,Fairleigh Dickinson
New Orleans,SFA
Saint Francis (PA),Sacred Heart
Loyola Marymount,San Francisco
Santa Clara,Pacific
UTRGV,Seattle U
Western Ill.,South Dakota
Portland St.,Southern Utah
Central Conn. St.,St. Francis Brooklyn
FGCU,Stetson
Morehead St.,Tennessee Tech
UNCW,Towson
Tulsa,South Fla.
UC Santa Barbara,UC Riverside
CSU Bakersfield,UMKC
New Mexico St.,Utah Valley
Wagner,Bryant
Eastern Wash.,Weber St.
Dartmouth,Brown
Buffalo,Akron
California,Oregon St.
Columbia,Princeton
Cornell,Penn
Davidson,Dayton
Milwaukee,Detroit Mercy
Canisius,Fairfield
Green Bay,Oakland
Northern Ky.,Ill.-Chicago
Iona,Manhattan
Monmouth,Siena
Niagara,Saint Peter's
Toledo,Central Mich.
Wright St.,Valparaiso
Harvard,Yale
A&M-Corpus Christi,McNeese
Utah St.,Air Force
Alabama A&M,Prairie View
Albany (NY),Hartford
Loyola Maryland,American
Appalachian St.,La.-Monroe
Arizona,UCLA
Lehigh,Army West Point
Auburn,Arkansas
Western Mich.,Ball St.
Iowa St.,Baylor
Belmont,Tennessee St.
N.C. Central,Bethune-Cookman
Boise St.,San Jose St.
Drake,Bradley
Bucknell,Navy
UC Irvine,CSUN
Hawaii,Cal St. Fullerton
Bryant,Central Conn. St.
Longwood,Charleston So.
Charlotte,Marshall
CSU Bakersfield,Chicago St.
Clemson,Florida St.
Col. of Charleston,Drexel
Colorado St.,San Diego St.
Columbia,Penn
Cornell,Princeton
DePaul,Seton Hall
South Dakota St.,Denver
Western Caro.,ETSU
Eastern Mich.,Northern Ill.
Elon,Delaware
FIU,UTEP
Fla. Atlantic,UTSA
Kentucky,Florida
Fordham,Richmond
Furman,Wofford
Arkansas St.,Ga. Southern
High Point,Gardner-Webb
St. John's (NY),Georgetown
Gonzaga,BYU
Ark.-Pine Bluff,Grambling
Harvard,Brown
James Madison,Hofstra
Holy Cross,Boston U.
Norfolk St.,Howard
Idaho,Weber St.
Eastern Wash.,Idaho St.
UNI,Illinois St.
Indiana,Northwestern
Evansville,Indiana St.
Maryland,Iowa
Mississippi Val.,Jackson St.
Morehead St.,Jacksonville St.
Texas,Kansas
Wagner,LIU Brooklyn
Georgia,LSU
Colgate,Lafayette
Lamar University,Houston Baptist
Little Rock,Georgia St.
UC Davis,Long Beach St.
Coastal Caro.,Louisiana
Rice,Louisiana Tech
Southern Ill.,Loyola Chicago
Binghamton,Maine
Chattanooga,Mercer
Miami (FL),Duke
Miami (OH),Bowling Green
Missouri St.,Wichita St.
Montana St.,Montana
Morgan St.,Hampton
UT Martin,Murray St.
N.C. A&T,Savannah St.
NC State,Virginia
UNLV,Nevada
Wyoming,New Mexico
Northwestern St.,New Orleans
Nicholls St.,Southeastern La.
Pittsburgh,North Carolina
Northern Colo.,North Dakota
Omaha,North Dakota St.
UNCW,Northeastern
Portland St.,Northern Ariz.
Kent St.,Ohio
Oklahoma,Kansas St.
Oklahoma St.,Texas Tech
Ole Miss,Missouri
Stanford,Oregon
Pacific,Loyola Marymount
Minnesota,Penn St.
Pepperdine,San Francisco
Providence,Marquette
Michigan,Purdue
Campbell,Radford
Robert Morris,Sacred Heart
Central Ark.,SFA
SIUE,Eastern Ill.
UConn,SMU
Saint Francis (PA),Fairleigh Dickinson
Saint Louis,Saint Joseph's
Saint Mary's (CA),Santa Clara
Sam Houston St.,Abilene Christian
Samford,The Citadel
San Diego,Portland
New Mexico St.,Seattle U
UT Arlington,South Ala.
South Carolina,Tennessee
South Carolina St.,Florida A&M
IUPUI,South Dakota
Southeast Mo. St.,Austin Peay
North Texas,Southern Miss.
Southern U.,Alcorn
Sacramento St.,Southern Utah
St. Bonaventure,Duquesne
Mt. St. Mary's,St. Francis Brooklyn
TCU,West Virginia
Eastern Ky.,Tennessee Tech
Texas A&M,Alabama
Alabama St.,Texas Southern
Texas St.,Troy
William & Mary,Towson
Temple,Tulane
UC Riverside,Cal Poly
New Hampshire,UMBC
Delaware St.,UMES
Grand Canyon,UMKC
UNC Asheville,Liberty
UNCG,VMI
UTRGV,Utah Valley
Rhode Island,VCU
Vanderbilt,Mississippi St.
Vermont,Stony Brook
Villanova,Creighton
Boston College,Virginia Tech
Western Ill.,Fort Wayne
Old Dominion,Western Ky.
Presbyterian,Winthrop
Dartmouth,Yale
Cleveland St.,Youngstown St.
Arizona St.,Southern California
Xavier,Butler
UCF,Cincinnati
George Washington,George Mason
Green Bay,Detroit Mercy
Memphis,Houston
Wright St.,Ill.-Chicago
Iona,Monmouth
Siena,Marist
Massachusetts,La Salle
Milwaukee,Oakland
Nebraska,Illinois
Niagara,Fairfield
Northern Ky.,Valparaiso
Notre Dame,Georgia Tech
Quinnipiac,Rider
Canisius,Saint Peter's
Louisville,Syracuse
Tulsa,East Carolina
UAB,Middle Tenn.
Washington St.,Washington
Michigan St.,Wisconsin
Alabama St.,Prairie View
Baylor,West Virginia
Coastal Caro.,La.-Monroe
Arkansas St.,Georgia St.
Mississippi Val.,Grambling
Howard,UMES
Ark.-Pine Bluff,Jackson St.
North Florida,Jacksonville
USC Upstate,Kennesaw St.
Little Rock,Ga. Southern
Appalachian St.,Louisiana
Morgan St.,Coppin St.
N.C. A&T,Bethune-Cookman
N.C. Central,Savannah St.
Lipscomb,NJIT
Hampton,Norfolk St.
Kansas,Oklahoma
Mercer,Samford
FGCU,Stetson
Alabama A&M,Texas Southern
Texas St.,South Ala.
The Citadel,Chattanooga
UT Arlington,Troy
UNCG,ETSU
Western Caro.,VMI
Virginia,North Carolina
Virginia Tech,Miami (FL)
Army West Point,American
Campbell,Presbyterian
Charleston So.,Longwood
Creighton,St. John's (NY)
Providence,DePaul
Duke,Florida St.
Central Mich.,Eastern Mich.
Boise St.,Fresno St.
Georgia Tech,Pittsburgh
Purdue,Indiana
Bowling Green,Kent St.
Loyola Maryland,Lafayette
Akron,Miami (OH)
South Carolina,Mississippi St.
Ohio,Buffalo
Penn St.,Ohio St.
Iowa St.,Oklahoma St.
Rutgers,Maryland
Seton Hall,Georgetown
Davidson,St. Bonaventure
Missouri,Texas A&M
Toledo,Ball St.
Kentucky,Vanderbilt
Northern Ill.,Western Mich.
Colorado St.,Wyoming
Houston Baptist,A&M-Corpus Christi
San Diego St.,Air Force
Albany (NY),Hartford
Georgia,Auburn
Notre Dame,Boston College
East Carolina,UConn
Wagner,Fairleigh Dickinson
Florida,Arkansas
Fordham,George Washington
George Mason,Duquesne
Illinois,Michigan St.
Abilene Christian,Incarnate Word
LSU,Tennessee
Saint Louis,La Salle
Wake Forest,Louisville
Vermont,Maine
Xavier,Marquette
Tennessee Tech,Murray St.
Clemson,NC State
San Jose St.,Nevada
Northwestern,Michigan
Alabama,Ole Miss
Massachusetts,Richmond
LIU Brooklyn,Robert Morris
Mt. St. Mary's,Sacred Heart
Saint Francis (PA),Bryant
Saint Joseph's,Rhode Island
Tennessee St.,Southeast Mo. St.
Stony Brook,Binghamton
TCU,Kansas St.
Texas Tech,Texas
UC Riverside,UC Irvine
New Hampshire,UMBC
UNLV,Utah St.
Dayton,VCU
UCLA,Washington
Southern California,Washington St.
Boston U.,Loyola Maryland
Drake,Bradley
Bucknell,Army West Point
Cal Poly,CSUN
Utah,California
UNC Asheville,Campbell
Winthrop,Charleston So.
UTSA,Charlotte
Colorado,Stanford
Middle Tenn.,FIU
Bethune-Cookman,Florida A&M
High Point,Gardner-Webb
Grambling,Alabama St.
Coppin St.,Hampton
Cincinnati,Houston
Delaware St.,Howard
Evansville,Indiana St.
Wisconsin,Iowa
Jackson St.,Alabama A&M
Southeast Mo. St.,Jacksonville St.
FGCU,Kennesaw St.
Lehigh,Colgate
South Ala.,Little Rock
Rider,Manhattan
Canisius,Marist
Weber St.,Montana
Idaho St.,Montana St.
Morehead St.,Murray St.
N.C. A&T,N.C. Central
Navy,Holy Cross
Minnesota,Nebraska
New Orleans,Southeastern La.
Quinnipiac,Niagara
Lamar University,Nicholls St.
North Dakota,Sacramento St.
Lipscomb,North Florida
Northern Ariz.,Idaho
Northern Colo.,Portland St.
Liberty,Radford
Marshall,Rice
SFA,Northwestern St.
Sam Houston St.,McNeese
Savannah St.,South Carolina St.
Prairie View,Southern U.
Southern Utah,Eastern Wash.
Texas Southern,Alcorn
Louisiana,Texas St.
Troy,Arkansas St.
Memphis,Tulane
SMU,Tulsa
UAB,Fla. Atlantic
UC Davis,Hawaii
Cal St. Fullerton,UC Santa Barbara
South Fla.,UCF
UMES,Morgan St.
La.-Monroe,UT Arlington
UTEP,Old Dominion
Western Ky.,North Texas
Ball St.,Northern Ill.
Jacksonville St.,Belmont
Wichita St.,Bradley
Buffalo,Bowling Green
Western Mich.,Central Mich.
Brown,Columbia
Penn,Dartmouth
Milwaukee,Detroit Mercy
Illinois St.,Evansville
Winthrop,Gardner-Webb
Princeton,Harvard
Delaware,Hofstra
West Virginia,Iowa St.
Drexel,James Madison
Kent St.,Akron
Southern Ill.,Loyola Chicago
UNI,Missouri St.
UT Martin,Murray St.
Monmouth,Niagara
Ohio,Miami (OH)
Pacific,Pepperdine
Campbell,Radford
Canisius,Saint Peter's
VMI,Samford
Portland,San Diego
Western Caro.,The Citadel
Eastern Mich.,Toledo
Yale,Cornell
Cleveland St.,Youngstown St.
A&M-Corpus Chris,Incarnate Word
Tennessee,Alabama
Prairie View,Alcorn
Arizona St.,Arizona
Mississippi Val.,Ark.-Pine Bluff
Arkansas,Georgia
Loyola Marymount,BYU
Texas,Baylor
Air Force,Boise St.
Clemson,Boston College
Butler,Seton Hall
CSU Bakersfield,Grand Canyon
CSUN,Cal St. Fullerton
Colorado,California
Northwestern St.,Central Ark.
UTEP,Charlotte
Appalachian St.,Coastal Caro.
Brown,Cornell
Princeton,Dartmouth
Rhode Island,Davidson
DePaul,Xavier
North Carolina,Duke
Mercer,ETSU
UAB,FIU
Siena,Fairfield
Middle Tenn.,Fla. Atlantic
Vanderbilt,Florida
La Salle,Fordham
Fresno St.,UNLV
Samford,Furman
Georgia St.,Ga. Southern
VCU,George Mason
George Washington,Dayton
Pacific,Gonzaga
Grambling,Alabama A&M
Penn,Harvard
Houston Baptist,Abilene Christian
Southern Ill.,Illinois St.
Rider,Iona
Jackson St.,Alabama St.
UT Martin,Jacksonville St.
Col. of Charleston,James Madison
Kansas St.,Texas Tech
Mississippi St.,LSU
McNeese,Lamar University
Troy,Little Rock
Long Beach St.,Hawaii
Louisiana,UT Arlington
Louisiana Tech,Southern Miss.
Marquette,Creighton
Marshall,North Texas
Florida St.,Miami (FL)
Maryland,Michigan St.
Valparaiso,Milwaukee
Auburn,Missouri
Wichita St.,Missouri St.
Idaho St.,Montana
Weber St.,Montana St.
Nevada,Colorado St.
New Mexico,San Diego St.
New Mexico St.,UTRGV
Nicholls St.,New Orleans
North Dakota,Portland St.
IUPUI,North Dakota St.
Northern Ariz.,Eastern Wash.
Louisville,Notre Dame
Ohio St.,Indiana
Oklahoma,TCU
Oklahoma St.,Kansas
Ole Miss,South Carolina
Oregon St.,Oregon
St. John's (NY),Providence
Western Ky.,Rice
Richmond,Saint Louis
Mt. St. Mary's,Robert Morris
Rutgers,Illinois
SFA,Sam Houston St.
SMU,Memphis
Northern Colo.,Sacramento St.
Wagner,Saint Francis (PA)
Duquesne,Saint Joseph's
Portland,Saint Mary's (CA)
San Francisco,Santa Clara
Utah Valley,Seattle U
South Ala.,Arkansas St.
Western Ill.,South Dakota
Southern Utah,Idaho
St. Bonaventure,Massachusetts
Syracuse,Georgia Tech
Texas A&M,Kentucky
Texas Southern,Southern U.
La.-Monroe,Texas St.
Northeastern,Towson
UC Irvine,UC Davis
Cal Poly,UC Santa Barbara
Chicago St.,UMKC
The Citadel,UNCG
Delaware,UNCW
UTSA,Old Dominion
Utah,Stanford
Georgetown,Villanova
Virginia,Pittsburgh
Virginia Tech,Wake Forest
Southern California,Washington
UCLA,Washington St.
Elon,William & Mary
Chattanooga,Wofford
Wyoming,San Jose St.
Yale,Columbia
Oakland,Youngstown St.
Boston U.,Lehigh
Bucknell,Navy
UConn,Cincinnati
South Dakota St.,Denver
Omaha,Fort Wayne
Ill.-Chicago,Green Bay
Houston,East Carolina
Siena,Monmouth
Nebraska,Michigan
FGCU,North Florida
Wright St.,Northern Ky.
Northwestern,Purdue
Iowa,Penn St.
Iona,Saint Peter's
ETSU,Samford
South Fla.,Temple
Col. of Charleston,Towson
Tulane,Tulsa
Wofford,UNCG
William & Mary,UNCW
Illinois St.,Wichita St.
Winthrop,Campbell
Wisconsin,Minnesota
