Winner,Loser
Louisiana,Fla. Atlantic
South Dakota,Fort Wayne
Col. of Charleston,Ga. Southern
George Mason,Georgia St.
Ole Miss,Georgia
Albany (NY),Hartford
Pacific,Hawaii
Hofstra,Towson
Tulsa,Houston
Florida A&M,Howard
Idaho,Louisiana Tech
Loyola Chicago,Ill.-Chicago
Bradley,Indiana St.
Iowa St.,TCU
Jackson St.,Grambling
Ohio,Kent St.
La Salle,Saint Joseph's
La.-Monroe,Arkansas St.
Lafayette,Bucknell
Colgate,Lehigh
Liberty,High Point
Little Rock,Middle Tenn.
Longwood,Radford
Marshall,Memphis
Maryland,Duke
Massachusetts,Temple
Lamar University,McNeese
ETSU,Mercer
Miami (OH),Buffalo
Nebraska,Michigan St.
LSU,Mississippi St.
Arkansas,Missouri
Idaho St.,Montana
Morehead St.,Tennessee Tech
Eastern Ill.,Murray St.
South Carolina St.,N.C. A&T
NJIT,Utah Valley
New Mexico,Boise St.
North Carolina,Virginia
North Dakota,Northern Ariz.
North Dakota St.,IUPUI
Troy,North Texas
Northern Ky.,Stetson
Nicholls St.,Northwestern St.
Oklahoma St.,Oklahoma
Washington St.,Oregon
Marquette,Pittsburgh
BYU,Portland
Prairie View,Mississippi Val.
Harvard,Princeton
Providence,Notre Dame
Indiana,Purdue
Quinnipiac,Saint Francis (PA)
Duquesne,Rhode Island
UAB,Rice
Richmond,St. Bonaventure
Northern Colo.,Sacramento St.
Sacred Heart,Robert Morris
Saint Louis,Charlotte
Loyola Marymount,Saint Mary's (CA)
Central Ark.,Sam Houston St.
Furman,Samford
San Francisco,Gonzaga
San Jose St.,Denver
Santa Clara,Pepperdine
Savannah St.,N.C. Central
Seattle U,UT Arlington
Seton Hall,Syracuse
Siena,Loyola Maryland
Alabama,South Carolina
Southeastern La.,SFA
Southern Ill.,Missouri St.
Eastern Wash.,Southern Utah
Monmouth,St. Francis Brooklyn
Stanford,UCLA
Tennessee,Kentucky
Kansas,Texas
Texas St.,UTSA
Tulane,SMU
UC Davis,CSUN
Long Beach St.,UC Riverside
Cal Poly,UC Santa Barbara
UMES,Morgan St.
UMKC,Oakland
UNC Asheville,Charleston So.
UNCW,Northeastern
UNLV,San Diego St.
USC Upstate,Kennesaw St.
UT Martin,Southeast Mo. St.
UTEP,UCF
UTRGV,Houston Baptist
Chicago St.,Urbana
Utah St.,New Mexico St.
VCU,George Washington
Campbell,VMI
Vanderbilt,Texas A&M
UConn,Villanova
NC State,Virginia Tech
Wake Forest,Georgia Tech
Washington,Oregon St.
Weber St.,Montana St.
West Virginia,Texas Tech
South Dakota St.,Western Ill.
FIU,Western Ky.
Western Mich.,Northern Ill.
Old Dominion,William & Mary
Presbyterian,Winthrop
Wofford,Chattanooga
Wyoming,Fresno St.
Dayton,Xavier
Yale,Columbia
American,Holy Cross
California,Southern California
Clemson,Miami (FL)
Northwestern,Illinois
Iowa,Minnesota
Delaware,James Madison
Manhattan,Niagara
Rider,Marist
Cleveland St.,Milwaukee
Boston U.,New Hampshire
Michigan,Penn St.
South Fla.,Louisville
UNCG,Appalachian St.
Utah,Arizona
Illinois St.,Wichita St.
Wisconsin,Ohio St.
Youngstown St.,Green Bay
Southern U.,Alabama A&M
Alcorn,Alabama St.
UMES,Coppin St.
Delaware St.,Morgan St.
Fairfield,Iona
Drexel,Hofstra
Bethune-Cookman,Howard
Lehigh,Bucknell
Savannah St.,N.C. A&T
New Orleans,Central Baptist
Hampton,Norfolk St.
Pittsburgh,Notre Dame
Portland St.,Eastern Wash.
Prairie View,Ark.-Pine Bluff
South Carolina St.,N.C. Central
Texas Southern,Mississippi Val.
Utah Valley,Pacific Union
Villanova,Rutgers
Kansas St.,West Virginia
William & Mary,Georgia St.
BYU,Utah St.
Butler,Duquesne
Omaha,Chicago St.
Coastal Caro.,UNC Asheville
Creighton,Southern Ill.
Nevada,Fresno St.
Gardner-Webb,Winthrop
Indiana St.,Wichita St.
Tennessee,LSU
Longwood,Liberty
Loyola Chicago,Valparaiso
Boston College,Maryland
McNeese,Southeastern La.
Miami (FL),Virginia
Michigan St.,Indiana
Missouri,Florida
Missouri St.,UNI
NC State,Florida St.
Lamar University,Nicholls St.
Georgia Tech,North Carolina
A&M-Corpus Christi,Northwestern St.
Oral Roberts,Central Ark.
Charleston So.,Presbyterian
Radford,Campbell
Saint Louis,VCU
Seton Hall,Marquette
TCU,Texas
Stony Brook,UMBC
VMI,High Point
San Diego St.,Wyoming
Boise St.,Air Force
Boston U.,Albany (NY)
Appalachian St.,The Citadel
Arizona St.,Washington St.
Army West Point,Colgate
Eastern Ky.,Austin Peay
Baylor,Iowa St.
Eastern Ill.,Belmont
CSU Bakersfield,South Dakota St.
Cal St. Fullerton,Cal Poly
Davidson,Furman
Georgetown,DePaul
Drake,Bradley
Tulsa,East Carolina
Ohio,Eastern Mich.
Evansville,Illinois St.
George Washington,Fordham
Fort Wayne,Oakland
Gonzaga,Santa Clara
Hofstra,George Mason
Memphis,Houston
Jacksonville St.,Southeast Mo. St.
Northeastern,James Madison
Oklahoma St.,Kansas
Holy Cross,Lafayette
Long Beach St.,UC Davis
Louisiana Tech,Central Baptist
St. Bonaventure,Massachusetts
Milwaukee,Ill.-Chicago
Ohio St.,Minnesota
Alabama,Mississippi St.
Morehead St.,Murray St.
Navy,American
Hartford,New Hampshire
Northern Colo.,North Dakota
Texas Tech,Oklahoma
UC Irvine,Pacific
Syracuse,Providence
SIUE,Tennessee St.
Sam Houston St.,SFA
South Carolina,Ole Miss
St. John's (NY),South Fla.
Auburn,Texas A&M
UC Riverside,UC Santa Barbara
UCF,Marshall
UMES,Hampton
Old Dominion,UNCW
UNLV,Colorado St.
Southern Miss.,UTEP
UT Arlington,UTRGV
Kentucky,Vanderbilt
Vermont,Maine
Arizona,Washington
Western Caro.,Col. of Charleston
Northwestern,Wisconsin
Cleveland St.,Wright St.
Rhode Island,Xavier
Saint Mary's (CA),BYU
Bowling Green,New Orleans
Bryant,Central Conn. St.
Oregon,California
Delaware,Drexel
Samford,Elon
Saint Francis (PA),Fairleigh Dickinson
North Texas,Fla. Atlantic
Arkansas,Georgia
Mt. St. Mary's,LIU Brooklyn
FIU,Little Rock
Louisiana,Troy
Mercer,Lipscomb
Middle Tenn.,South Ala.
Robert Morris,Monmouth
Nebraska,Iowa
North Florida,ETSU
Kennesaw St.,Northern Ky.
Illinois,Penn St.
Portland,San Diego
Sacred Heart,Quinnipiac
Loyola Marymount,San Francisco
St. Francis Brooklyn,Wagner
Oregon St.,Stanford
Temple,La Salle
UConn,Cincinnati
Chattanooga,UNCG
Jacksonville,USC Upstate
Tennessee Tech,UT Martin
Colorado,Utah
Charleston So.,VMI
Virginia Tech,Duke
Western Ky.,La.-Monroe
Ga. Southern,Wofford
Akron,North Dakota St.
Brown,Harvard
Butler,Saint Louis
Cornell,Penn
Columbia,Princeton
Long Beach St.,SFA
Stetson,FGCU
Utah St.,Illinois St.
Yale,Dartmouth
Alabama A&M,Texas Southern
Fairfield,Albany (NY)
Southern U.,Alcorn
Arizona,Washington St.
Arizona St.,Washington
Ark.-Pine Bluff,Grambling
Florida,Arkansas
American,Army West Point
Ole Miss,Auburn
Southeast Mo. St.,Ball St.
Oklahoma,Baylor
Belmont,Ohio
Bethune-Cookman,South Carolina St.
Fort Wayne,Bowling Green
Brown,Dartmouth
CSU Bakersfield,Pacifica
Cal Poly,Loyola Marymount
A&M-Corpus Christi,Cal St. Fullerton
Oregon St.,California
Youngstown St.,Central Mich.
Rider,Charleston So.
Maryland,Clemson
Western Caro.,Coastal Caro.
Colorado St.,New Mexico
Saint Mary's (CA),Creighton
Davidson,Montana
DePaul,UConn
Delaware St.,Norfolk St.
UNI,Denver
Wichita St.,Detroit Mercy
Drake,Green Bay
Towson,Drexel
Duquesne,St. Bonaventure
Jacksonville,ETSU
SMU,East Carolina
Northern Ill.,Eastern Ill.
Valparaiso,Eastern Ky.
Eastern Mich.,Missouri St.
Chattanooga,Elon
Wright St.,Evansville
Robert Morris,Fairleigh Dickinson
Fla. Atlantic,Little Rock
Fordham,Richmond
Fresno St.,Boise St.
Ga. Southern,Furman
Col. of Charleston,Gardner-Webb
Syracuse,Georgetown
Gonzaga,San Diego
Hampton,Saint Peter's
Hawaii,Northern Ariz.
Howard,Coppin St.
Idaho St.,Idaho
Ill.-Chicago,Bradley
Indiana St.,Iona
Iowa St.,Texas Tech
Mississippi Val.,Jackson St.
UNC Asheville,Jacksonville St.
James Madison,Georgia St.
Kansas,TCU
LSU,Alabama
Liberty,Austin Peay
Kennesaw St.,Lipscomb
UT Martin,Longwood
Louisiana,Western Ky.
Loyola Chicago,Kent St.
Buffalo,Manhattan
Marshall,UAB
Massachusetts,Dayton
Toledo,McNeese
Memphis,Southern Miss.
Southern Ill.,Miami (OH)
Middle Tenn.,La.-Monroe
IUPUI,Milwaukee
Kentucky,Missouri
Saint Francis (PA),Monmouth
Montana St.,South Dakota
High Point,Morgan St.
Murray St.,South Dakota St.
N.C. Central,N.C. A&T
NJIT,New Orleans
New Hampshire,Binghamton
North Carolina,NC State
Omaha,North Dakota
North Florida,USC Upstate
South Ala.,North Texas
Mercer,Northern Ky.
Niagara,Northwestern St.
Oakland,Morehead St.
Western Mich.,Pacific
Columbia,Penn
Portland,Santa Clara
Portland St.,UC Riverside
Alabama St.,Prairie View
Presbyterian,The Citadel
Cornell,Princeton
Rutgers,Providence
Quinnipiac,Bryant
Rice,Tulane
Central Ark.,SIUE
Sacred Heart,Central Conn. St.
Saint Joseph's,George Washington
Eastern Wash.,Sam Houston St.
San Diego St.,Nevada
San Francisco,Pepperdine
Campbell,Savannah St.
Louisville,Seton Hall
Georgia,South Carolina
Winthrop,Southeastern La.
Southern Utah,CSUN
Mt. St. Mary's,St. Francis Brooklyn
Oregon,Stanford
Tennessee St.,Loyola Maryland
Texas,Kansas St.
Texas A&M,Tennessee
Lamar University,Texas St.
Arkansas St.,Troy
UC Davis,Northern Colo.
UC Santa Barbara,Sacramento St.
UCF,Tulsa
UMBC,Boston U.
Tennessee Tech,UMKC
Samford,UNCG
UNCW,Delaware
UT Arlington,UC Irvine
New Mexico St.,UTEP
Chicago St.,UTRGV
UTSA,Nicholls St.
Houston Baptist,Utah Valley
Xavier,VCU
Marist,VMI
Mississippi St.,Vanderbilt
Vermont,Canisius
Villanova,Marquette
Wake Forest,Miami (FL)
Oral Roberts,Weber St.
West Virginia,Oklahoma St.
Western Ill.,Cleveland St.
George Mason,William & Mary
Wyoming,UNLV
Yale,Harvard
Duke,Boston College
Bucknell,Holy Cross
Virginia,Georgia Tech
Hofstra,Old Dominion
Michigan,Illinois
Wagner,LIU Brooklyn
Rhode Island,La Salle
Lafayette,Lehigh
Ohio St.,Michigan St.
Colgate,Navy
Notre Dame,Cincinnati
Purdue,Northwestern
Siena,Radford
St. John's (NY),Pittsburgh
Maine,Stony Brook
Charlotte,Temple
Southern California,UCLA
Virginia Tech,Florida St.
Alabama St.,Texas Southern
Ark.-Pine Bluff,Jackson St.
Bethune-Cookman,Savannah St.
Delaware St.,Hampton
Florida A&M,South Carolina St.
Mississippi Val.,Grambling
Houston Baptist,New Orleans
UMES,Howard
Iowa St.,Kansas
Kansas St.,Texas Tech
Marquette,Syracuse
Alabama A&M,Prairie View
Central Conn. St.,Quinnipiac
Bryant,Sacred Heart
Seton Hall,Villanova
Alabama,Auburn
Chicago St.,Eastern Ill.
Detroit Mercy,Loyola Chicago
Tennessee,Florida
George Mason,Towson
Minnesota,Indiana
Liberty,VMI
Xavier,Memphis
Green Bay,Milwaukee
Wisconsin,Nebraska
UCF,Ga. Southwestern
North Dakota St.,Utah Valley
Florida St.,Wake Forest
Ill.-Chicago,Wright St.
Air Force,Wyoming
Valparaiso,Youngstown St.
Ohio,Akron
Southern California,Arizona
UCLA,Arizona St.
Army West Point,Holy Cross
West Virginia,Baylor
Boise St.,Nevada
Bucknell,American
Kent St.,Buffalo
Ball St.,Central Mich.
Coastal Caro.,Winthrop
Morgan St.,Coppin St.
Bradley,Creighton
Charlotte,Dayton
DePaul,Louisville
Northern Ill.,Eastern Mich.
Elon,Davidson
Wichita St.,Evansville
Colorado St.,Fresno St.
Gardner-Webb,Charleston So.
Georgia St.,Northeastern
Georgia Tech,Maryland
Hofstra,Delaware
Indiana St.,Drake
LSU,Arkansas
Colgate,Lafayette
Lehigh,Navy
Campbell,Longwood
Bowling Green,Miami (OH)
Kentucky,Mississippi St.
Illinois St.,Missouri St.
NC State,Boston College
TCU,Oklahoma St.
Penn St.,Michigan
Iowa,Purdue
High Point,Radford
SMU,Rice
Richmond,George Washington
Belmont,SIUE
Saint Louis,Saint Joseph's
Pepperdine,Saint Mary's (CA)
New Mexico,San Diego St.
Pittsburgh,South Fla.
Southern Ill.,UNI
Stanford,Colorado
Texas,Oklahoma
Ole Miss,Texas A&M
Tulane,UAB
UConn,Georgetown
UNC Asheville,Presbyterian
UTEP,Houston
Vanderbilt,Georgia
Miami (FL),Virginia Tech
Toledo,Western Mich.
UNCW,William & Mary
Grambling,Alabama A&M
Jackson St.,Alabama St.
Appalachian St.,Samford
Mississippi Val.,Ark.-Pine Bluff
Austin Peay,Southeast Mo. St.
BYU,Gonzaga
Binghamton,Vermont
Bryant,Robert Morris
CSUN,Cal Poly
California,Utah
Canisius,Saint Peter's
Central Conn. St.,Saint Francis (PA)
Western Caro.,Chattanooga
Temple,Detroit Mercy
Old Dominion,Drexel
Virginia,Duke
Tennessee Tech,Eastern Ky.
La.-Monroe,FIU
Fairleigh Dickinson,Wagner
The Citadel,Furman
Hartford,UMBC
IUPUI,South Dakota
UTSA,Idaho
Lamar University,Central Ark.
Lipscomb,Jacksonville
Little Rock,Louisiana
Louisiana Tech,Utah St.
McNeese,Oral Roberts
FGCU,Mercer
Troy,Middle Tenn.
South Carolina,Missouri
Monmouth,Mt. St. Mary's
Murray St.,UT Martin
Albany (NY),New Hampshire
Niagara,Rider
Clemson,North Carolina
Portland St.,North Dakota
North Texas,Arkansas St.
Northern Ariz.,Idaho St.
Eastern Wash.,Northern Colo.
Northern Ky.,North Florida
Northwestern,Ohio St.
Oregon,Oregon St.
Cal St. Fullerton,Pacific
Prairie View,Alcorn
Sacramento St.,Weber St.
LIU Brooklyn,Sacred Heart
Sam Houston St.,Nicholls St.
San Diego,San Francisco
UT Arlington,San Jose St.
Santa Clara,Loyola Marymount
Texas St.,Seattle U
Omaha,South Dakota St.
A&M-Corpus Christi,Southeastern La.
Southern Utah,Montana St.
St. Francis Brooklyn,Quinnipiac
Stetson,Kennesaw St.
Boston U.,Stony Brook
Tennessee St.,Morehead St.
Texas Southern,Southern U.
UC Riverside,UC Davis
UNCG,Ga. Southern
Western Ill.,UMKC
Western Ky.,South Ala.
Col. of Charleston,Wofford
Cornell,Brown
Penn,Dartmouth
ETSU,USC Upstate
Iona,Loyola Maryland
Manhattan,Fairfield
Siena,Marist
Princeton,Harvard
Hawaii,UC Santa Barbara
Columbia,Yale
Buffalo,Akron
Grambling,Alabama St.
Texas Southern,Alcorn
Southern California,Arizona St.
Arkansas,Kentucky
Lehigh,Army West Point
Austin Peay,UT Martin
Loyola Marymount,BYU
Toledo,Ball St.
Baylor,Kansas St.
Bowling Green,Ohio
Columbia,Brown
Bryant,Saint Francis (PA)
VCU,Butler
California,Colorado
High Point,Campbell
Canisius,Rider
Central Conn. St.,Robert Morris
Northern Ill.,Central Mich.
St. Bonaventure,Charlotte
Appalachian St.,Chattanooga
Charleston So.,Coastal Caro.
Furman,Col. of Charleston
Holy Cross,Colgate
Boise St.,Colorado St.
Creighton,Wichita St.
Dayton,Richmond
Denver,New Mexico St.
Ill.-Chicago,Detroit Mercy
Drake,Southern Ill.
Duke,Miami (FL)
Southern Miss.,East Carolina
Tennessee St.,Eastern Ky.
Eastern Mich.,Western Mich.
Elon,UNCG
FGCU,Kennesaw St.
Fairleigh Dickinson,Mt. St. Mary's
Fla. Atlantic,FIU
Florida,Alabama
Saint Joseph's,Fordham
Oakland,Fort Wayne
Fresno St.,Air Force
Davidson,Ga. Southern
Gardner-Webb,Presbyterian
Delaware,George Mason
Georgetown,Rutgers
Georgia,Tennessee
Green Bay,Valparaiso
Hampton,Florida A&M
Towson,Hofstra
Houston,Marshall
Howard,Delaware St.
Texas St.,Idaho
Illinois,Nebraska
UNI,Illinois St.
Indiana,Iowa
Evansville,Indiana St.
Oklahoma,Iowa St.
Jackson St.,Alabama A&M
Belmont,Jacksonville St.
Kansas,West Virginia
La Salle,Duquesne
Lafayette,American
Radford,Liberty
Little Rock,Arkansas St.
UC Irvine,Long Beach St.
VMI,Longwood
La.-Monroe,Louisiana
Loyola Chicago,Cleveland St.
Xavier,Massachusetts
McNeese,Central Ark.
Stetson,Mercer
Miami (OH),Kent St.
Michigan,Michigan St.
Mississippi St.,Ole Miss
Missouri,LSU
Missouri St.,Bradley
Monmouth,Wagner
Montana St.,Montana
Tennessee Tech,Morehead St.
Murray St.,Southeast Mo. St.
N.C. A&T,South Carolina St.
NJIT,Houston Baptist
Navy,Bucknell
Niagara,Saint Peter's
A&M-Corpus Christi,Nicholls St.
Norfolk St.,Bethune-Cookman
Eastern Wash.,North Dakota
Lipscomb,North Florida
Northern Ariz.,Weber St.
Northern Ky.,Jacksonville
SFA,Northwestern St.
Marquette,Notre Dame
Northeastern,Old Dominion
Omaha,North Dakota St.
Lamar University,Oral Roberts
Penn,Harvard
Minnesota,Penn St.
Gonzaga,Portland
Portland St.,Northern Colo.
Prairie View,Southern U.
Princeton,Dartmouth
LIU Brooklyn,Quinnipiac
Eastern Ill.,SIUE
UAB,SMU
Sacramento St.,Idaho St.
George Washington,Saint Louis
Saint Mary's (CA),Santa Clara
Sam Houston St.,Southeastern La.
San Diego,Pepperdine
N.C. Central,Savannah St.
UTSA,Seattle U
St. Francis Brooklyn,Sacred Heart
Providence,St. John's (NY)
Syracuse,Louisville
Texas Tech,TCU
Temple,Rhode Island
Oklahoma St.,Texas
Texas A&M,South Carolina
Troy,South Ala.
Tulsa,Tulane
Cal St. Fullerton,UC Davis
UC Riverside,Pacific
CSUN,UC Santa Barbara
UCF,Memphis
UCLA,Arizona
Cincinnati,UConn
Morgan St.,UMES
IUPUI,UMKC
Drexel,UNCW
Nevada,UNLV
Rice,UTEP
UT Arlington,Utah St.
Utah Valley,Chicago St.
Auburn,Vanderbilt
Virginia Tech,Clemson
Wake Forest,Maryland
Western Caro.,Samford
Western Ill.,South Dakota
Western Ky.,Middle Tenn.
William & Mary,James Madison
Winthrop,UNC Asheville
Wofford,The Citadel
Wright St.,Youngstown St.
New Mexico,Wyoming
Cornell,Yale
UMBC,Binghamton
Boston College,Virginia
Hawaii,Cal Poly
South Fla.,DePaul
Vermont,Hartford
Loyola Maryland,Manhattan
Marist,Fairfield
Georgia Tech,NC State
New Hampshire,Maine
North Carolina,Florida St.
Wisconsin,Purdue
Iona,Siena
Stanford,Utah
Stony Brook,Albany (NY)
UTRGV,New Orleans
Pittsburgh,Villanova
Washington,Washington St.
Texas,Baylor
Coppin St.,UMES
Morgan St.,Delaware St.
Hampton,Bethune-Cookman
Kansas,Texas Tech
Louisville,Cincinnati
N.C. A&T,Savannah St.
Norfolk St.,Florida A&M
N.C. Central,South Carolina St.
Southern Utah,Montana
Kent St.,Bowling Green
Buffalo,Ohio
Presbyterian,Campbell
Central Mich.,Eastern Mich.
Clemson,Boston College
Ill.-Chicago,Cleveland St.
Iowa,Illinois
Indiana,Ohio St.
Kansas St.,TCU
Coastal Caro.,Liberty
UNC Asheville,Longwood
Rutgers,Marquette
Marshall,Southern Miss.
Akron,Miami (OH)
Green Bay,Milwaukee
Missouri,Arkansas
Ole Miss,Alabama
Providence,Seton Hall
Notre Dame,St. John's (NY)
Toledo,Northern Ill.
UNLV,Boise St.
UTEP,Memphis
Duke,Virginia Tech
Western Mich.,Ball St.
Radford,Winthrop
Youngstown St.,Loyola Chicago
Army West Point,American
Auburn,Tennessee
Bryant,Mt. St. Mary's
Wagner,Central Conn. St.
Duquesne,Charlotte
Dayton,St. Bonaventure
Syracuse,DePaul
East Carolina,Tulane
Fordham,Temple
Miami (FL),Georgia Tech
Hampton,N.C. Central
Houston,Rice
Iowa St.,Oklahoma St.
La Salle,George Washington
Lafayette,Holy Cross
Lehigh,Colgate
Mercer,Lipscomb
Bucknell,Navy
Nebraska,Minnesota
Nevada,New Mexico
Maryland,North Carolina
FGCU,North Florida
Loyola Marymount,Portland
Purdue,Michigan
LIU Brooklyn,Quinnipiac
Saint Joseph's,Rhode Island
Xavier,Saint Louis
San Diego St.,Air Force
CSU Bakersfield,Seattle U
South Carolina,Mississippi St.
South Fla.,UConn
Eastern Ill.,Southeast Mo. St.
Robert Morris,St. Francis Brooklyn
California,Stanford
Texas A&M,LSU
Tulsa,SMU
UAB,UCF
Washington St.,UCLA
Morehead St.,UT Martin
VCU,Richmond
Florida,Vanderbilt
Villanova,Georgetown
NC State,Wake Forest
Washington,Southern California
Oklahoma,West Virginia
Wyoming,Colorado St.
Massachusetts,Butler
Coppin St.,Bethune-Cookman
South Carolina St.,Delaware St.
Denver,UT Arlington
Bradley,Drake
Stetson,ETSU
Southeast Mo. St.,Eastern Ky.
Morgan St.,Florida A&M
Campbell,Gardner-Webb
Georgia,Kentucky
CSUN,Hawaii
Idaho St.,Eastern Wash.
High Point,Liberty
UC Davis,Long Beach St.
VMI,Longwood
New Mexico St.,Louisiana Tech
Southeastern La.,McNeese
Michigan St.,Wisconsin
Nicholls St.,Lamar University
Norfolk St.,N.C. A&T
Montana St.,Northern Ariz.
Northwestern St.,A&M-Corpus Christi
Colorado,Oregon
Pacific,UC Irvine
Northwestern,Penn St.
Weber St.,Portland St.
Montana,Sacramento St.
SFA,Sam Houston St.
Pepperdine,San Diego
Loyola Marymount,San Francisco
Louisiana Tech,San Jose St.
Missouri St.,Southern Ill.
Northern Colo.,Southern Utah
Morehead St.,Tennessee St.
Utah St.,Texas St.
Cal Poly,UC Riverside
UC Santa Barbara,Cal St. Fullerton
Savannah St.,UMES
Jacksonville,USC Upstate
Utah,Oregon St.
Florida St.,Virginia
Charleston So.,Winthrop
Akron,Kent St.
San Diego,BYU
Bowling Green,Buffalo
Brown,Penn
Harvard,Columbia
Drake,Creighton
Dartmouth,Cornell
Saint Peter's,Fairfield
Troy,Fla. Atlantic
Green Bay,Ill.-Chicago
UNI,Illinois St.
Evansville,Indiana St.
North Texas,Louisiana
Siena,Marist
Mercer,USC Upstate
Eastern Ky.,Murray St.
Yale,Princeton
Furman,Samford
Loyola Marymount,Santa Clara
Seton Hall,Rutgers
FGCU,Stetson
Belmont,Tennessee St.
Chattanooga,UNCG
The Citadel,Western Caro.
La.-Monroe,Western Ky.
Missouri St.,Wichita St.
Ga. Southern,Wofford
Youngstown St.,Wright St.
Air Force,New Mexico
Furman,Appalachian St.
Arizona,Arizona St.
Bucknell,Army West Point
Ball St.,Northern Ill.
Baylor,Kansas
Stony Brook,Binghamton
Brown,Princeton
Butler,Xavier
Utah Valley,CSU Bakersfield
Cal Poly,Cal St. Fullerton
Iona,Canisius
Western Mich.,Central Mich.
Charlotte,Saint Joseph's
Miami (FL),Clemson
Colorado,Oregon St.
Colorado St.,Nevada
Harvard,Cornell
Dartmouth,Columbia
George Washington,Dayton
DePaul,Pittsburgh
Denver,Louisiana Tech
East Carolina,Marshall
Eastern Mich.,Toledo
UNCG,Elon
Kentucky,Florida
St. Bonaventure,Fordham
Davidson,Ga. Southern
Drexel,George Mason
Georgetown,Syracuse
Alabama,Georgia
Boston College,Georgia Tech
Loyola Marymount,Gonzaga
Valparaiso,Green Bay
UMBC,Hartford
Delaware,Hofstra
Tulane,Houston
Houston Baptist,Chicago St.
Creighton,Indiana St.
Oklahoma St.,Kansas St.
Wagner,LIU Brooklyn
LSU,Ole Miss
Lafayette,Lehigh
Gardner-Webb,Liberty
FIU,Little Rock
Pacific,Long Beach St.
Middle Tenn.,Louisiana
Albany (NY),Maine
Loyola Maryland,Manhattan
Rhode Island,Massachusetts
Nicholls St.,McNeese
Memphis,UAB
Mercer,FGCU
Ohio,Miami (OH)
Mississippi St.,Auburn
Tennessee,Missouri
Belmont,Murray St.
Florida St.,NC State
UTRGV,NJIT
Iowa,Nebraska
Vermont,New Hampshire
Siena,Niagara
North Carolina,Duke
North Dakota,Southern Utah
Montana,Northern Ariz.
Northwestern St.,Sam Houston St.
Louisville,Notre Dame
TCU,Oklahoma
Central Ark.,Oral Roberts
Idaho St.,Portland St.
UConn,Providence
Purdue,Minnesota
Richmond,Duquesne
Fairfield,Rider
Robert Morris,Mt. St. Mary's
SFA,A&M-Corpus Christi
Montana St.,Sacramento St.
Saint Louis,La Salle
San Diego,Saint Mary's (CA)
Boise St.,San Diego St.
San Jose St.,Texas St.
Idaho,Seattle U
IUPUI,South Dakota St.
Cincinnati,South Fla.
Southeastern La.,Lamar University
Washington St.,Southern California
St. John's (NY),Marquette
Texas Tech,Texas
Arkansas,Texas A&M
Arkansas St.,Troy
Rice,Tulsa
UC Davis,UC Irvine
UC Santa Barbara,UC Riverside
Southern Miss.,UCF
Washington,UCLA
UNLV,Fresno St.
New Mexico St.,UT Arlington
SMU,UTEP
Utah St.,UTSA
Utah,Oregon
Charleston So.,VMI
Vanderbilt,South Carolina
Weber St.,Eastern Wash.
West Virginia,Iowa St.
Col. of Charleston,Western Caro.
South Dakota,Western Ill.
South Ala.,Western Ky.
Illinois St.,Wichita St.
James Madison,William & Mary
Detroit Mercy,Wright St.
Yale,Penn
Davidson,Appalachian St.
Wichita St.,Creighton
Col. of Charleston,Elon
Middle Tenn.,FIU
Oakland,Fort Wayne
Northeastern,George Mason
Ohio St.,Illinois
Michigan,Indiana
Delaware,James Madison
Charleston So.,Liberty
Fairfield,Manhattan
Virginia,Maryland
Michigan St.,Northwestern
Iona,Niagara
Penn St.,Wisconsin
Albany (NY),Stony Brook
Vermont,UMBC
North Dakota St.,UMKC
Temple,VCU
Wake Forest,Virginia Tech
Arkansas St.,Western Ky.
