Winner,Loser
Gardner-Webb,Liberty
North Carolina State,Wake Forest
Notre Dame,Clemson
Michigan,Ohio State
Marquette,Seton Hall
Florida,Tennessee
Texas,Oklahoma State
Wichita State,Southern Illinois
Wyoming,San Diego State
American,Lehigh
Kentucky,Auburn
Eastern Michigan,Ball State
Boise State,New Mexico
Indiana State,Bradley
Bucknell,Navy
Campbell,Presbyterian
Boston University,Colgate
UConn,South Florida
Dayton,Rhode Island
Delaware,James Madison
Villanova,DePaul
Richmond,Duquesne
Evansville,Illinois State
St. Bonaventure,Fordham
Holy Cross,Army
Penn State,Indiana
Iona,St. Peter's
Kent State,Bowling Green State
Lafayette,Loyola (MD)
Winthrop,Longwood
Hartford,Maine
UMBC,Albany (NY)
George Mason,UMass
Memphis,UCF
Buffalo,Miami (OH)
Georgia,Mississippi State
Missouri State,Drake
Nebraska,Illinois
Fresno State,Nevada
Binghamton,New Hampshire
NJIT,Maine-Fort Kent
Northern Illinois,Central Michigan
Northern Iowa,Loyola (IL)
Texas Tech,Oklahoma
Syracuse,Pitt
Air Force,San Jose State
UT-Martin,Southeast Missouri State
Texas A&M,LSU
Baylor,Texas Christian
Toledo,Ohio
Vermont,UMass-Lowell
VCU,George Washington
Coastal Carolina,Virginia Military Institute
Washington,Stanford
University of California,Washington State
Western Michigan,Akron
Alabama-Birmingham,Southern Miss
Appalachian State,Samford
Austin Peay,Eastern Illinois
Belmont,Tennessee State
Creighton,Butler
Cal State Bakersfield,Idaho
Cal State Fullerton,UC-Davis
Cal Poly,Cal State Northridge
Hawaii,UC-Riverside
Cleveland State,UIC
College of Charleston,Drexel
ETSU,Florida Gulf Coast
Eastern Washington,Sacramento State
Quinnipiac,Fairfield
North Carolina-Greensboro,Georgia Southern
Georgia Tech,Boston College
Gonzaga,Pepperdine
Oral Roberts,Houston Baptist
Incarnate Word,Abilene Christian
Fort Wayne,South Dakota
IUPUI,Denver
Morehead State,Jacksonville State
Stephen F. Austin,Lamar
UCSB,Long Beach State
Louisiana,Little Rock
Texas-Arlington,Louisiana-Monroe
Michigan State,Northwestern
Middle Tennessee,Tulane
Missouri,Arkansas
Murray State,Southern Illinois-Edwardsville
South Dakota State,Omaha
New Mexico State,UMKC
New Orleans,Nicholls State
North Carolina-Wilmington,Northeastern
Montana State,North Dakota
Old Dominion,North Texas
Northern Colorado,Montana
Pacific,BYU
Portland,Loyola Marymount
Northern Arizona,Portland State
Radford,North Carolina-Asheville
Manhattan,Rider
Robert Morris,Saint Francis (PA)
Saint Mary's (CA),San Diego
Sam Houston State,Northwestern State
St. John's (NY),Seton Hall
Arkansas State,South Alabama
South Carolina,Vanderbilt
Southeastern Louisiana,McNeese State
Utah,USC
Weber State,Southern Utah
Tennessee Tech,Eastern Kentucky
Texas A&M-Corpus Christi,Central Arkansas
Florida Atlantic,UTEP
Texas-Rio Grande Valley,Chicago State
Florida International,UTSA
Tulsa,East Carolina
UCLA,Colorado
Seattle,Utah Valley
North Dakota State,Western Illinois
Western Kentucky,Troy
Wisconsin,Minnesota
Green Bay,Youngstown State
Arizona State,Arizona
Princeton,Brown
Chattanooga,Western Carolina
Harvard,Columbia
Cornell,Dartmouth
Iona,Monmouth
North Florida,Jacksonville
Kennesaw State,Northern Kentucky
Marist,Siena
Mercer,Lipscomb
Canisius,Niagara
Oakland,Detroit
SMU,Rutgers
Louisville,Temple
Yale,Penn
Abilene Christian,Dallas Christian
Akron,Northern Illinois
Alabama A&M,Alabama State
Tulane,Alabama-Birmingham
Albany (NY),Maine
Alcorn State,Mississippi Valley State
Wofford,Appalachian State
Arkansas,LSU
Auburn,Mississippi State
Southern Illinois-Edwardsville,Austin Peay
Bowling Green State,Ball State
Baylor,Kansas State
Delaware State,Bethune-Cookman
Brown,Penn
Bucknell,Army
Ohio,Buffalo
Cal State Bakersfield,Seattle
Hawaii,Cal State Fullerton
UC-Irvine,UC-Riverside
Cal State Northridge,UCSB
Longwood,Campbell
Central Connecticut,Sacred Heart
Charleston Southern,Winthrop
Marshall,Charlotte
Cincinnati,Houston
Virginia,Clemson
Green Bay,Cleveland State
Coastal Carolina,Gardner-Webb
Northeastern,College of Charleston
Columbia,Dartmouth
UConn,Memphis
Harvard,Cornell
Drake,Loyola (IL)
Duke,Maryland
ETSU,Stetson
Eastern Michigan,Toledo
Eastern Washington,Northern Arizona
Elon,Samford
Rider,Fairfield
Saint Francis (PA),Fairleigh Dickinson
Florida A&M,Coppin State
Fresno State,Colorado State
Furman,Citadel
St. Bonaventure,George Mason
UMass,George Washington
Georgia,Ole Miss
Davidson,Georgia Southern
Gonzaga,Loyola Marymount
Hartford,New Hampshire
Houston Baptist,Central Arkansas
Ohio State,Illinois
Illinois State,Bradley
Indiana State,Southern Illinois
Iowa State,Texas Tech
Denver,Fort Wayne
South Dakota,IUPUI
Eastern Kentucky,Jacksonville State
James Madison,North Carolina-Wilmington
Kansas,Texas Christian
Kent State,Central Michigan
Florida,Kentucky
St. Joseph's,La Salle
Lafayette,American
Northwestern State,Lamar
Holy Cross,Lehigh
Virginia Military Institute,Liberty
Long Beach State,Cal Poly
Louisiana,Arkansas State
Louisiana-Monroe,Little Rock
Louisiana Tech,Rice
Boston University,Loyola (MD)
Marquette,Xavier
Maryland-Eastern Shore,Howard
Stony Brook,UMass-Lowell
Middle Tennessee,Southern Miss
Valparaiso,Milwaukee
Missouri,Tennessee
Northern Iowa,Missouri State
Murray State,Eastern Illinois
Navy,Colgate
North Dakota State,Omaha
New Mexico,Nevada
New Mexico State,Chicago State
Hampton,Norfolk State
UNC,Pitt
North Dakota,Montana
North Texas,East Carolina
Northern Colorado,Montana State
Oklahoma,Oklahoma State
San Diego,Pacific
Iowa,Penn State
Portland,Pepperdine
Sacramento State,Portland State
Prairie View,Jackson State
Presbyterian,North Carolina-Asheville
Providence,DePaul
Purdue,Indiana
High Point,Radford
Duquesne,Rhode Island
Richmond,Fordham
Robert Morris,Mount St. Mary's
Saint Louis,VCU
BYU,Saint Mary's (CA)
Stephen F. Austin,Sam Houston State
San Diego State,Air Force
Wyoming,San Jose State
San Francisco,Santa Clara
Savannah State,North Carolina A&T
South Carolina,Alabama
North Carolina Central,South Carolina State
Florida Gulf Coast,South Carolina Upstate
UCF,South Florida
Southeastern Louisiana,Nicholls State
Arkansas-Pine Bluff,Southern
Idaho State,Southern Utah
Syracuse,North Carolina State
Morehead State,Tennessee Tech
Texas,West Virginia
Texas A&M-Corpus Christi,Oral Roberts
Texas-Arlington,Texas State
UTEP,Florida International
Texas-Rio Grande Valley,UMKC
UTSA,Florida Atlantic
Texas Southern,Grambling
Troy,Georgia State
Tulsa,Old Dominion
UCLA,Utah
UNLV,Utah State
Utah Valley,Idaho
Vanderbilt,Texas A&M
Vermont,UMBC
Virginia Tech,Miami (FL)
Florida State,Wake Forest
University of California,Washington
Stanford,Washington State
South Dakota State,Western Illinois
South Alabama,Western Kentucky
Western Michigan,Miami (OH)
Towson,William & Mary
Yale,Princeton
Youngstown State,UIC
Notre Dame,Boston College
Creighton,Villanova
Drexel,Hofstra
Wichita State,Evansville
Lipscomb,Kennesaw State
LIU-Brooklyn,St. Francis (NY)
Louisville,Rutgers
Manhattan,Niagara
Mercer,Northern Kentucky
Wisconsin,Michigan
Nebraska,Michigan State
Marist,Monmouth
McNeese State,New Orleans
Western Carolina,North Carolina-Greensboro
Minnesota,Northwestern
Wright State,Oakland
Oregon,Oregon State
Quinnipiac,St. Peter's
Canisius,Siena
Colorado,USC
St. John's (NY),Georgetown
Temple,SMU
Wagner,Bryant
Alcorn State,Arkansas-Pine Bluff
Baylor,Oklahoma State
Davidson,Citadel
Florida A&M,Delaware State
UNC,Florida State
Georgia State,Texas State
High Point,Charleston Southern
Idaho State,Weber State
Morgan State,Maryland-Eastern Shore
Grambling,Prairie View
North Carolina Central,Savannah State
South Carolina State,North Carolina A&T
South Carolina Upstate,Stetson
Southern,Mississippi Valley State
Jackson State,Texas Southern
Towson,Delaware
William & Mary,North Carolina-Wilmington
Abilene Christian,Arlington Baptist
Clemson,North Carolina State
Boise State,Colorado State
Drake,Northern Iowa
Duke,Georgia Tech
Idaho,Cal State Northridge
Detroit,UIC
Illinois State,Missouri State
Iowa State,Texas
Louisville,South Florida
Maryland,Wake Forest
Kentucky,Ole Miss
San Jose State,Nevada
Villanova,Providence
George Washington,Richmond
San Diego State,Utah State
Southern Illinois,Bradley
Central Connecticut,St. Francis (NY)
St. John's (NY),Butler
Tennessee,Georgia
Kansas,Texas Tech
Virginia,Virginia Tech
Wyoming,Fresno State
Arkansas,South Carolina
Army,Colgate
Albany (NY),Binghamton
Boston University,American
Buffalo,Akron
UCLA,University of California
Cincinnati,UCF
Central Michigan,Ball State
College of Charleston,William & Mary
Colorado,Arizona State
Dayton,La Salle
Florida,Auburn
Gardner-Webb,Presbyterian
Saint Louis,George Mason
High Point,Liberty
Delaware,Hofstra
Lafayette,Holy Cross
Indiana State,Evansville
James Madison,Drexel
Kansas State,Texas Christian
Lehigh,Navy
Radford,Longwood
LSU,Mississippi State
Wichita State,Loyola (IL)
Bucknell,Loyola (MD)
Creighton,Marquette
NJIT,Maryland-Eastern Shore
Hartford,UMass-Lowell
Miami (FL),Notre Dame
Kent State,Miami (OH)
Illinois,Minnesota
Missouri,Vanderbilt
Manhattan,Monmouth
Morehead State,Austin Peay
Morgan State,Coppin State
New Mexico,UNLV
Vermont,New Hampshire
North Carolina-Asheville,Charleston Southern
Elon,North Carolina-Greensboro
Western Michigan,Ohio
Ohio State,Northwestern
Oregon,Washington
St. Joseph's,Rhode Island
SMU,Houston
St. Bonaventure,Duquesne
Stony Brook,UMBC
Boston College,Syracuse
Arizona,Utah
Virginia Military Institute,Campbell
Winthrop,Coastal Carolina
Xavier,DePaul
Western Carolina,Appalachian State
Arkansas State,Texas-Arlington
Belmont,Eastern Illinois
Toledo,Bowling Green State
BYU,Gonzaga
Fairleigh Dickinson,Bryant
Cal State Fullerton,Cal Poly
Long Beach State,UC-Davis
UCSB,UC-Riverside
Quinnipiac,Canisius
Mount St. Mary's,Central Connecticut
Middle Tennessee,Charlotte
Georgia Southern,Chattanooga
Utah Valley,Chicago State
Denver,Western Illinois
East Carolina,Louisiana Tech
Tulsa,Florida Atlantic
North Texas,Florida International
Georgia State,Louisiana-Monroe
Green Bay,Valparaiso
UC-Irvine,Hawaii
Jacksonville,ETSU
Louisiana,Troy
Pepperdine,Loyola Marymount
Alabama-Birmingham,Marshall
Cal State Bakersfield,UMKC
Montana,Weber State
Montana State,Idaho State
Nebraska,Penn State
New Orleans,Southeastern Louisiana
Fairfield,Niagara
UNC,Duke
South Carolina Upstate,North Florida
Towson,Northeastern
Northern Colorado,Northern Arizona
Northern Illinois,Eastern Michigan
Old Dominion,Rice
Oregon State,Washington State
Michigan State,Purdue
Robert Morris,LIU-Brooklyn
Memphis,Rutgers
Sacramento State,North Dakota
St. Francis (NY),Saint Francis (PA)
St. Peter's,Marist
San Diego,Portland
San Francisco,Saint Mary's (CA)
Santa Clara,Pacific
Grand Canyon,Seattle
Seton Hall,Georgetown
South Dakota,Omaha
Southeast Missouri State,Jacksonville State
Southern Miss,UTSA
Portland State,Southern Utah
Stanford,USC
UConn,Temple
Tennessee Tech,UT-Martin
Tennessee State,Southern Illinois-Edwardsville
Texas A&M,Alabama
New Mexico State,Texas-Rio Grande Valley
Texas State,South Alabama
UTEP,Tulane
Wagner,Sacred Heart
Wofford,Furman
Youngstown State,Milwaukee
Columbia,Brown
Yale,Cornell
Florida Gulf Coast,Mercer
Oakland,UIC
Lipscomb,Northern Kentucky
UMass,VCU
Harvard,Penn
Princeton,Dartmouth
Iona,Rider
Siena,Manhattan
Kennesaw State,Stetson
Wright State,Detroit
Abilene Christian,Southwestern Adventist
Nevada,Air Force
Ohio,Akron
Alabama,Missouri
Southern,Alabama A&M
Alabama State,Alcorn State
American,Army
Texas-Arlington,Little Rock
Arkansas-Pine Bluff,Prairie View
Arkansas State,Texas State
Vanderbilt,Auburn
Eastern Kentucky,Austin Peay
Florida A&M,Bethune-Cookman
Boise State,UNLV
Bradley,Loyola (IL)
BYU,Portland
Bryant,Central Connecticut
Cal Poly,UC-Riverside
Cal State Northridge,UC-Irvine
UCSB,Cal State Fullerton
Liberty,Campbell
Canisius,Fairfield
Oral Roberts,Central Arkansas
Alabama-Birmingham,Charlotte
Chicago State,Cal State Bakersfield
Louisville,Cincinnati
Cleveland State,Milwaukee
Colgate,Loyola (MD)
Arizona,Colorado
Colorado State,Wyoming
Norfolk State,Coppin State
Brown,Cornell
Davidson,Wofford
Delaware State,Maryland-Eastern Shore
Denver,Omaha
Marquette,DePaul
Duke,Syracuse
Dayton,Duquesne
East Carolina,Rice
Southern Illinois,Evansville
Fairleigh Dickinson,Sacred Heart
North Texas,Florida Atlantic
Tulsa,Florida International
Furman,Appalachian State
Gardner-Webb,Winthrop
Georgetown,Xavier
Elon,Georgia Southern
Georgia State,Louisiana
Clemson,Georgia Tech
Jackson State,Grambling
Hawaii,UC-Davis
Towson,Hofstra
Houston,UCF
Texas A&M-Corpus Christi,Houston Baptist
Hampton,Howard
Idaho,Grand Canyon
Wisconsin,Iowa
Fort Wayne,IUPUI
Jacksonville,South Carolina Upstate
Kansas,Texas
Buffalo,Kent State
Kentucky,LSU
Sam Houston State,Lamar
High Point,Longwood
Middle Tennessee,Marshall
Binghamton,UMBC
Memphis,Temple
Miami (FL),Boston College
Florida,Ole Miss
Arkansas,Mississippi State
Texas Southern,Mississippi Valley State
UMKC,Utah Valley
Missouri State,Indiana State
St. Peter's,Monmouth
Montana,Idaho State
Weber State,Montana State
Murray State,Morehead State
UMass-Lowell,New Hampshire
New Mexico,San Diego State
Quinnipiac,Niagara
Nicholls State,McNeese State
NJIT,Fisher College
UNC,Wake Forest
North Carolina-Asheville,Coastal Carolina
North Carolina Central,North Carolina A&T
North Carolina-Wilmington,College of Charleston
North Dakota State,South Dakota State
ETSU,North Florida
North Dakota,Northern Arizona
Indiana,Northwestern
Ohio State,Minnesota
Oklahoma,Kansas State
Oklahoma State,Texas Tech
Louisiana Tech,Old Dominion
Washington,Oregon State
Penn,Dartmouth
Charleston Southern,Presbyterian
Harvard,Princeton
Richmond,La Salle
Robert Morris,St. Francis (NY)
Sacramento State,Northern Colorado
Saint Francis (PA),LIU-Brooklyn
St. Joseph's,Fordham
Saint Louis,George Washington
San Diego,Gonzaga
San Francisco,Pacific
Saint Mary's (CA),Santa Clara
South Alabama,Troy
Georgia,South Carolina
Savannah State,South Carolina State
South Dakota,Western Illinois
Southern Miss,UTEP
Eastern Washington,Southern Utah
Rhode Island,St. Bonaventure
Stanford,UCLA
Stephen F. Austin,Northwestern State
Southeast Missouri State,UT-Martin
Tennessee Tech,Jacksonville State
Texas A&M,Tennessee
Iowa State,Texas Christian
Tulane,UTSA
Fresno State,Utah State
Valparaiso,Youngstown State
Villanova,St. John's (NY)
Virginia,Notre Dame
Virginia Military Institute,Radford
North Carolina State,Virginia Tech
Wagner,Mount St. Mary's
Baylor,West Virginia
Western Carolina,Citadel
Western Kentucky,Louisiana-Monroe
Wichita State,Drake
William & Mary,Northeastern
Bucknell,Boston University
Providence,Butler
University of California,USC
Central Michigan,Northern Illinois
Columbia,Yale
SMU,UConn
Creighton,Seton Hall
Drexel,Delaware
Florida Gulf Coast,Kennesaw State
Holy Cross,Navy
Lafayette,Lehigh
Stony Brook,Maine
Iona,Marist
Miami (OH),Bowling Green State
Michigan,Michigan State
Nebraska,Purdue
North Carolina-Greensboro,Chattanooga
Northern Iowa,Illinois State
Oregon,Washington State
Florida State,Pitt
Siena,Rider
Mercer,Stetson
Toledo,Ball State
Utah,Arizona State
Vermont,Hartford
Western Michigan,Eastern Michigan
Alcorn State,Alabama A&M
Southern,Alabama State
Texas Southern,Arkansas-Pine Bluff
Citadel,Samford
Delaware State,Morgan State
Eastern Illinois,Chicago State
Portland State,Eastern Washington
Wagner,Fairleigh Dickinson
Elon,Furman
Norfolk State,Howard
Kansas,Oklahoma
Syracuse,Maryland
Hampton,Maryland-Eastern Shore
Mississippi Valley State,Prairie View
Mount St. Mary's,Bryant
Oklahoma State,Texas Christian
Arkansas State,Lyon
Wichita State,Bradley
Cleveland State,Youngstown State
DePaul,Seton Hall
Duke,Virginia Tech
Evansville,Drake
Georgia,Missouri
Houston Baptist,Arlington Baptist
Liberty,Longwood
UIC,Milwaukee
Minnesota,Iowa
Missouri State,Loyola (IL)
New Mexico,Utah State
North Carolina Central,NJIT
LIU-Brooklyn,Sacred Heart
St. Joseph's,Dayton
St. Peter's,Fairfield
San Diego State,San Jose State
Xavier,St. John's (NY)
Kansas State,Texas Tech
Florida,Vanderbilt
Wake Forest,Clemson
Wisconsin,Indiana
Wright State,Valparaiso
Air Force,Wyoming
Arizona,University of California
Arizona State,Stanford
Boston University,Army
Auburn,South Carolina
Western Michigan,Ball State
Pitt,Boston College
Bowling Green State,Kent State
Bucknell,Lehigh
UCF,Rutgers
Gardner-Webb,Charleston Southern
Coastal Carolina,Presbyterian
Colgate,Lafayette
Drexel,College of Charleston
Eastern Michigan,Central Michigan
Florida A&M,Edward Waters
Fresno State,Boise State
George Mason,Richmond
High Point,Virginia Military Institute
Illinois,Nebraska
Illinois State,Indiana State
Iowa State,West Virginia
Towson,James Madison
La Salle,St. Bonaventure
LSU,Texas A&M
Holy Cross,Loyola (MD)
UMass,Rhode Island
Miami (OH),Akron
Ole Miss,Alabama
Tennessee,Mississippi State
American,Navy
UNLV,Colorado State
UNC,North Carolina State
Delaware,North Carolina-Wilmington
Northern Illinois,Toledo
Northern Iowa,Southern Illinois
Notre Dame,Georgia Tech
Buffalo,Ohio
Michigan,Purdue
Radford,Campbell
UConn,South Florida
Belmont,Southern Illinois-Edwardsville
Texas,Baylor
Tulane,Florida Atlantic
Villanova,Butler
Virginia,Miami (FL)
William & Mary,Hofstra
Winthrop,North Carolina-Asheville
Albany (NY),New Hampshire
Texas-Rio Grande Valley,Cal State Bakersfield
Cal State Fullerton,Cal State Northridge
UC-Davis,Cal Poly
UC-Irvine,UCSB
Central Arkansas,Sam Houston State
Davidson,North Carolina-Greensboro
Milwaukee,Detroit
East Carolina,Charlotte
Eastern Kentucky,Tennessee Tech
Wofford,Elon
Robert Morris,Fairleigh Dickinson
VCU,Fordham
Georgia Southern,Furman
UMKC,Grand Canyon
Hartford,Binghamton
Houston,Memphis
Northern Arizona,Idaho State
Indiana,Iowa
Jacksonville,Kennesaw State
Arkansas,Kentucky
Lipscomb,Florida Gulf Coast
Long Beach State,Hawaii
Central Connecticut,LIU-Brooklyn
Louisiana-Monroe,South Alabama
Louisiana Tech,Middle Tennessee
Louisville,Temple
Loyola Marymount,Santa Clara
Marquette,Georgetown
UMass-Lowell,Maine
McNeese State,Incarnate Word
North Florida,Mercer
Montana State,Southern Utah
Tennessee State,Morehead State
Sacred Heart,Mount St. Mary's
Omaha,IUPUI
Stephen F. Austin,New Orleans
Nicholls State,Abilene Christian
North Dakota,Portland State
North Dakota State,South Dakota
Eastern Washington,Northern Colorado
Northern Kentucky,Stetson
Green Bay,Oakland
Old Dominion,Marshall
Oral Roberts,Lamar
Gonzaga,Pacific
Penn State,Ohio State
San Francisco,Pepperdine
Siena,Quinnipiac
Alabama-Birmingham,Rice
Duquesne,Saint Louis
Saint Mary's (CA),Portland
Appalachian State,Samford
Chicago State,Seattle
South Dakota State,Denver
Southeast Missouri State,Austin Peay
Northwestern State,Southeastern Louisiana
Oregon State,USC
Southern Miss,Florida International
St. Francis (NY),Bryant
Murray State,UT-Martin
Georgia State,Texas-Arlington
Tulsa,UTEP
North Texas,UTSA
Western Kentucky,Texas State
Little Rock,Troy
Oregon,UCLA
Utah Valley,New Mexico State
Vermont,Stony Brook
Wagner,Saint Francis (PA)
Weber State,Sacramento State
Chattanooga,Western Carolina
Fort Wayne,Western Illinois
Columbia,Dartmouth
Fairfield,Marist
Harvard,Cornell
High Point,Campbell
Manhattan,Iona
Monmouth,Niagara
Brown,Penn
Princeton,Yale
Canisius,Rider
Providence,Seton Hall
South Carolina Upstate,ETSU
Washington,Washington State
UNLV,Air Force
Akron,Bowling Green State
Alabama,Auburn
Southern,Alcorn State
Bucknell,American
Arizona State,University of California
Arkansas,Georgia
Little Rock,Arkansas State
Army,Lafayette
Ball State,Central Michigan
Baylor,Texas Tech
Buffalo,Miami (OH)
New Mexico State,Cal State Bakersfield
Cal State Fullerton,Long Beach State
UCSB,UC-Davis
UC-Irvine,Cal Poly
UC-Riverside,Cal State Northridge
Central Arkansas,Lamar
Chattanooga,Appalachian State
Citadel,Georgia Southern
Coastal Carolina,Charleston Southern
Delaware,College of Charleston
UConn,Cincinnati
Maryland-Eastern Shore,Coppin State
Dartmouth,Cornell
Dayton,UMass
Howard,Delaware State
Green Bay,Detroit
Drake,Bradley
Eastern Kentucky,Tennessee State
Eastern Michigan,Northern Illinois
Davidson,Elon
Florida,LSU
La Salle,Fordham
San Diego State,Fresno State
Arkansas-Pine Bluff,Grambling
Grand Canyon,Chicago State
Hampton,Norfolk State
Harvard,Columbia
Hofstra,James Madison
Boston University,Holy Cross
Idaho State,Sacramento State
Wright State,UIC
Northern Iowa,Indiana State
Jackson State,Mississippi Valley State
Belmont,Jacksonville State
Kansas State,Iowa State
North Florida,Kennesaw State
Colgate,Lehigh
Radford,Liberty
Lipscomb,Stetson
Bryant,LIU-Brooklyn
Virginia Military Institute,Longwood
Troy,Louisiana-Monroe
Evansville,Loyola (IL)
San Francisco,Loyola Marymount
McNeese State,Abilene Christian
Memphis,Louisville
Mercer,Jacksonville
Michigan,Minnesota
Illinois,Michigan State
Middle Tennessee,Rice
Missouri,Mississippi State
Montana,Southern Utah
Tennessee Tech,Morehead State
Morgan State,Bethune-Cookman
Mount St. Mary's,Saint Francis (PA)
Loyola (MD),Navy
Nebraska,Northwestern
Fort Wayne,Omaha
Northwestern State,New Orleans
Incarnate Word,Nicholls State
North Carolina-Asheville,Gardner-Webb
Savannah State,North Carolina A&T
North Carolina Central,South Carolina State
Miami (FL),North Carolina State
North Dakota,Eastern Washington
North Dakota State,Denver
Northeastern,Drexel
Portland State,Northern Colorado
Florida Gulf Coast,Northern Kentucky
Pitt,Notre Dame
Kent State,Ohio
Oklahoma,Texas
Oklahoma State,Kansas
Oral Roberts,Sam Houston State
Pacific,Portland
Yale,Penn
Santa Clara,Pepperdine
Alabama A&M,Prairie View
Princeton,Brown
Rhode Island,Richmond
Rutgers,South Florida
Central Connecticut,Sacred Heart
Gonzaga,Saint Mary's (CA)
Samford,Western Carolina
BYU,San Diego
Utah State,San Jose State
Seattle,Idaho
South Carolina,Kentucky
South Dakota State,South Dakota
Southeast Missouri State,Murray State
Stephen F. Austin,Southeastern Louisiana
Oregon,USC
Southern Illinois,Illinois State
Eastern Illinois,Southern Illinois-Edwardsville
SMU,UCF
St. Joseph's,St. Bonaventure
St. Francis (NY),Fairleigh Dickinson
Houston,Temple
Tennessee,Vanderbilt
Austin Peay,UT-Martin
Texas A&M,Ole Miss
Texas A&M-Corpus Christi,Houston Baptist
Texas-Arlington,Western Kentucky
Texas Southern,Alabama State
Georgia State,Texas State
Toledo,Western Michigan
Towson,William & Mary
Utah,Colorado
Utah Valley,Texas-Rio Grande Valley
Cleveland State,Valparaiso
Virginia,Syracuse
VCU,Saint Louis
UNC,Virginia Tech
Wagner,Robert Morris
Boston College,Wake Forest
Northern Arizona,Weber State
West Virginia,Texas Christian
Western Illinois,IUPUI
Wichita State,Missouri State
Winthrop,Presbyterian
North Carolina-Greensboro,Wofford
Boise State,Wyoming
Xavier,Creighton
Oakland,Youngstown State
Louisiana Tech,Alabama-Birmingham
Arizona,Stanford
Vermont,Binghamton
Charlotte,Old Dominion
Clemson,Maryland
Southern Miss,Florida Atlantic
Florida International,Tulane
Florida State,Georgia Tech
George Washington,George Mason
Hartford,UMBC
Indiana,Ohio State
Iona,Rider
Iowa,Purdue
Louisiana,South Alabama
Maine,New Hampshire
Manhattan,Canisius
Marist,Quinnipiac
Marshall,East Carolina
New Mexico,Nevada
UTEP,North Texas
Wisconsin,Penn State
St. Peter's,Niagara
Siena,Monmouth
St. John's (NY),DePaul
Stony Brook,Albany (NY)
Tulsa,UTSA
UCLA,Oregon State
Villanova,Marquette
Colgate,Navy
Coppin State,Howard
Grambling,Mississippi Valley State
Arkansas-Pine Bluff,Jackson State
Lafayette,Loyola (MD)
Montana,Montana State
Florida A&M,Morgan State
Norfolk State,Maryland-Eastern Shore
UNC,Notre Dame
North Carolina A&T,South Carolina State
North Carolina Central,Savannah State
Oklahoma State,Kansas State
North Carolina State,Pitt
Alabama State,Prairie View
Seton Hall,Xavier
Texas Southern,Alabama A&M
Akron,Buffalo
Georgia State,Arkansas State
Baylor,Iowa State
Florida State,Boston College
Ohio,Bowling Green State
Toledo,Central Michigan
Clemson,Miami (FL)
ETSU,Lipscomb
Eastern Michigan,Ball State
Florida Gulf Coast,Stetson
Georgetown,Creighton
Houston,South Florida
Michigan,Illinois
Miami (OH),Kent State
Kentucky,Alabama
Maryland,Virginia Tech
Mercer,Jacksonville
Milwaukee,Detroit
North Dakota,Northern Colorado
Oakland,Youngstown State
Oregon,Arizona State
Providence,Marquette
Florida,South Carolina
South Carolina Upstate,North Florida
Georgia Tech,Syracuse
Temple,UCF
Valparaiso,UIC
Western Michigan,Northern Illinois
American,Colgate
Arkansas,Ole Miss
Tennessee,Auburn
Nevada,Boise State
Boston University,Lafayette
Saint Francis (PA),Bryant
Army,Bucknell
Utah,University of California
Charleston Southern,Campbell
Colorado State,San Jose State
UConn,Rutgers
UMass,Duquesne
Southeast Missouri State,Eastern Illinois
Gardner-Webb,Longwood
George Washington,St. Joseph's
Georgia,Mississippi State
Holy Cross,Lehigh
Nebraska,Indiana
Kansas,Texas Tech
Winthrop,Liberty
Missouri,Texas A&M
Mount St. Mary's,St. Francis (NY)
San Diego State,UNLV
New Mexico,Air Force
Oklahoma,West Virginia
Arizona,Oregon State
Radford,Presbyterian
Rhode Island,Fordham
Robert Morris,Fairleigh Dickinson
Dayton,Saint Louis
Tennessee Tech,Southern Illinois-Edwardsville
Louisville,SMU
Colorado,Stanford
Texas,Texas Christian
Utah State,Wyoming
Wagner,Central Connecticut
Wake Forest,Duke
Wisconsin,Purdue
Alabama A&M,Jackson State
Middle Tennessee,Alabama-Birmingham
Alabama State,Grambling
Texas Southern,Alcorn State
Arkansas State,Louisiana-Monroe
Loyola (IL),Bradley
UC-Irvine,Cal State Fullerton
Cal State Northridge,Long Beach State
UC-Riverside,UC-Davis
UCSB,Hawaii
Idaho,Chicago State
Cincinnati,Memphis
Butler,DePaul
Evansville,Drake
Eastern Kentucky,Southeast Missouri State
Eastern Washington,Idaho State
St. Peter's,Fairfield
Bethune-Cookman,Florida A&M
Florida International,Florida Atlantic
Florida Gulf Coast,ETSU
Hampton,North Carolina A&T
Nicholls State,Houston Baptist
Morgan State,Howard
George Mason,La Salle
Lamar,New Orleans
Loyola Marymount,Portland
Niagara,Marist
Charlotte,Marshall
Maryland-Eastern Shore,Delaware State
Mercer,South Carolina Upstate
Michigan State,Iowa
UMKC,Seattle
Rider,Monmouth
Morehead State,Tennessee Tech
New Mexico State,Grand Canyon
North Carolina Central,Norfolk State
Tulsa,North Texas
Northern Arizona,Montana State
Penn State,Northwestern
Northwestern State,Central Arkansas
Old Dominion,East Carolina
Santa Clara,Pacific
Portland State,Weber State
Louisiana Tech,Rice
VCU,Richmond
Montana,Sacramento State
Sam Houston State,Southeastern Louisiana
Savannah State,South Carolina State
South Alabama,Texas State
Southern,Prairie View
Southern Utah,North Dakota
Stephen F. Austin,Oral Roberts
Texas A&M-Corpus Christi,McNeese State
UTEP,UTSA
Texas-Arlington,Troy
Southern Miss,Tulane
