Winner,Loser
McNeese State,Central Arkansas
Memphis,Southern Miss
Mercer,Florida Gulf Coast
Michigan,Indiana
Middle Tennessee,Florida International
Mississippi Valley State,Alcorn State
Missouri,Oklahoma
UMKC,Centenary (LA)
Montana,Northern Colorado
Morehead State,Southeast Missouri State
Murray State,Jacksonville State
Navy,Lafayette
Nebraska,Oklahoma State
San Diego State,UNLV
NJIT,South Dakota
Hampton,Norfolk State
North Carolina A&T,Howard
IUPUI,North Dakota State
Kent State,Northern Illinois
Wichita State,Northern Iowa
Southeastern Louisiana,Northwestern State
Oakland,Fort Wayne
Pacific,UC-Davis
Gonzaga,Pepperdine
Presbyterian,Charleston Southern
Rhode Island,Charlotte
Richmond,Saint Louis
Seton Hall,Rutgers
Robert Morris,Saint Francis (PA)
Sam Houston State,Texas A&M-Corpus Christi
Saint Mary's (CA),San Francisco
Nevada,San Jose State
Santa Clara,San Diego
Longwood,Savannah State
Georgia,South Carolina
Coppin State,South Carolina State
South Dakota State,Western Illinois
Notre Dame,South Florida
Oregon,USC
Southern Illinois-Edwardsville,Robert Morris (IL)
Oral Roberts,Southern Utah
St. Bonaventure,La Salle
LIU-Brooklyn,St. Francis (NY)
Stephen F. Austin,UTSA
Stony Brook,Maine
Tennessee Tech,UT-Martin
Texas,Baylor
UTEP,SMU
Texas State,Texas-Arlington
Texas A&M,Texas Tech
Miami (OH),Toledo
North Carolina-Wilmington,Towson
Troy,Denver
UCLA,Oregon State
Utah State,Fresno State
Utah Valley,Texas-Rio Grande Valley
Valparaiso,Wright State
Vanderbilt,Kentucky
Pitt,Villanova
Old Dominion,VCU
Virginia Military Institute,Radford
Wagner,Mount St. Mary's
Washington,Stanford
Washington State,University of California
West Virginia,DePaul
Western Carolina,Samford
Western Kentucky,North Texas
Western Michigan,Ohio
Coastal Carolina,Winthrop
Wisconsin,Ohio State
Wofford,Georgia Southern
Wyoming,Texas Christian
Arizona,Arizona State
St. John's (NY),Cincinnati
UConn,Providence
Creighton,Southern Illinois
Xavier,Duquesne
ETSU,North Florida
St. Joseph's,Fordham
Georgetown,Marquette
East Texas Baptist,Houston Baptist
Purdue,Illinois
Minnesota,Iowa
Loyola (MD),Canisius
Manhattan,Siena
Iona,Marist
George Washington,UMass
Duke,Miami (FL)
Sacramento State,Montana State
Penn State,Northwestern
Rider,Niagara
Fairfield,St. Peter's
Jacksonville,South Carolina Upstate
Vermont,Binghamton
Virginia Tech,Georgia Tech
North Carolina State,Wake Forest
Albany (NY),Stony Brook
Arkansas-Pine Bluff,Alcorn State
Bethune-Cookman,Maryland-Eastern Shore
Savannah State,Citadel
Florida A&M,Delaware State
Texas Southern,Grambling
Hawaii,Nevada
Jackson State,Prairie View
Kansas State,Kansas
McNeese State,Sam Houston State
Mississippi Valley State,Southern
Norfolk State,Howard
North Carolina A&T,Hampton
North Carolina Central,Coppin State
Quinnipiac,Sacred Heart
Morgan State,South Carolina State
Syracuse,West Virginia
Tennessee Tech,Tennessee State
Western Kentucky,Florida Gulf Coast
Ball State,Toledo
Baylor,Wayland Baptist
Boston University,UMBC
Akron,Bowling Green State
Northern Iowa,Bradley
Ohio,Buffalo
Oral Roberts,Centenary (LA)
Charleston Southern,North Carolina-Asheville
Gardner-Webb,Coastal Carolina
UT-Martin,Eastern Illinois
Wichita State,Evansville
Butler,Green Bay
High Point,Winthrop
Hofstra,William & Mary
Austin Peay,Jacksonville State
Kentucky,Mississippi State
St. John's (NY),Marquette
Mercer,Kennesaw State
Missouri,Texas Tech
Missouri State,Drake
UNLV,Air Force
UNC,Wake Forest
Miami (FL),North Carolina-Greensboro
North Carolina-Wilmington,Drexel
Delaware,Northeastern
Western Michigan,Northern Illinois
Ohio State,Michigan State
Old Dominion,Georgia State
Presbyterian,Radford
San Jose State,Montana State
UC-Davis,Seattle
Villanova,Seton Hall
Texas State,Texas A&M-Corpus Christi
James Madison,Towson
George Mason,VCU
Virginia Military Institute,Liberty
Virginia Tech,Maryland
Arkansas,Florida A&M
American,Army
Cal Poly,Cal State Northridge
Fresno State,Cal State Bakersfield
UCSB,Cal State Fullerton
Central Michigan,Eastern Michigan
Dayton,Charlotte
Cincinnati,Louisville
UConn,Georgetown
Creighton,Illinois State
Davidson,Georgia Southern
Detroit,Youngstown State
Morehead State,Eastern Kentucky
Fairfield,Marist
Vanderbilt,Georgia
Georgia Tech,Chattanooga
Binghamton,Hartford
Holy Cross,Navy
SMU,Houston
Illinois,Michigan
Loyola (IL),UIC
Bucknell,Lafayette
Colgate,Lehigh
Long Beach State,UC-Riverside
Longwood,Southern Virginia
Loyola Marymount,Pepperdine
Rider,Loyola (MD)
Vermont,Maine
Iona,Manhattan
Marshall,Rice
Duquesne,UMass
Memphis,Alabama-Birmingham
Miami (OH),Kent State
Milwaukee,Valparaiso
Ole Miss,Auburn
Montana,Idaho State
Niagara,Canisius
North Dakota,Louisiana Tech
Northern Arizona,Eastern Washington
Nebraska,Oklahoma
Pacific,UC-Irvine
Pitt,South Florida
Purdue,Wisconsin
Xavier,St. Joseph's
Wofford,Samford
San Diego,Saint Mary's (CA)
San Diego State,New Mexico
St. Peter's,Siena
Southeast Missouri State,Murray State
Lamar,Southeastern Louisiana
Indiana State,Southern Illinois
Southern Miss,UTEP
St. Bonaventure,Saint Louis
Tennessee,South Carolina
Texas,Oklahoma State
Texas A&M,Iowa State
Texas-Arlington,Stephen F. Austin
Colorado State,Texas Christian
UTSA,McNeese State
UCF,Tulane
Tulsa,East Carolina
Utah,Wyoming
Utah State,Montana Western
Duke,Virginia
Weber State,Portland State
Cleveland State,Wright State
Western Carolina,Appalachian State
Arizona,Washington State
Washington,Arizona State
Western Kentucky,Little Rock
Belmont,ETSU
Quinnipiac,Bryant
USC,University of California
Central Connecticut,Sacred Heart
Olivet Nazarene,Chicago State
College of Charleston,Citadel
Coastal Carolina,North Carolina Central
Denver,Louisiana-Monroe
Robert Morris,Fairleigh Dickinson
Gonzaga,Santa Clara
NJIT,Houston Baptist
South Dakota State,Fort Wayne
Southern Utah,IUPUI
Lipscomb,South Carolina Upstate
Louisiana,Arkansas State
Alabama,LSU
Monmouth,Saint Francis (PA)
St. Francis (NY),Mount St. Mary's
North Carolina State,Clemson
North Texas,South Alabama
Northwestern,Iowa
Oakland,North Dakota State
Penn State,Minnesota
San Francisco,Portland
DePaul,Providence
Savannah State,Trinity Baptist
UCLA,Stanford
Campbell,Stetson
Temple,Richmond
Troy,Middle Tennessee
Utah Valley,South Dakota
LIU-Brooklyn,Wagner
UMKC,Western Illinois
Penn,Brown
Columbia,Dartmouth
Harvard,Cornell
Drexel,Kent State
Jacksonville,Kennesaw State
Louisville,UConn
Mercer,North Florida
San Jose State,Weber State
VCU,Wichita State
Princeton,Yale
San Diego State,Air Force
Akron,Creighton
Alabama,Arkansas
Alabama-Birmingham,UCF
Alabama A&M,Alcorn State
Arizona,Washington
Arizona State,Washington State
Little Rock,Middle Tennessee
Vanderbilt,Auburn
Texas Tech,Baylor
Belmont,South Carolina Upstate
Boston University,Canisius
Brown,Princeton
Sacred Heart,Bryant
Buffalo,Milwaukee
Northern Arizona,Cal Poly
Hawaii,UC-Davis
Boise State,UCSB
Sam Houston State,Central Arkansas
Quinnipiac,Central Connecticut
College of Charleston,Vermont
UNLV,Colorado State
Harvard,Columbia
Coppin State,Maryland-Eastern Shore
Cornell,Dartmouth
Dayton,Duquesne
Villanova,DePaul
Drake,Detroit
Eastern Michigan,Jacksonville State
Cal State Northridge,Eastern Washington
Elon,North Carolina-Greensboro
Fairfield,Austin Peay
Saint Francis (PA),Fairleigh Dickinson
Florida Gulf Coast,Campbell
Florida Atlantic,Florida International
Fresno State,UC-Riverside
Georgia Southern,Citadel
Gonzaga,San Francisco
Bethune-Cookman,Hampton
Appalachian State,High Point
Howard,Florida A&M
Idaho State,Cal State Fullerton
Butler,UIC
Northwestern,Indiana
Morehead State,Indiana State
Michigan,Iowa
Missouri,Iowa State
Fort Wayne,North Dakota State
IUPUI,UMKC
Grambling,Jackson State
James Madison,Miami (OH)
Kansas,Colorado
Kansas State,Oklahoma
Kentucky,South Carolina
George Washington,La Salle
Lamar,Texas A&M-Corpus Christi
Iona,Liberty
ETSU,Lipscomb
Long Beach State,Montana
Longwood,Cal State Bakersfield
Louisiana,Western Kentucky
Louisiana Tech,Georgia State
St. Peter's,Loyola (IL)
Marist,New Hampshire
Marquette,Seton Hall
Hartford,UMBC
McNeese State,Northwestern State
Michigan State,Illinois
Mississippi State,Ole Miss
Robert Morris,Monmouth
Idaho,Montana State
Morgan State,Virginia Military Institute
LIU-Brooklyn,Mount St. Mary's
Murray State,Evansville
Navy,Army
Nebraska,Texas
Nevada,UC-Irvine
Utah,New Mexico
Northern Colorado,New Mexico State
Niagara,Central Michigan
Nicholls State,UTSA
UNC,Boston College
Northeastern,North Carolina-Asheville
North Carolina Central,Norfolk State
Charleston Southern,North Carolina-Wilmington
Louisiana-Monroe,North Texas
Seattle,Northern Illinois
George Mason,Northern Iowa
Oakland,South Dakota State
Texas A&M,Oklahoma State
Oral Roberts,Pacific
Oregon,Oregon State
Portland,Santa Clara
Portland State,Loyola Marymount
Prairie View,Mississippi Valley State
Davidson,Presbyterian
Cincinnati,Providence
UMass,Rhode Island
Rice,Memphis
Rider,Delaware
Saint Louis,Charlotte
Utah State,Saint Mary's (CA)
Furman,Samford
Siena,Maine
South Carolina State,North Carolina A&T
Georgetown,South Florida
Southeast Missouri State,Sacramento State
Texas-Arlington,Southeastern Louisiana
Alabama State,Southern
Southern Illinois,Green Bay
Tulsa,SMU
Southern Miss,East Carolina
St. John's (NY),Pitt
USC,Stanford
Stephen F. Austin,Texas State
Manhattan,Stony Brook
Syracuse,Rutgers
Georgia,Tennessee
Bradley,UT-Martin
Tennessee State,Delaware State
Tennessee Tech,Gardner-Webb
BYU,Texas Christian
UTEP,Houston
NJIT,Texas-Rio Grande Valley
Texas Southern,Arkansas-Pine Bluff
Eastern Illinois,Toledo
Loyola (MD),Towson
Arkansas State,Troy
Marshall,Tulane
Utah Valley,North Dakota
Valparaiso,Missouri State
Virginia,Virginia Tech
St. Francis (NY),Wagner
Florida State,Wake Forest
West Virginia,Notre Dame
Western Carolina,Eastern Kentucky
Southern Utah,Western Illinois
Western Michigan,Illinois State
William & Mary,Radford
Ohio,Winthrop
Wofford,Ball State
Wright State,Hofstra
Xavier,Fordham
Penn,Yale
Youngstown State,Bowling Green State
American,Holy Cross
Albany (NY),Binghamton
University of California,UCLA
Bucknell,Colgate
South Alabama,Denver
Duke,Georgia Tech
Jacksonville,Mercer
Lehigh,Lafayette
Florida,LSU
Maryland,North Carolina State
Clemson,Miami (FL)
North Florida,Kennesaw State
Old Dominion,Cleveland State
Purdue,Ohio State
Richmond,St. Bonaventure
South Dakota,Southern Illinois-Edwardsville
Temple,St. Joseph's
Wisconsin,Penn State
Alabama State,Alcorn State
Chattanooga,Furman
College of Charleston,Samford
Coppin State,Delaware State
Florida Gulf Coast,Stetson
Green Bay,Valparaiso
Florida A&M,Hampton
Bethune-Cookman,Howard
Kansas,Oklahoma State
Morgan State,Maryland-Eastern Shore
North Carolina A&T,North Carolina Central
Western Carolina,North Carolina-Greensboro
Northern Colorado,North Dakota
Prairie View,Arkansas-Pine Bluff
South Carolina State,Norfolk State
Alabama A&M,Southern
UCF,UTEP
Texas Southern,Mississippi Valley State
Syracuse,Villanova
Kent State,Western Michigan
Charleston Southern,Gardner-Webb
North Carolina-Asheville,Coastal Carolina
Houston Baptist,Middle Tennessee
Weber State,Idaho State
Illinois State,Bradley
Memphis,Houston
Michigan State,Minnesota
Maine,New Hampshire
Indiana State,Northern Iowa
Ohio State,Illinois
Louisville,Rutgers
Saint Louis,Chicago State
Washington,Seattle
South Carolina,Ole Miss
Tennessee Tech,Southern Illinois-Edwardsville
Southern Miss,Loyola (LA)
Texas,Iowa State
Utah,Texas Christian
Tennessee,Vanderbilt
Virginia Tech,Wake Forest
Xavier,La Salle
Akron,Miami (OH)
Alabama,Auburn
Albany (NY),UMBC
American,Navy
Arkansas,Kentucky
Ball State,Eastern Michigan
Miami (FL),Boston College
BYU,Colorado State
Bucknell,Lehigh
Nicholls State,Central Arkansas
Wofford,Chattanooga
Holy Cross,Colgate
Delaware,Towson
Drake,Evansville
Drexel,VCU
Duke,Temple
Rhode Island,Duquesne
East Carolina,UTEP
George Washington,Charlotte
Cincinnati,Georgetown
Virginia,Georgia Tech
Stony Brook,Hartford
Purdue,Indiana
Lafayette,Army
Marshall,Tulsa
Maryland,Florida State
UMass,St. Joseph's
Wisconsin,Michigan
LSU,Mississippi State
Missouri,Baylor
Morgan State,Delaware State
Kansas State,Nebraska
UNLV,New Mexico
UNC,North Carolina State
Hofstra,North Carolina-Wilmington
Central Michigan,Northern Illinois
Ohio,Bowling Green State
Notre Dame,Providence
Northwestern State,Sam Houston State
San Jose State,New Mexico State
Missouri State,Southern Illinois
SMU,Rice
St. Bonaventure,Fordham
St. John's (NY),DePaul
Stephen F. Austin,Lamar
Texas A&M,Oklahoma
McNeese State,Texas-Arlington
UTSA,Texas A&M-Corpus Christi
Texas State,Southeastern Louisiana
Colorado,Texas Tech
Western Michigan,Toledo
Wichita State,Creighton
William & Mary,Georgia State
Wyoming,Air Force
Appalachian State,College of Charleston
Arkansas State,North Texas
Austin Peay,Eastern Illinois
Boston University,Binghamton
Cal State Northridge,UCSB
UC-Irvine,UC-Davis
Pacific,UC-Riverside
ETSU,Campbell
Centenary (LA),Western Illinois
Milwaukee,Cleveland State
Marquette,UConn
Davidson,Elon
Montana State,Eastern Washington
Florida,Georgia
Florida Atlantic,Troy
Florida Gulf Coast,Jacksonville
Boise State,Fresno State
Gardner-Webb,Radford
George Mason,Northeastern
North Carolina-Greensboro,Georgia Southern
Hawaii,Louisiana Tech
Old Dominion,James Madison
Lipscomb,Kennesaw State
Kent State,Buffalo
Long Beach State,Cal Poly
LIU-Brooklyn,Bryant
Longwood,Washington Adventist
Louisiana,Denver
Belmont,Mercer
Oakland,UMKC
Murray State,Morehead State
Idaho,Nevada
North Carolina-Asheville,High Point
Penn State,Northwestern
Oral Roberts,IUPUI
University of California,Oregon
Oregon State,Stanford
Pitt,West Virginia
Montana,Portland State
Virginia Military Institute,Presbyterian
Quinnipiac,Monmouth
Robert Morris,Mount St. Mary's
Northern Arizona,Sacramento State
Fairleigh Dickinson,Sacred Heart
Saint Francis (PA),Wagner
Gonzaga,Saint Mary's (CA)
Portland,San Diego
San Francisco,Pepperdine
Santa Clara,Loyola Marymount
Savannah State,Carver Bible
South Alabama,Little Rock
South Dakota,NJIT
USC,Arizona
Southern Illinois-Edwardsville,Hannibal-LaGrange
Southern Utah,Fort Wayne
St. Francis (NY),Central Connecticut
North Florida,Stetson
UT-Martin,Eastern Kentucky
Tennessee State,Southeast Missouri State
UCLA,Arizona State
Loyola (IL),Valparaiso
Citadel,Western Carolina
Western Kentucky,Florida International
Winthrop,Liberty
Green Bay,Youngstown State
Harvard,Brown
Canisius,Manhattan
Fairfield,Siena
Rider,Marist
Loyola (MD),Niagara
North Dakota State,South Dakota State
Penn,Columbia
Princeton,Cornell
Iona,St. Peter's
Detroit,Wright State
Yale,Dartmouth
Air Force,Colorado State
Akron,Buffalo
Texas Southern,Alabama A&M
Alabama State,Prairie View
Appalachian State,Citadel
Grambling,Arkansas-Pine Bluff
Arkansas State,Little Rock
Arkansas,Auburn
Austin Peay,Southeast Missouri State
Baylor,Texas A&M
Bethune-Cookman,South Carolina State
Bradley,Drake
Brown,Dartmouth
Bucknell,Army
Butler,Loyola (IL)
Seattle,Cal State Bakersfield
Cal Poly,Cal State Fullerton
UC-Irvine,Pacific
UC-Riverside,UC-Davis
South Carolina Upstate,Campbell
IUPUI,Centenary (LA)
UCF,Southern Miss
Ball State,Central Michigan
Coastal Carolina,Charleston Southern
Richmond,Charlotte
Clemson,Wake Forest
Cleveland State,Green Bay
Colorado,Texas
Creighton,Northern Iowa
Davidson,North Carolina-Greensboro
Hampton,Delaware State
South Florida,DePaul
Eastern Washington,Montana
Evansville,Illinois State
North Carolina Central,Florida A&M
North Florida,Florida Gulf Coast
Florida International,Troy
Florida State,Miami (FL)
Rhode Island,Fordham
Wofford,Furman
Gardner-Webb,High Point
Temple,George Washington
Syracuse,Georgetown
Georgia,South Carolina
Elon,Georgia Southern
George Mason,Georgia State
Hawaii,New Mexico State
Hofstra,Delaware
Holy Cross,Lehigh
Alabama-Birmingham,Houston
Illinois,Iowa
Indiana State,Southern Illinois
Iowa State,Nebraska
Kansas State,Missouri
Belmont,Kennesaw State
Ohio,Kent State
Kentucky,Florida
American,Lafayette
Sam Houston State,Lamar
Long Beach State,UCSB
LIU-Brooklyn,Central Connecticut
Louisiana,Louisiana-Monroe
Vanderbilt,LSU
Marshall,SMU
Maryland-Eastern Shore,Howard
McNeese State,Nicholls State
Mercer,Lipscomb
Miami (OH),Bowling Green State
Middle Tennessee,Western Kentucky
Michigan,Minnesota
Ole Miss,Alabama
Jackson State,Mississippi Valley State
Fort Wayne,UMKC
Missouri State,Wichita State
Murray State,Eastern Kentucky
Navy,Colgate
Boise State,Nevada
UNLV,Wyoming
Norfolk State,Morgan State
North Carolina-Asheville,Radford
North Carolina A&T,Coppin State
North Carolina State,Georgia Tech
NJIT,North Dakota
North Texas,Denver
Northeastern,North Carolina-Wilmington
Northern Colorado,Northern Arizona
Northwestern State,Texas-Arlington
Notre Dame,Seton Hall
Kansas,Oklahoma
Oklahoma State,Texas Tech
Old Dominion,William & Mary
Oral Roberts,Western Illinois
Stanford,Oregon
University of California,Oregon State
Cornell,Penn
Portland State,Montana State
Presbyterian,Liberty
Princeton,Columbia
Quinnipiac,Fairleigh Dickinson
East Carolina,Rice
Robert Morris,Wagner
Weber State,Sacramento State
Sacred Heart,Monmouth
Mount St. Mary's,Saint Francis (PA)
St. Joseph's,St. Bonaventure
Saint Louis,Duquesne
Saint Mary's (CA),Portland
Chattanooga,Samford
Gonzaga,San Diego
BYU,San Diego State
San Francisco,Loyola Marymount
San Jose State,Louisiana Tech
Santa Clara,Pepperdine
South Dakota,Chicago State
Southeastern Louisiana,Central Arkansas
Alcorn State,Southern
USC,Arizona State
Oakland,Southern Utah
St. Francis (NY),Bryant
Stetson,Jacksonville
Mississippi State,Tennessee
Morehead State,UT-Martin
Tennessee State,Eastern Illinois
Tennessee Tech,Jacksonville State
New Mexico,Texas Christian
UTEP,Memphis
Texas-Rio Grande Valley,St. Thomas (TX)
Texas State,UTSA
Northern Illinois,Toledo
Drexel,Towson
Tulsa,Tulane
UCLA,Arizona
Utah State,Idaho
Utah Valley,Houston Baptist
Valparaiso,UIC
St. John's (NY),Villanova
Boston College,Virginia
James Madison,VCU
Virginia Tech,Duke
Western Carolina,College of Charleston
Virginia Military Institute,Winthrop
Yale,Harvard
Milwaukee,Youngstown State
Canisius,Loyola (MD)
UConn,Cincinnati
Xavier,Dayton
Western Michigan,Eastern Michigan
Hartford,New Hampshire
Iona,Fairfield
La Salle,UMass
Louisville,Pitt
Albany (NY),Maine
Marquette,Providence
Purdue,Michigan State
Niagara,Manhattan
UNC,Maryland
Ohio State,Indiana
Rider,St. Peter's
West Virginia,Rutgers
Siena,Marist
Florida Atlantic,South Alabama
Stony Brook,Binghamton
Stephen F. Austin,Texas A&M-Corpus Christi
Boston University,Vermont
Washington State,Washington
Wisconsin,Northwestern
Alabama A&M,Prairie View
Alabama State,Texas Southern
Arkansas-Pine Bluff,Jackson State
Bethune-Cookman,North Carolina Central
South Carolina State,Florida A&M
Gonzaga,Cal State Bakersfield
Northern Colorado,Idaho State
Mississippi Valley State,Grambling
Coppin State,Norfolk State
North Carolina A&T,Morgan State
North Dakota,Chicago State
Notre Dame,Villanova
Florida Gulf Coast,South Carolina Upstate
Kansas State,Texas
North Texas,Little Rock
Kent State,Bowling Green State
Cleveland State,UIC
Coastal Carolina,Gardner-Webb
Detroit,Loyola (IL)
Florida,Alabama
Kentucky,Vanderbilt
High Point,Liberty
Nebraska,Missouri
North Carolina-Asheville,Charleston Southern
Ohio,Akron
Oklahoma State,Baylor
Ohio State,Penn State
Purdue,Illinois
Stanford,Seattle
Central Michigan,Toledo
Valparaiso,Youngstown State
Virginia,North Carolina State
Virginia Military Institute,Winthrop
Boston College,Virginia Tech
Savannah State,Western Illinois
Wright State,Green Bay
San Diego State,Wyoming
Air Force,Texas Christian
American,Colgate
Mississippi State,Arkansas
Auburn,Ole Miss
Belmont,Kennesaw State
Boise State,Cal State Bakersfield
New Mexico,BYU
Bucknell,Army
Buffalo,Miami (OH)
Long Beach State,UC-Riverside
UCF,SMU
Colorado State,Utah
Saint Louis,Dayton
Rutgers,DePaul
Duke,Clemson
Duquesne,St. Bonaventure
East Carolina,Memphis
ETSU,Campbell
Southeast Missouri State,Eastern Kentucky
UNC,Florida State
Georgia,LSU
Lafayette,Holy Cross
Iowa State,Colorado
Kansas,Texas A&M
La Salle,Fordham
Lamar,Texas State
Lehigh,Navy
Louisville,Providence
Cincinnati,Marquette
Temple,UMass
Southeastern Louisiana,McNeese State
Miami (FL),Maryland
Michigan State,Iowa
Montana State,Idaho State
Utah State,New Mexico State
Nicholls State,Northwestern State
Northern Arizona,Portland State
Northern Colorado,Sacramento State
Northern Illinois,Eastern Michigan
Northwestern,Minnesota
George Washington,Rhode Island
Tulsa,Rice
Richmond,St. Joseph's
Pitt,South Florida
Alabama-Birmingham,Southern Miss
Sam Houston State,Stephen F. Austin
UT-Martin,Tennessee State
Texas A&M-Corpus Christi,Texas-Arlington
UTEP,Marshall
UTSA,Central Arkansas
Texas Tech,Oklahoma
Tulane,Houston
Eastern Washington,Weber State
West Virginia,UConn
Western Michigan,Ball State
Xavier,Charlotte
Arizona,Oregon State
Arizona State,Oregon
Austin Peay,Southeast Missouri State
Bethune-Cookman,Florida A&M
UC-Davis,Cal State Northridge
Central Connecticut,St. Francis (NY)
Coastal Carolina,Virginia Military Institute
Coppin State,Morgan State
Bradley,Drake
Grambling,Alabama A&M
North Dakota,Houston Baptist
Hampton,Howard
Idaho,Fresno State
Wisconsin,Indiana
Alabama State,Jackson State
North Florida,Jacksonville
Mercer,Lipscomb
LIU-Brooklyn,Saint Francis (PA)
Nevada,Louisiana Tech
Binghamton,UMBC
Maryland-Eastern Shore,Delaware State
Mississippi Valley State,Arkansas-Pine Bluff
Utah Valley,NJIT
Norfolk State,North Carolina A&T
North Carolina-Asheville,High Point
North Carolina Central,South Carolina State
Cal State Fullerton,Pacific
Prairie View,Alcorn State
Quinnipiac,Mount St. Mary's
Robert Morris,Wagner
Hawaii,San Jose State
Seton Hall,St. John's (NY)
Tennessee,South Carolina
Southern Illinois,Illinois State
Tennessee Tech,UT-Martin
Texas-Rio Grande Valley,South Dakota
Texas Southern,Southern
Georgia Tech,Wake Forest
Washington,UCLA
Washington State,USC
Appalachian State,Georgia Southern
Belmont,Mercer
Cleveland State,Wright State
Yale,Columbia
Cornell,Brown
Princeton,Dartmouth
North Carolina-Greensboro,Davidson
Delaware,Northeastern
Drexel,Towson
North Florida,ETSU
Elon,Citadel
Furman,Samford
Harvard,Penn
Indiana State,Evansville
William & Mary,James Madison
Kent State,Akron
Miami (OH),Ohio
Missouri State,Southern Illinois
Morehead State,Austin Peay
Tennessee Tech,Murray State
Marist,Niagara
Georgia State,North Carolina-Wilmington
Creighton,Northern Iowa
Pepperdine,San Diego
Loyola Marymount,Portland
Siena,Manhattan
Valparaiso,Detroit
Wichita State,Bradley
Alabama,Georgia
Alabama-Birmingham,East Carolina
Stony Brook,Albany (NY)
Arizona,Oregon
Arizona State,Oregon State
Ball State,Northern Illinois
Texas,Baylor
Belmont,North Florida
Boise State,San Jose State
Boston University,New Hampshire
Bowling Green State,Buffalo
BYU,Wyoming
Butler,Cleveland State
University of California,Stanford
Cal State Fullerton,UC-Davis
UC-Riverside,UC-Irvine
UCSB,Cal Poly
Texas A&M-Corpus Christi,Central Arkansas
Western Michigan,Central Michigan
St. Joseph's,Charlotte
Furman,Chattanooga
Cincinnati,Georgetown
Clemson,Virginia Tech
North Carolina-Asheville,Coastal Carolina
College of Charleston,Elon
Colorado,Nebraska
Columbia,Brown
Notre Dame,UConn
Cornell,Yale
Penn,Dartmouth
Florida International,Denver
Eastern Michigan,Toledo
Fairfield,Marist
Fordham,UMass
Fresno State,Hawaii
George Mason,Georgia State
George Washington,Dayton
Grambling,Alabama State
Harvard,Princeton
Hofstra,William & Mary
Rice,Houston
South Dakota,Houston Baptist
Idaho,Seattle
Illinois,Indiana
Iona,Siena
Iowa,Purdue
Jackson State,Alabama A&M
Kansas State,Iowa State
Auburn,LSU
Utah State,Louisiana Tech
Hartford,Maine
Marshall,UCF
Virginia,Maryland
McNeese State,Lamar
Memphis,Tulane
Michigan,Michigan State
Milwaukee,Valparaiso
Ole Miss,Arkansas
Mississippi State,South Carolina
Kansas,Missouri
Missouri State,Creighton
Morehead State,Tennessee Tech
New Mexico,Air Force
New Mexico State,Nevada
NJIT,Chicago State
UNC,Duke
North Texas,Troy
Northern Arizona,Montana State
Northwestern State,Stephen F. Austin
Oakland,Southern Utah
Oklahoma,Oklahoma State
Old Dominion,Delaware
Oral Roberts,North Dakota State
Cal State Northridge,Pacific
Pitt,Villanova
Prairie View,Southern
Providence,Rutgers
Richmond,Duquesne
Rider,Canisius
Xavier,Saint Louis
St. Peter's,Loyola (MD)
Sam Houston State,Texas State
San Diego State,Colorado State
San Francisco,Pepperdine
Santa Clara,Loyola Marymount
Seton Hall,Marquette
Little Rock,South Alabama
Southeastern Louisiana,Nicholls State
UTEP,SMU
St. Bonaventure,Rhode Island
St. John's (NY),South Florida
Syracuse,DePaul
Temple,La Salle
Texas A&M,Texas Tech
UTSA,Texas-Arlington
North Dakota,Texas-Rio Grande Valley
Texas Southern,Alcorn State
Tulsa,Southern Miss
UNLV,Utah
Florida,Vanderbilt
Vermont,Binghamton
VCU,Drexel
USC,Washington
UCLA,Washington State
Weber State,Eastern Washington
West Virginia,Louisville
Western Carolina,North Carolina-Greensboro
Western Kentucky,Louisiana-Monroe
Indiana State,Wichita State
Wofford,Appalachian State
Lafayette,American
Little Rock,Arkansas State
Boston College,Wake Forest
Boston University,Hartford
Bucknell,Lehigh
College of Charleston,Furman
St. Peter's,Fairfield
North Texas,Florida Atlantic
VCU,George Mason
Georgia Tech,Miami (FL)
Gonzaga,San Francisco
Iona,Rider
South Dakota State,Fort Wayne
IUPUI,UMKC
LIU-Brooklyn,Central Connecticut
Western Kentucky,Louisiana
Middle Tennessee,Florida International
Penn State,Minnesota
Indiana State,Missouri State
Florida State,North Carolina State
Ohio State,Wisconsin
Old Dominion,Hofstra
Robert Morris,Quinnipiac
Saint Mary's (CA),Santa Clara
Kentucky,Tennessee
Stony Brook,Vermont
Wofford,Western Carolina
Wofford,College of Charleston
St. Peter's,Iona
Little Rock,Middle Tennessee
Oakland,South Dakota State
Old Dominion,VCU
Oral Roberts,IUPUI
Gonzaga,Saint Mary's (CA)
North Texas,Western Kentucky
Akron,Eastern Michigan
Bowling Green State,Northern Illinois
Buffalo,Central Michigan
UConn,DePaul
South Carolina State,Delaware State
Maryland-Eastern Shore,Florida A&M
St. Joseph's,George Washington
Marquette,Providence
Dayton,UMass
Butler,Milwaukee
Montana,Weber State
Little Rock,North Texas
Northern Colorado,Northern Arizona
Oakland,Oral Roberts
Ohio,Toledo
Princeton,Penn
Rhode Island,Saint Louis
Rutgers,Seton Hall
La Salle,St. Bonaventure
South Florida,Villanova
Oklahoma,Baylor
Bethune-Cookman,South Carolina State
Cincinnati,South Florida
Colorado,Iowa State
East Carolina,UCF
UConn,Georgetown
Hampton,Maryland-Eastern Shore
San Jose State,Hawaii
Jackson State,Prairie View
LIU-Brooklyn,Robert Morris
