Winner,Loser
Tulsa,South Florida
UIC,Detroit
Niagara,Monmouth
Rider,Quinnipiac
Canisius,St. Peter's
Temple,Tulane
Arizona State,Washington State
Norfolk State,Bethune-Cookman
Fairfield,Siena
Lehigh,Bucknell
Syracuse,Louisville
Maryland-Eastern Shore,Florida A&M
Morgan State,Howard
North Carolina A&T,Delaware State
Hampton,North Carolina Central
Indiana,Rutgers
Coppin State,South Carolina State
Alabama State,Arkansas-Pine Bluff
Grambling,Alcorn State
Mississippi Valley State,Alabama A&M
Southern,Jackson State
West Virginia,Oklahoma
Xavier,Butler
Penn,Princeton
Arkansas,South Carolina
Ball State,Bowling Green State
Buffalo,Central Michigan
Cincinnati,UCF
Davidson,St. Joseph's
Missouri State,Indiana State
Eastern Michigan,Kent State
Tennessee,Kentucky
Mississippi State,Alabama
Northwestern,Michigan
Ohio,Akron
Toledo,Northern Illinois
Western Michigan,Miami (OH)
Notre Dame,Boston College
Baylor,Oklahoma State
Providence,Georgetown
Michigan State,Iowa
Kansas,Texas Christian
Wichita State,Memphis
Nebraska,Minnesota
Missouri,Ole Miss
Air Force,Colorado State
Boise State,New Mexico
Fresno State,San Diego State
Florida,LSU
Penn State,Maryland
Charleston Southern,Liberty
Colgate,Boston University
UConn,South Florida
Dayton,Duquesne
Virginia,Florida State
Fordham,George Mason
North Carolina-Greensboro,Furman
Campbell,Gardner-Webb
George Washington,La Salle
Navy,Holy Cross
Lafayette,Army
North Carolina-Asheville,Longwood
Loyola (MD),American
Miami (FL),Wake Forest
Lamar,Northwestern State
High Point,Radford
Sam Houston State,Texas A&M-Corpus Christi
Marquette,Seton Hall
St. Bonaventure,Saint Louis
Temple,East Carolina
St. John's (NY),Villanova
Winthrop,Presbyterian
Wofford,Samford
Nicholls State,Abilene Christian
Evansville,Valparaiso
Central Arkansas,Houston Baptist
Southeastern Louisiana,Incarnate Word
Loyola (IL),Drake
Northern Iowa,Bradley
Ohio State,Purdue
Kansas State,Texas
Vanderbilt,Georgia
Texas A&M,Auburn
Creighton,DePaul
Richmond,VCU
Texas Tech,Iowa State
Virginia Tech,North Carolina State
Wyoming,Utah State
UC-Irvine,Cal State Northridge
Colorado,University of California
UC-Riverside,Hawaii
UNLV,Nevada
Wagner,Bryant
Vermont,Albany (NY)
UMBC,Binghamton
Canisius,Siena
Mount St. Mary's,Central Connecticut
Chattanooga,Citadel
Clemson,Pitt
College of Charleston,William & Mary
Northeastern,Delaware
Towson,Drexel
Hofstra,Elon
Fairleigh Dickinson,Sacred Heart
Louisiana-Monroe,Georgia Southern
Georgia State,Louisiana
Hampton,Howard
Monmouth,Iona
IUPUI,Cleveland State
Kennesaw State,North Florida
Lipscomb,Jacksonville
LIU-Brooklyn,Saint Francis (PA)
Louisville,Georgia Tech
Stephen F. Austin,McNeese State
Middle Tennessee,Rice
Southeast Missouri State,Morehead State
Murray State,Austin Peay
New Hampshire,Maine
Niagara,Quinnipiac
Florida Gulf Coast,NJIT
Northern Kentucky,Milwaukee
Rider,Manhattan
St. Peter's,Marist
South Carolina Upstate,Stetson
St. Francis (NY),Robert Morris
Stony Brook,UMass-Lowell
Tulsa,Tulane
Western Carolina,Virginia Military Institute
Wright State,Green Bay
North Texas,Alabama-Birmingham
Utah Valley,Chicago State
UT-Martin,Eastern Kentucky
UIC,Youngstown State
Louisiana Tech,Charlotte
Marshall,Florida International
UMKC,Seattle
Omaha,Western Illinois
UNC,Duke
Oral Roberts,North Dakota State
South Alabama,Little Rock
South Dakota,Fort Wayne
Eastern Illinois,Southern Illinois-Edwardsville
Old Dominion,Southern Miss
Tennessee State,Belmont
Texas-Rio Grande Valley,Grand Canyon
Troy,Arkansas State
Utah,Stanford
Western Kentucky,Florida Atlantic
South Dakota State,Denver
Houston,SMU
Northern Colorado,Idaho State
Wisconsin,Illinois
Illinois State,Southern Illinois
Jacksonville State,Tennessee Tech
Montana,Portland State
Montana State,Sacramento State
New Mexico State,Cal State Bakersfield
Weber State,North Dakota
UCLA,Arizona
Cal State Fullerton,Cal Poly
UCSB,UC-Davis
Saint Mary's (CA),Loyola Marymount
Oregon,Washington
Oregon State,Washington State
Gonzaga,Pacific
San Diego,Pepperdine
San Francisco,Portland
Arizona State,USC
BYU,Santa Clara
Toledo,Miami (OH)
Cornell,Brown
Penn,Dartmouth
Harvard,Princeton
Indiana,Minnesota
Rhode Island,Davidson
Yale,Columbia
Ball State,Kent State
Oakland,Detroit
Idaho,Eastern Washington
Fordham,Duquesne
Maryland,Northwestern
Iona,St. Peter's
Florida,South Carolina
Temple,South Florida
St. John's (NY),Marquette
Villanova,Butler
Oklahoma State,West Virginia
Navy,Army
Holy Cross,Boston University
Bryant,Mount St. Mary's
Youngstown State,IUPUI
ETSU,Virginia Military Institute
Akron,Central Michigan
Lehigh,American
Baylor,Kansas
Boston College,Miami (FL)
Canisius,Quinnipiac
Xavier,Creighton
Louisiana-Monroe,Georgia State
Loyola (IL),Indiana State
Iowa State,Oklahoma
Missouri,Mississippi State
North Carolina-Asheville,Radford
UNC,North Carolina State
Murray State,Southern Illinois-Edwardsville
Texas Christian,Texas
Northeastern,Towson
William & Mary,Delaware
Seattle,Chicago State
Appalachian State,Coastal Carolina
Denver,North Dakota State
Auburn,Georgia
Missouri State,Evansville
Niagara,Fairfield
Air Force,New Mexico
Bethune-Cookman,Maryland-Eastern Shore
Bowling Green State,Eastern Michigan
BYU,San Francisco
Campbell,Longwood
Sacred Heart,Central Connecticut
College of Charleston,Drexel
Colorado State,San Jose State
Drake,Northern Iowa
Austin Peay,Eastern Illinois
Furman,Wofford
George Mason,George Washington
Georgetown,Seton Hall
Harvard,Penn
Kennesaw State,Jacksonville
Robert Morris,LIU-Brooklyn
LSU,Ole Miss
Southeastern Louisiana,McNeese State
Michigan State,Purdue
Portland State,Montana State
Nebraska,Rutgers
Nicholls State,Houston Baptist
Stetson,NJIT
Southern Utah,Northern Arizona
Northern Illinois,Buffalo
Notre Dame,Florida State
Charleston Southern,Presbyterian
DePaul,Providence
St. Joseph's,UMass
Santa Clara,San Diego
Savannah State,Morgan State
South Alabama,Arkansas State
South Carolina State,North Carolina A&T
Florida Gulf Coast,South Carolina Upstate
St. Bonaventure,Richmond
Saint Francis (PA),St. Francis (NY)
Western Michigan,Ohio
Abilene Christian,Incarnate Word
Mercer,Chattanooga
Louisiana,Georgia Southern
Lipscomb,North Florida
North Carolina-Greensboro,Western Carolina
Southern Miss,Charlotte
Texas-Arlington,Texas State
Troy,Little Rock
Alabama,Tennessee
Alabama State,Alabama A&M
Alcorn State,Mississippi Valley State
Brown,Columbia
Florida A&M,North Carolina Central
Hampton,Norfolk State
Loyola Marymount,Pepperdine
Middle Tennessee,North Texas
Ohio State,Iowa
Grambling,Prairie View
Southern,Arkansas-Pine Bluff
Virginia Tech,Virginia
VCU,Dayton
Wichita State,UConn
Arizona State,UCLA
Dartmouth,Princeton
Eastern Kentucky,Morehead State
Winthrop,High Point
Liberty,Gardner-Webb
Old Dominion,Louisiana Tech
Manhattan,Monmouth
Rider,Marist
Marshall,Florida Atlantic
North Carolina-Wilmington,Hofstra
Northern Kentucky,Green Bay
Sam Houston State,Lamar
Stephen F. Austin,Northwestern State
Southeast Missouri State,UT-Martin
Western Kentucky,Florida International
Milwaukee,Wright State
Yale,Cornell
Alabama-Birmingham,Rice
Arkansas,Vanderbilt
Cal State Fullerton,UC-Davis
UC-Irvine,UC-Riverside
Cleveland State,UIC
Tennessee State,Jacksonville State
Texas Tech,Kansas State
UMKC,Utah Valley
Omaha,Fort Wayne
Nevada,San Diego State
UNLV,Wyoming
South Dakota State,Oral Roberts
Saint Louis,La Salle
Samford,Citadel
Belmont,Tennessee Tech
Texas A&M,Kentucky
New Orleans,Texas A&M-Corpus Christi
Texas-Rio Grande Valley,Cal State Bakersfield
Idaho State,North Dakota
Montana,Sacramento State
New Mexico State,Grand Canyon
UTSA,UTEP
Texas Southern,Jackson State
Utah,University of California
Utah State,Boise State
Weber State,Northern Colorado
Arizona,USC
Oregon State,Washington
Pacific,Portland
Gonzaga,Saint Mary's (CA)
Cal State Northridge,Hawaii
Long Beach State,Cal Poly
Lafayette,Loyola (MD)
UMBC,New Hampshire
Louisville,Pitt
Syracuse,Wake Forest
Michigan,Wisconsin
Fairleigh Dickinson,Wagner
Albany (NY),Hartford
Stony Brook,Maine
South Dakota,Peru State
Vermont,UMass-Lowell
Colorado,Stanford
UCF,Memphis
Southern Illinois,Bradley
Cincinnati,SMU
Valparaiso,Illinois State
Duke,Georgia Tech
Houston,Tulane
Penn State,Illinois
Oregon,Washington State
Southern,Mississippi Valley State
Bethune-Cookman,North Carolina Central
Bucknell,Colgate
Canisius,Fairfield
Hampton,Coppin State
Howard,Maryland-Eastern Shore
Norfolk State,Delaware State
UNC,Notre Dame
North Carolina-Greensboro,ETSU
Siena,Iona
Alcorn State,Arkansas-Pine Bluff
Morgan State,Florida A&M
Mercer,Samford
Savannah State,North Carolina A&T
Prairie View,Jackson State
Baylor,Texas
Grambling,Texas Southern
West Virginia,Texas Christian
Georgetown,Butler
Ball State,Akron
Bowling Green State,Western Michigan
Buffalo,Kent State
Eastern Michigan,Miami (OH)
Kansas,Iowa State
James Madison,North Carolina-Wilmington
St. Bonaventure,La Salle
Arkansas,Ole Miss
Missouri,Texas A&M
Monmouth,St. Peter's
Nebraska,Maryland
Boston College,Pitt
Texas Tech,Oklahoma
Toledo,Ohio
Creighton,Bemidji State
North Dakota State,Mayville State
Central Michigan,Northern Illinois
Northern Iowa,Evansville
Rhode Island,Richmond
Alabama,LSU
Virginia,Miami (FL)
Michigan State,Minnesota
Rutgers,Northwestern
Tennessee,South Carolina
UCF,South Florida
Michigan,Iowa
American,Boston University
Holy Cross,Army
Bucknell,Loyola (MD)
Cleveland State,Detroit
Lehigh,Colgate
Duke,Virginia Tech
Florida State,Clemson
St. Joseph's,Fordham
George Mason,Dayton
Fort Wayne,Western Illinois
George Washington,UMass
Navy,Lafayette
Houston Baptist,Northwestern State
Kansas State,Oklahoma State
Providence,Villanova
Vanderbilt,Mississippi State
Davidson,VCU
Youngstown State,Oakland
Bradley,Illinois State
McNeese State,Central Arkansas
Drake,Indiana State
Indiana,Illinois
Lamar,Incarnate Word
Loyola (IL),Valparaiso
South Dakota,Oral Roberts
Southeastern Louisiana,New Orleans
Southern Illinois,Missouri State
Stephen F. Austin,Texas A&M-Corpus Christi
East Carolina,Tulane
Auburn,Kentucky
Denver,Omaha
St. John's (NY),DePaul
Georgia,Florida
New Mexico,Utah State
Nicholls State,Sam Houston State
Memphis,SMU
North Carolina State,Syracuse
Wake Forest,Georgia Tech
Xavier,Seton Hall
UC-Riverside,Cal State Northridge
UNLV,Air Force
Fresno State,San Jose State
Nevada,Boise State
San Diego State,Wyoming
North Carolina-Greensboro,Citadel
Wagner,Sacred Heart
South Alabama,Appalachian State
Binghamton,Stony Brook
UTEP,Charlotte
Troy,Coastal Carolina
Tulsa,UConn
Fairfield,Marist
Kennesaw State,Florida Gulf Coast
Furman,Chattanooga
Winthrop,Gardner-Webb
Hartford,Maine
Hofstra,William & Mary
Houston,Cincinnati
NJIT,Jacksonville
College of Charleston,James Madison
Charleston Southern,Longwood
Albany (NY),UMass-Lowell
Mercer,Virginia Military Institute
Fairleigh Dickinson,Mount St. Mary's
Liberty,North Carolina-Asheville
North Carolina-Wilmington,Elon
North Florida,South Carolina Upstate
Northeastern,Drexel
Presbyterian,High Point
Quinnipiac,Manhattan
Rider,Siena
Robert Morris,Bryant
Saint Francis (PA),Central Connecticut
Southeast Missouri State,Eastern Illinois
St. Francis (NY),LIU-Brooklyn
Lipscomb,Stetson
Towson,Delaware
Vermont,New Hampshire
Wofford,Western Carolina
Wichita State,Temple
Wisconsin,Purdue
Tennessee Tech,Austin Peay
Belmont,Eastern Kentucky
Louisiana,Texas State
Louisiana-Monroe,Texas-Arlington
UMKC,Chicago State
Murray State,Jacksonville State
North Dakota,Southern Utah
Old Dominion,UTSA
Penn State,Ohio State
Marshall,Rice
Middle Tennessee,Southern Miss
Southern Illinois-Edwardsville,UT-Martin
Tennessee State,Morehead State
Arizona,Arizona State
Eastern Washington,Montana
Gonzaga,Loyola Marymount
Louisiana Tech,Alabama-Birmingham
Western Kentucky,North Texas
Northern Colorado,Northern Arizona
Radford,Campbell
USC,Oregon
Utah Valley,New Mexico State
Utah,Washington
UC-Davis,Cal Poly
Idaho,Montana State
UCSB,Long Beach State
BYU,Pepperdine
Santa Clara,Portland
Idaho State,Sacramento State
Pacific,San Diego
Seattle,Texas-Rio Grande Valley
Hawaii,UC-Irvine
Weber State,Portland State
San Francisco,Saint Mary's (CA)
UCLA,Oregon State
Washington State,Colorado
Buffalo,Bowling Green State
Oakland,Cleveland State
Penn,Columbia
Yale,Dartmouth
Harvard,Brown
Niagara,Iona
Canisius,Monmouth
St. Bonaventure,Rhode Island
Detroit,Youngstown State
Cornell,Princeton
IUPUI,Milwaukee
Georgia Southern,Georgia State
UIC,Green Bay
Wright State,Northern Kentucky
UCF,SMU
Navy,Boston University
Butler,Providence
Virginia Tech,Georgia Tech
Bucknell,Holy Cross
Syracuse,Miami (FL)
Texas,Oklahoma
Virginia Military Institute,Citadel
Fairfield,Quinnipiac
Kansas State,Iowa State
Mount St. Mary's,Sacred Heart
Saint Francis (PA),Bryant
Ball State,Toledo
Boise State,Air Force
Florida Atlantic,Florida International
Southern Illinois,Indiana State
Indiana,Iowa
Kent State,Akron
Kentucky,Alabama
La Salle,George Mason
Lafayette,American
LSU,Missouri
Michigan State,Northwestern
Furman,Samford
ETSU,Western Carolina
Appalachian State,Troy
Coastal Carolina,South Alabama
Louisiana-Monroe,Texas State
Fort Wayne,North Dakota State
Ohio,Miami (OH)
South Carolina,Auburn
South Dakota State,Western Illinois
Memphis,Tulane
Arkansas,Texas A&M
Notre Dame,Boston College
Nicholls State,Central Arkansas
Eastern Michigan,Central Michigan
Bethune-Cookman,Coppin State
Florida A&M,Delaware State
George Washington,VCU
Hofstra,Drexel
Stephen F. Austin,Incarnate Word
Mercer,North Carolina-Greensboro
North Carolina A&T,Howard
North Carolina Central,Maryland-Eastern Shore
Northeastern,William & Mary
Northern Illinois,Western Michigan
Portland State,Idaho State
San Diego,BYU
San Diego State,UNLV
Seattle,New Mexico State
South Dakota,Omaha
St. Francis (NY),Fairleigh Dickinson
Stetson,Kennesaw State
Vanderbilt,Florida
Wagner,LIU-Brooklyn
North Carolina State,Wake Forest
Wyoming,San Jose State
Villanova,Xavier
UC-Davis,UCSB
Wofford,Chattanooga
Eastern Washington,Montana State
Lamar,Texas A&M-Corpus Christi
Texas Southern,Mississippi Valley State
New Orleans,McNeese State
North Dakota,Northern Arizona
Southeast Missouri State,Southern Illinois-Edwardsville
Alabama-Birmingham,Southern Miss
Alcorn State,Alabama A&M
Southern,Alabama State
Penn,Cornell
Georgia,Tennessee
Grambling,Jackson State
Hampton,South Carolina State
Illinois State,Northern Iowa
Jacksonville,South Carolina Upstate
Kansas,West Virginia
Norfolk State,Savannah State
Marshall,North Texas
Saint Louis,Richmond
St. Joseph's,Duquesne
San Francisco,Loyola Marymount
Southeastern Louisiana,Abilene Christian
Nevada,Utah State
Baylor,Texas Tech
UTSA,Charlotte
Columbia,Princeton
Dartmouth,Brown
Davidson,UMass
Dayton,Fordham
Delaware,Elon
Lipscomb,Florida Gulf Coast
Fresno State,Colorado State
Lehigh,Army
Middle Tennessee,Louisiana Tech
Marist,St. Peter's
College of Charleston,North Carolina-Wilmington
North Florida,NJIT
Old Dominion,UTEP
Central Connecticut,Robert Morris
Eastern Illinois,UT-Martin
James Madison,Towson
Prairie View,Arkansas-Pine Bluff
Little Rock,Arkansas State
Austin Peay,Jacksonville State
Belmont,Morehead State
Gonzaga,Pepperdine
Sam Houston State,Houston Baptist
Louisiana,Texas-Arlington
UNC,Louisville
Maryland,Rutgers
Mississippi State,Ole Miss
Murray State,Tennessee Tech
Western Kentucky,Rice
Eastern Kentucky,Tennessee State
Texas Christian,Oklahoma State
Washington,Colorado
Cal State Fullerton,Cal State Northridge
Harvard,Yale
Northern Colorado,Southern Utah
Utah Valley,Texas-Rio Grande Valley
Valparaiso,Bradley
UC-Irvine,Cal Poly
Cal State Bakersfield,Grand Canyon
Hawaii,UC-Riverside
Marquette,Creighton
Idaho,Montana
Saint Mary's (CA),Portland
Weber State,Sacramento State
UCLA,Oregon
Utah,Washington State
Santa Clara,Pacific
USC,Oregon State
Duke,Clemson
UMBC,Albany (NY)
Michigan,Ohio State
Seton Hall,DePaul
Campbell,Liberty
High Point,Gardner-Webb
Colgate,Loyola (MD)
Manhattan,Niagara
UMass-Lowell,Binghamton
Rider,Canisius
Monmouth,Siena
Stony Brook,New Hampshire
Hartford,Vermont
Winthrop,Longwood
Denver,Oral Roberts
UConn,East Carolina
Illinois,Nebraska
Radford,Presbyterian
Tulsa,South Florida
Wichita State,Cincinnati
Loyola (IL),Evansville
Drake,Missouri State
Houston,Temple
North Carolina-Asheville,Charleston Southern
Florida State,Pitt
Stanford,University of California
Purdue,Penn State
Delaware State,Coppin State
Hampton,Savannah State
IUPUI,Oakland
Bethune-Cookman,Morgan State
North Carolina A&T,Maryland-Eastern Shore
North Carolina Central,Howard
Northern Kentucky,Youngstown State
Maryland,Northwestern
Miami (FL),Notre Dame
Wright State,Cleveland State
Southern,Alabama A&M
Arkansas-Pine Bluff,Texas Southern
UIC,Detroit
Mississippi Valley State,Prairie View
Norfolk State,South Carolina State
Alabama State,Alcorn State
Kansas,Oklahoma
Wisconsin,Minnesota
Ball State,Northern Illinois
West Virginia,Baylor
Akron,Bowling Green State
Butler,Creighton
Citadel,ETSU
Eastern Michigan,Toledo
Furman,Virginia Military Institute
Rhode Island,La Salle
Mercer,Western Carolina
Miami (OH),Buffalo
Michigan State,Illinois
North Carolina State,Boston College
Ohio,Kent State
Ohio State,Rutgers
Mississippi State,Texas A&M
Western Michigan,Central Michigan
North Carolina-Greensboro,Wofford
Kentucky,Arkansas
Dayton,Saint Louis
LSU,Vanderbilt
Ole Miss,Missouri
Nebraska,Indiana
Northern Iowa,Valparaiso
New Mexico,Wyoming
Xavier,Georgetown
Seton Hall,Providence
South Carolina,Georgia
Boston University,Lafayette
Bucknell,Navy
Colgate,Army
Davidson,Fordham
SMU,East Carolina
George Washington,Richmond
Hartford,New Hampshire
Holy Cross,American
Indiana State,Evansville
Lehigh,Loyola (MD)
Stony Brook,UMBC
VCU,UMass
UMass-Lowell,Maine
Nicholls State,McNeese State
Canisius,Niagara
Oklahoma State,Texas Tech
Michigan,Penn State
George Mason,St. Joseph's
Sam Houston State,New Orleans
Fairfield,Siena
St. Bonaventure,Duquesne
UNC,Syracuse
Vermont,Binghamton
Virginia,Georgia Tech
Virginia Tech,Clemson
Wichita State,Tulane
Auburn,Alabama
Lamar,Houston Baptist
Illinois State,Drake
Northwestern State,Incarnate Word
Texas Christian,Iowa State
Marquette,St. John's (NY)
Bradley,Missouri State
Loyola (IL),Southern Illinois
Stephen F. Austin,Central Arkansas
Villanova,DePaul
San Diego State,Air Force
Boise State,Colorado State
Duke,Louisville
Kansas State,Texas
Minnesota,Iowa
Wake Forest,Pitt
Tennessee,Florida
Tulsa,UCF
UC-Riverside,Cal State Fullerton
USC,Colorado
Nevada,San Jose State
Fresno State,UNLV
Sacred Heart,Bryant
Wagner,Central Connecticut
Charleston Southern,Campbell
Cincinnati,UConn
College of Charleston,Elon
Milwaukee,Detroit
Drexel,Delaware
Saint Francis (PA),Fairleigh Dickinson
Rice,Florida Atlantic
Florida International,North Texas
High Point,Longwood
Purdue,Illinois
Jacksonville,North Florida
Hofstra,James Madison
Radford,Liberty
Lipscomb,Kennesaw State
Old Dominion,Marshall
Monmouth,Rider
Morehead State,UT-Martin
Mount St. Mary's,Robert Morris
North Carolina-Asheville,Winthrop
Northeastern,Towson
Wisconsin,Northwestern
Green Bay,Oakland
Gardner-Webb,Presbyterian
NJIT,South Carolina Upstate
Florida Gulf Coast,Stetson
William & Mary,North Carolina-Wilmington
Texas A&M-Corpus Christi,Abilene Christian
Coastal Carolina,Little Rock
Arkansas State,Appalachian State
Murray State,Eastern Illinois
Eastern Kentucky,Southeast Missouri State
LIU-Brooklyn,St. Francis (NY)
Oral Roberts,Omaha
Northern Arizona,Sacramento State
Louisiana-Monroe,South Alabama
South Dakota State,South Dakota
Austin Peay,Southern Illinois-Edwardsville
Portland State,Southern Utah
Tennessee Tech,Tennessee State
Texas-Arlington,Georgia Southern
UMKC,Texas-Rio Grande Valley
UTSA,Southern Miss
Georgia State,Texas State
Louisiana,Troy
Western Illinois,North Dakota State
Western Kentucky,Charlotte
Grand Canyon,Seattle
Idaho State,Idaho
Jacksonville State,Belmont
Memphis,Houston
New Mexico State,Chicago State
Arizona,Oregon State
Gonzaga,San Diego
Stanford,Washington
UTEP,Louisiana Tech
Utah,UCLA
Eastern Washington,Weber State
Cal Poly,Cal State Northridge
Utah Valley,Cal State Bakersfield
UC-Irvine,UCSB
San Francisco,Pacific
Saint Mary's (CA),Pepperdine
Loyola Marymount,Santa Clara
Washington State,University of California
Hawaii,Long Beach State
Oregon,Arizona State
BYU,Portland
IUPUI,Wright State
Mercer,Citadel
Toledo,Central Michigan
Columbia,Brown
Yale,Cornell
Wofford,ETSU
Niagara,Marist
North Carolina-Greensboro,Chattanooga
Penn,Dartmouth
Harvard,Princeton
St. Peter's,Quinnipiac
Rhode Island,Dayton
Samford,Virginia Military Institute
Furman,Western Carolina
Northern Kentucky,UIC
Ohio State,Indiana
Western Michigan,Ball State
Iona,Manhattan
DePaul,Marquette
Davidson,Duquesne
Eastern Michigan,Northern Illinois
Providence,Georgetown
Michigan,Maryland
UMBC,UMass-Lowell
Tulane,South Florida
Seton Hall,St. John's (NY)
Texas Christian,Baylor
Fairfield,Monmouth
Tennessee,Ole Miss
Louisville,Virginia Tech
Miami (OH),Akron
Bucknell,American
Boston University,Army
Colgate,Holy Cross
Creighton,Villanova
Green Bay,Detroit
Evansville,Southern Illinois
Georgia,LSU
Liberty,High Point
LIU-Brooklyn,Sacred Heart
Loyola (IL),Illinois State
Miami (FL),Boston College
Morehead State,Eastern Kentucky
Navy,Loyola (MD)
North Dakota State,Omaha
Northern Iowa,Missouri State
Wichita State,SMU
Southern Utah,Sacramento State
Texas,Oklahoma State
Incarnate Word,Texas A&M-Corpus Christi
USC,Utah
William & Mary,College of Charleston
Charleston Southern,Winthrop
Buffalo,Ohio
Central Connecticut,St. Francis (NY)
Clemson,Georgia Tech
Valparaiso,Drake
Radford,Longwood
Mississippi State,South Carolina
Oakland,Milwaukee
Notre Dame,Wake Forest
Air Force,Utah State
Bethune-Cookman,Savannah State
Hartford,Binghamton
Indiana State,Bradley
Washington,University of California
Campbell,Presbyterian
Delaware,James Madison
North Carolina-Wilmington,Drexel
Eastern Illinois,Southern Illinois-Edwardsville
Fairleigh Dickinson,Bryant
La Salle,Fordham
Gardner-Webb,North Carolina-Asheville
Hofstra,Towson
Howard,Delaware State
Loyola Marymount,Pacific
Norfolk State,Maryland-Eastern Shore
McNeese State,Houston Baptist
Mount St. Mary's,Wagner
Northern Colorado,North Dakota
Virginia,Pitt
South Carolina State,North Carolina Central
Kansas,Texas Tech
Texas A&M,Vanderbilt
Central Arkansas,Abilene Christian
UT-Martin,Southeast Missouri State
Texas-Arlington,Georgia State
Georgia Southern,Texas State
Troy,Louisiana-Monroe
Arkansas,Alabama
Alcorn State,Southern
Appalachian State,Little Rock
Belmont,Tennessee State
Cornell,Brown
Duke,Syracuse
Florida A&M,North Carolina A&T
George Mason,UMass
Arkansas-Pine Bluff,Grambling
Hampton,Morgan State
Kent State,Bowling Green State
Oklahoma,Kansas State
Prairie View,Alabama State
Princeton,Dartmouth
St. Joseph's,Richmond
Saint Mary's (CA),Santa Clara
West Virginia,Iowa State
Albany (NY),Maine
Northeastern,Elon
Florida Atlantic,North Texas
Florida International,Rice
South Dakota State,Fort Wayne
Lehigh,Lafayette
Marshall,Charlotte
Middle Tennessee,Alabama-Birmingham
Nicholls State,New Orleans
Southeastern Louisiana,Northwestern State
Penn,Harvard
Saint Francis (PA),Robert Morris
Stanford,Washington State
Lamar,Stephen F. Austin
Vermont,Stony Brook
Western Kentucky,Old Dominion
Cleveland State,Youngstown State
Coastal Carolina,Arkansas State
Murray State,Austin Peay
Gonzaga,BYU
UCSB,Cal State Northridge
UC-Davis,UC-Riverside
Yale,Columbia
Florida,Auburn
Jackson State,Mississippi Valley State
Kentucky,Missouri
Portland State,Northern Arizona
Oregon State,Arizona State
Pepperdine,Portland
Saint Louis,George Washington
Louisiana,South Alabama
Jacksonville State,Tennessee Tech
Texas-Rio Grande Valley,Chicago State
UTSA,Louisiana Tech
St. Bonaventure,VCU
Denver,Western Illinois
Cal State Bakersfield,Seattle
Grand Canyon,Utah Valley
Eastern Washington,Idaho State
Montana,Montana State
New Mexico State,UMKC
UTEP,Southern Miss
Texas Southern,Alabama A&M
Idaho,Weber State
Cal State Fullerton,Long Beach State
Wyoming,Fresno State
Oregon,Arizona
San Diego,San Francisco
San Diego State,San Jose State
UC-Irvine,Hawaii
Cincinnati,Tulsa
Northern Kentucky,IUPUI
Virginia Military Institute,Chattanooga
Michigan State,Wisconsin
Canisius,Marist
Furman,ETSU
New Mexico,UNLV
Rider,Iona
St. Peter's,Siena
Temple,UCF
Western Carolina,Citadel
Mercer,Wofford
Houston,East Carolina
Illinois,Rutgers
Colorado,UCLA
Memphis,UConn
Nevada,Colorado State
North Carolina-Greensboro,Samford
Purdue,Minnesota
Nebraska,Penn State
Wright State,UIC
Manhattan,Quinnipiac
North Carolina State,Florida State
Iowa,Northwestern
North Carolina A&T,Bethune-Cookman
James Madison,Elon
Florida Gulf Coast,South Carolina Upstate
Marquette,Georgetown
Norfolk State,Howard
Jacksonville,Kennesaw State
Maryland-Eastern Shore,Delaware State
North Florida,NJIT
Virginia Tech,Duke
Florida A&M,South Carolina State
Mississippi Valley State,Grambling
Jackson State,Arkansas-Pine Bluff
Lipscomb,Stetson
Morgan State,Coppin State
Prairie View,Alabama A&M
Savannah State,North Carolina Central
Fresno State,Air Force
Kansas,Texas
Texas Southern,Alabama State
West Virginia,Texas Tech
Florida,Alabama
Albany (NY),Binghamton
Buffalo,Akron
Central Michigan,Ball State
Charleston Southern,Presbyterian
UMBC,Hartford
Longwood,High Point
Oklahoma State,Iowa State
Kent State,Miami (OH)
Lafayette,American
Loyola (MD),Army
Vermont,Maine
Tennessee,Mississippi State
UMass-Lowell,New Hampshire
Ohio,Bowling Green State
St. Joseph's,Rhode Island
Missouri,Vanderbilt
Eastern Michigan,Western Michigan
Toledo,Northern Illinois
Arkansas,Auburn
Baylor,Oklahoma
Creighton,DePaul
Miami (FL),UNC
St. Bonaventure,Davidson
Texas Christian,Kansas State
San Diego State,Boise State
Iowa,Illinois
South Carolina,LSU
Xavier,Providence
UConn,Temple
Duquesne,Saint Louis
George Washington,Fordham
Kentucky,Ole Miss
La Salle,Dayton
LIU-Brooklyn,St. Francis (NY)
Robert Morris,Mount St. Mary's
Nicholls State,Northwestern State
Notre Dame,Pitt
Richmond,UMass
Fairleigh Dickinson,Saint Francis (PA)
Tennessee Tech,Southern Illinois-Edwardsville
George Mason,VCU
Wagner,Central Connecticut
Central Arkansas,Sam Houston State
Texas A&M,Georgia
Incarnate Word,Houston Baptist
Rutgers,Minnesota
Southeastern Louisiana,New Orleans
Villanova,Seton Hall
Stephen F. Austin,Abilene Christian
Texas A&M-Corpus Christi,McNeese State
Boston College,Syracuse
Clemson,Florida State
New Mexico,Colorado State
Houston,SMU
St. John's (NY),Butler
Eastern Illinois,Tennessee State
Wyoming,Air Force
Cal State Fullerton,Cal State Northridge
San Jose State,Utah State
Nevada,UNLV
